player_id,player_name,Latest_Year,box_prior_source,prior_total_off,factor_off_poss,factor_def_poss,factor_possessions,prior_oTS,prior_dTS,prior_oTOV,prior_dTOV,prior_oSC,prior_dSC,prior_off,prior_def,prior_net,prior_total_def,prior_total_net,pure_off,pure_def,pure_net,pure_oTS,pure_dTS,pure_oTOV,pure_dTOV,pure_oSC,pure_dSC,box_oTS,box_dTS,box_oTOV,box_dTOV,box_oSC,box_dSC,box_off,box_def,box_net,pure_RESID,prior_RESID,shift_oTS,shift_oTOV,shift_oSC,shift_dTS,shift_dTOV,shift_dSC,shift_off,shift_def,shift_net
101108,Chris Paul,2017,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",7.511,4284,4274,8558,5.439,0.048,2.198,1.202,-0.135,0.509,7.502,1.759,9.261,1.739,9.25,2.676,1.657,4.332,1.813,0.887,0.821,0.284,0.042,0.486,2.918,-0.095,0.563,0.303,-0.087,0.282,3.394,0.49,3.884,0.0,-0.011,3.626,1.377,-0.177,-0.839,0.918,0.023,4.826,0.102,4.929
202695,Kawhi Leonard,2017,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.866,5568,5551,11119,4.904,0.721,1.764,1.283,0.175,0.311,6.843,2.315,9.158,2.285,9.151,5.75,0.27,6.02,3.901,-0.386,1.462,0.166,0.387,0.49,2.18,0.552,0.4,0.324,0.03,0.095,2.609,0.971,3.58,-0.0,-0.007,1.003,0.302,-0.212,1.107,1.117,-0.179,1.093,2.045,3.138
201939,Stephen Curry,2017,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",8.36,6829,6798,13627,8.068,-0.063,0.096,0.707,0.183,0.092,8.347,0.736,9.083,0.762,9.122,7.761,0.49,8.252,8.395,-0.146,-0.021,0.612,-0.613,0.024,3.415,0.048,-0.003,0.166,0.133,0.07,3.544,0.284,3.828,0.0,0.039,-0.327,0.117,0.796,0.083,0.095,0.068,0.586,0.246,0.831
2544,LeBron James,2017,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",7.36,7008,7007,14015,7.605,1.102,0.147,0.285,-0.403,0.272,7.349,1.659,9.008,1.644,9.004,6.075,1.23,7.305,5.237,0.753,0.406,0.279,0.432,0.198,3.66,0.507,0.015,0.05,-0.228,0.192,3.447,0.749,4.196,-0.0,-0.004,2.368,-0.259,-0.835,0.349,0.006,0.074,1.274,0.429,1.703
202710,Jimmy Butler III,2017,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.188,5938,5947,11885,3.554,1.16,2.111,1.116,0.516,0.171,6.181,2.447,8.628,2.452,8.64,1.791,1.182,2.973,0.75,0.687,0.205,0.327,0.836,0.168,1.52,0.55,0.596,0.277,0.299,0.053,2.415,0.88,3.295,0.0,0.012,2.804,1.906,-0.32,0.473,0.789,0.003,4.39,1.265,5.655
201144,Mike Conley,2017,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.966,4761,4728,9489,4.553,0.591,1.833,0.64,-0.435,0.071,5.951,1.302,7.253,1.31,7.276,2.636,0.332,2.968,1.055,0.443,0.965,0.07,0.616,-0.181,2.281,0.322,0.473,0.172,-0.263,0.093,2.49,0.587,3.078,0.0,0.023,3.498,0.868,-1.051,0.148,0.57,0.252,3.315,0.97,4.285
202689,Kemba Walker,2017,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.093,5372,5344,10716,3.763,0.686,2.562,0.356,-0.212,0.038,6.113,1.08,7.193,1.138,7.231,2.912,0.519,3.431,2.079,0.206,0.901,-0.106,-0.068,0.419,1.752,0.5,0.671,0.077,-0.209,-0.048,2.214,0.529,2.743,-0.0,0.038,1.684,1.661,-0.144,0.48,0.462,-0.381,3.201,0.561,3.762
201142,Kevin Durant,2017,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.21,5432,5394,10826,5.208,1.849,0.79,-0.189,-0.774,0.186,5.224,1.846,7.07,1.814,7.024,3.693,-0.002,3.69,3.587,0.585,0.024,-0.507,0.082,-0.08,2.486,0.971,0.224,-0.017,-0.521,0.139,2.188,1.092,3.281,0.0,-0.046,1.621,0.766,-0.856,1.264,0.318,0.266,1.531,1.848,3.38
201566,Russell Westbrook,2017,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.487,6166,6108,12274,5.309,-0.386,0.556,0.264,0.644,0.56,6.509,0.438,6.947,0.364,6.851,3.879,0.231,4.111,3.099,0.0,0.592,0.171,0.188,0.06,2.337,-0.336,0.065,0.06,0.541,0.295,2.943,0.02,2.963,0.0,-0.096,2.21,-0.036,0.456,-0.386,0.093,0.5,2.63,0.207,2.836
201935,James Harden,2017,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.936,6890,6892,13782,7.84,-0.573,-0.907,0.192,0.025,0.276,6.958,-0.105,6.853,-0.133,6.803,3.637,-0.694,2.944,4.657,-0.727,-0.474,-0.01,-0.546,0.043,3.969,-0.495,-0.236,0.082,0.056,0.168,3.789,-0.245,3.544,0.0,-0.05,3.183,-0.433,0.571,0.154,0.202,0.233,3.321,0.589,3.909
