player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
2544,LeBron James,2010,4.53,3.69,0.84,0.65,0.09,0.55,-0.08,0.91,0.79,0.12,0.28,0.24,0.03,0.18,5.18,1.19,5.1,1.37,6.47,-0.0,12823,6418,6405
2548,Dwyane Wade,2010,3.07,2.56,0.51,0.46,0.0,0.46,1.07,-0.1,0.22,-0.32,0.47,0.79,-0.32,0.23,3.53,0.37,4.6,0.6,5.2,0.0,11168,5588,5580
2365,Chris Andersen,2010,2.13,1.27,0.86,-0.11,-0.3,0.18,0.41,2.81,2.63,0.18,0.39,-0.15,0.54,-0.95,2.02,3.2,2.43,2.25,4.68,0.0,7000,3488,3512
2730,Dwight Howard,2010,2.48,2.71,-0.23,-0.43,-0.07,-0.36,0.77,1.43,1.23,0.2,-0.22,-0.04,-0.18,0.48,2.05,1.21,2.82,1.69,4.52,0.01,12300,6176,6124
201142,Kevin Durant,2010,2.58,1.18,1.4,0.49,0.67,-0.17,-0.71,2.18,2.39,-0.21,0.54,0.24,0.3,-0.65,3.07,2.72,2.36,2.07,4.43,-0.0,13282,6637,6645
2760,Anderson Varejao,2010,1.69,1.26,0.43,0.13,-0.31,0.43,0.43,0.82,0.93,-0.11,0.6,0.59,0.0,0.38,1.82,1.42,2.25,1.8,4.05,0.0,8698,4335,4363
2555,Nick Collison,2010,0.68,0.18,0.5,-0.36,0.12,-0.47,0.61,1.13,1.15,-0.02,0.97,0.1,0.87,0.62,0.32,2.1,0.93,2.72,3.65,-0.0,6315,3143,3172
1713,Vince Carter,2010,0.19,0.17,0.02,0.29,0.32,-0.03,0.4,2.02,2.3,-0.28,-0.11,-0.06,-0.05,0.6,0.48,1.91,0.88,2.51,3.39,0.0,10308,5167,5141
101114,Deron Williams,2010,3.37,2.91,0.46,0.12,-0.03,0.14,-0.76,0.23,0.38,-0.15,0.01,-0.3,0.3,0.36,3.49,0.24,2.73,0.6,3.34,0.01,12345,6193,6152
977,Kobe Bryant,2010,1.65,1.34,0.31,0.23,0.02,0.21,-0.04,0.66,0.82,-0.16,0.31,0.39,-0.09,0.48,1.88,0.97,1.84,1.45,3.29,0.0,14034,7032,7002
1889,Andre Miller,2010,1.55,1.1,0.45,0.28,-0.12,0.4,-0.09,1.47,1.06,0.41,0.07,-0.08,0.15,-0.02,1.83,1.54,1.74,1.52,3.26,0.0,9553,4765,4788
951,Ray Allen,2010,2.61,2.28,0.33,0.24,-0.03,0.26,-0.58,0.45,0.46,-0.01,0.44,0.42,0.01,0.01,2.85,0.89,2.27,0.9,3.17,0.0,13885,6956,6929
1897,Metta World Peace,2010,0.12,0.54,-0.42,0.02,0.24,-0.22,0.83,1.99,1.55,0.44,0.02,-0.15,0.17,0.18,0.14,2.01,0.97,2.19,3.16,0.0,12870,6460,6410
201143,Al Horford,2010,0.87,0.67,0.2,0.75,0.06,0.69,0.27,1.22,0.84,0.38,-0.03,0.31,-0.35,0.06,1.62,1.19,1.89,1.25,3.14,-0.0,11668,5850,5818
101106,Andrew Bogut,2010,0.2,0.71,-0.51,-0.2,-0.33,0.14,0.26,1.89,1.8,0.09,-0.04,-0.23,0.2,1.02,0.0,1.85,0.26,2.87,3.13,0.0,8318,4162,4156
2440,Matt Barnes,2010,3.89,3.96,-0.07,-0.49,-0.41,-0.07,-0.21,-0.29,-0.43,0.14,-0.2,0.2,-0.4,0.35,3.4,-0.49,3.19,-0.14,3.04,-0.01,9023,4512,4511
1495,Tim Duncan,2010,0.77,0.74,0.03,0.35,0.1,0.25,-0.81,3.16,2.53,0.63,-0.82,-0.24,-0.57,0.21,1.12,2.34,0.31,2.55,2.86,-0.0,10444,5241,5203
201162,Jared Dudley,2010,2.08,1.84,0.24,-0.07,0.24,-0.31,0.66,0.56,0.89,-0.33,0.48,0.29,0.19,-0.93,2.01,1.04,2.67,0.11,2.78,-0.0,8998,4482,4516
959,Steve Nash,2010,3.42,3.02,0.4,0.35,-0.15,0.5,-0.62,0.35,0.22,0.13,-0.69,-0.44,-0.24,-0.15,3.77,-0.34,3.15,-0.49,2.66,0.0,12350,6186,6164
200794,Paul Millsap,2010,0.92,0.65,0.27,-0.09,-0.14,0.06,0.57,0.34,0.87,-0.53,0.51,0.04,0.47,0.26,0.83,0.85,1.4,1.11,2.51,0.0,9955,4973,4982
1938,Manu Ginobili,2010,2.53,1.77,0.76,0.33,-0.03,0.36,-0.5,-1.29,-0.98,-0.31,0.1,-0.1,0.19,1.15,2.86,-1.19,2.36,-0.04,2.32,0.0,9529,4793,4736
2202,Jason Richardson,2010,2.45,2.23,0.22,0.13,-0.23,0.36,-0.16,-0.04,-0.45,0.41,-0.28,-0.14,-0.15,0.15,2.58,-0.32,2.42,-0.17,2.25,0.0,11725,5847,5878
