player_id,player_name,Latest_Year,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
406,Shaquille O'Neal,2002,3.130,2.540,-0.850,0.020,-2.280,-0.220,2.280,2.320,2.890,-0.570,0.196,-0.090,0.286,1.374,2.220,-0.320,-0.090,0.310,-2.130,0.610,1.580,2.550,2.070,0.480,-0.322,-0.152,-0.170,0.192,2.516,2.228,3.890,2.420,6.300,-0.010,12066,6061,6005
1884,Baron Davis,2002,2.340,0.110,0.980,-0.220,-3.320,-0.560,1.250,3.180,2.860,0.320,0.117,-0.017,0.134,0.843,-1.200,0.680,0.470,-0.290,0.740,0.110,1.350,0.690,1.110,-0.420,0.148,0.092,0.056,-0.428,3.297,0.838,4.140,0.410,4.550,0.000,13317,6575,6742
1905,Andrei Kirilenko,2002,3.110,-0.190,-0.040,-0.400,-3.060,-0.320,-0.510,1.800,1.020,0.780,-0.042,-0.281,0.239,-0.058,-0.090,0.390,0.390,-0.050,-0.300,0.410,3.000,0.840,1.490,-0.650,1.343,0.315,1.028,0.587,1.758,2.183,1.700,2.770,4.470,0.000,8427,4214,4213
2059,Eduardo Najera,2002,1.250,-0.630,0.250,0.130,-1.500,0.950,0.500,1.200,0.840,0.360,0.580,-0.303,0.883,1.220,-0.880,0.600,0.070,-0.060,0.820,0.140,1.260,0.800,0.870,-0.070,0.521,0.542,-0.021,-0.161,1.780,1.321,3.000,1.160,4.160,0.000,5609,2807,2802
345,Terry Porter,2002,0.690,-0.180,0.670,0.810,-1.390,-0.070,-0.480,1.670,1.500,0.170,0.197,-0.025,0.222,-0.077,0.320,0.690,-0.170,0.440,-0.160,0.290,2.140,1.900,1.710,0.190,0.043,0.007,0.036,0.217,1.867,1.943,1.790,2.160,3.950,0.000,5197,2616,2581
1763,Ryan Bowen,2002,0.560,0.330,-1.270,0.390,0.700,-0.710,0.870,1.880,1.560,0.320,0.016,0.084,-0.068,-0.366,0.760,0.340,-0.240,-0.130,-0.520,0.370,1.120,1.070,1.200,-0.130,0.875,0.282,0.593,0.175,1.896,1.945,1.530,2.120,3.650,0.000,6222,3113,3109
1717,Dirk Nowitzki,2002,0.640,0.180,1.590,1.040,-2.240,1.540,1.560,4.050,3.300,0.750,0.495,-0.107,0.602,-0.765,-1.370,0.250,0.060,-0.110,1.310,0.040,-0.290,-0.040,-0.150,0.110,-0.223,0.021,-0.244,0.053,4.545,-0.263,3.780,-0.210,3.570,0.000,12499,6262,6237
1495,Tim Duncan,2002,0.620,1.140,0.830,0.090,-1.440,-0.350,-0.720,1.580,0.990,0.590,0.210,0.085,0.125,-0.720,0.150,1.040,0.700,0.340,-0.860,0.260,2.830,2.600,2.210,0.390,-0.358,-0.168,-0.190,0.218,1.790,2.242,1.070,2.460,3.520,-0.010,13549,6812,6737
136,P.J. Brown,2002,-0.630,0.000,-1.540,0.360,2.160,0.040,1.350,1.970,1.570,0.400,-0.001,-0.156,0.155,0.911,-0.670,0.940,0.220,-0.390,0.450,-0.090,0.110,0.250,-0.070,0.320,0.173,0.162,0.011,0.027,1.969,0.423,2.880,0.450,3.330,0.000,10345,5082,5263
2045,Hedo Turkoglu,2002,0.080,0.000,0.200,0.600,-0.290,-0.060,-1.070,1.290,0.870,0.420,0.406,0.225,0.181,-0.036,0.600,-0.040,0.160,0.340,-0.760,0.080,1.360,1.110,1.260,-0.150,0.189,0.130,0.059,0.171,1.696,1.299,1.660,1.470,3.130,-0.000,9333,4667,4666
1718,Paul Pierce,2002,0.620,-0.170,3.290,0.120,-3.900,-0.280,0.580,2.200,1.600,0.600,0.502,-0.055,0.557,-0.892,1.040,0.060,-1.440,0.170,0.400,0.120,-0.710,0.210,0.130,0.080,0.497,0.499,-0.002,0.543,2.702,0.707,1.810,1.250,3.060,0.000,15003,7529,7474
304,John Stockton,2002,4.020,0.280,-2.300,-0.180,-1.710,-0.110,2.630,2.320,1.730,0.590,0.014,-0.127,0.141,-0.594,0.750,-0.270,-0.610,-0.610,-0.160,-0.060,0.940,-1.110,-0.880,-0.230,1.198,0.117,1.081,1.172,2.334,0.088,1.740,1.260,3.000,0.000,10031,4996,5035
977,Kobe Bryant,2002,-0.440,0.820,0.330,0.300,0.110,0.820,0.210,1.800,1.560,0.240,0.634,0.308,0.326,0.806,0.170,-0.200,-0.220,0.540,0.060,0.080,0.790,0.000,-0.030,0.030,0.084,0.014,0.070,-0.354,2.434,0.084,3.240,-0.270,2.970,0.000,14498,7277,7221
739,Rasheed Wallace,2002,-0.010,0.870,1.030,-0.050,-1.020,0.900,2.800,2.140,2.020,0.120,-0.211,-0.350,0.139,-0.149,0.970,-0.240,-0.720,-0.140,-0.250,0.150,-0.740,0.390,0.570,-0.180,0.291,0.178,0.113,0.399,1.929,0.681,1.780,1.080,2.860,0.000,11220,5618,5602
1904,Devean George,2002,-1.420,0.260,1.670,-0.180,-0.250,0.220,0.520,-0.430,-0.300,-0.130,0.627,0.234,0.393,1.213,0.610,0.120,-0.530,0.600,-0.080,0.580,1.980,0.960,1.180,-0.220,0.258,0.185,0.073,0.222,0.197,1.218,1.410,1.440,2.850,0.000,7793,3904,3889
1883,Steve Francis,2002,2.570,0.050,1.020,-0.370,-3.590,0.190,-1.870,1.280,0.710,0.570,0.261,0.136,0.125,0.749,-0.360,0.550,0.020,0.160,0.350,-0.200,1.540,0.760,0.690,0.070,-0.220,0.103,-0.323,-0.060,1.541,0.540,2.290,0.480,2.780,0.010,8472,4215,4257
965,Derek Fisher,2002,0.060,0.350,1.740,0.280,-1.790,0.090,1.330,0.650,0.130,0.520,0.500,0.231,0.269,1.250,0.710,-0.240,-0.690,0.040,-0.020,0.460,0.670,0.530,0.790,-0.260,-0.160,-0.136,-0.024,-0.120,1.150,0.370,2.400,0.250,2.660,0.010,9867,4945,4922
970,Othella Harrington,2002,-1.360,0.290,-0.030,0.290,1.380,0.730,0.830,1.220,1.350,-0.130,-0.798,-0.400,-0.398,1.078,0.720,0.110,-0.280,0.230,-0.440,0.500,0.550,0.730,0.860,-0.130,0.074,0.061,0.013,0.266,0.422,0.804,1.500,1.070,2.580,0.010,5540,2774,2766
124,Vlade Divac,2002,1.940,0.640,-1.550,-0.110,-0.400,-0.130,0.180,-0.350,0.110,-0.460,-0.366,-0.038,-0.328,0.106,1.280,-0.070,0.610,0.310,-1.900,0.040,0.380,2.650,1.710,0.940,0.049,-0.355,0.404,0.461,-0.716,2.699,-0.610,3.160,2.550,0.000,11557,5806,5751
708,Kevin Garnett,2002,-1.330,1.140,-1.140,0.310,2.470,0.960,3.750,2.120,2.110,0.010,0.272,0.585,-0.313,-0.242,0.760,0.250,-0.290,-0.300,-0.480,-0.240,-0.660,0.450,0.210,0.240,-0.456,-0.057,-0.399,0.396,2.392,-0.006,2.150,0.390,2.540,-0.000,12195,6131,6064
1503,Tracy McGrady,2002,0.680,0.250,1.550,0.440,-2.230,0.340,0.900,1.700,1.360,0.340,0.931,0.261,0.670,0.069,-0.700,-0.010,0.590,0.000,0.110,0.040,0.580,-0.250,0.030,-0.280,0.198,-0.033,0.231,-0.168,2.631,-0.052,2.700,-0.220,2.490,0.010,11638,5875,5763
467,Jason Kidd,2002,1.480,0.620,1.780,-0.270,-3.260,-0.500,2.410,0.620,0.430,0.190,0.641,-0.270,0.911,0.569,0.220,0.930,-0.540,0.090,0.320,0.130,1.460,0.220,0.280,-0.060,0.350,0.084,0.266,0.050,1.261,0.570,1.830,0.620,2.450,0.000,14671,7417,7254
1882,Elton Brand,2002,-0.780,0.960,-0.780,-0.100,1.540,0.920,0.200,0.940,1.060,-0.120,0.064,0.176,-0.112,1.726,0.310,-0.270,0.740,-0.280,-1.060,-0.190,-0.900,-0.450,-0.570,0.120,-0.467,-0.177,-0.290,0.477,1.004,-0.917,2.730,-0.440,2.300,0.010,11062,5519,5543
1740,Rashard Lewis,2002,-0.820,0.880,1.910,0.460,-1.090,0.860,1.730,2.400,2.080,0.320,0.317,0.409,-0.092,-0.357,0.340,-0.260,-0.800,0.140,0.460,0.010,-0.060,-0.560,-0.630,0.070,0.266,0.429,-0.163,0.224,2.717,-0.294,2.360,-0.070,2.290,-0.000,9778,4902,4876
693,Joe Smith,2002,-0.490,0.690,-1.960,0.660,2.450,0.780,1.330,0.470,0.440,0.030,-0.633,-0.143,-0.490,0.423,0.170,0.280,0.090,-0.140,-0.260,0.560,0.020,0.830,0.830,0.000,0.180,0.032,0.148,0.990,-0.163,1.010,0.260,2.000,2.250,-0.010,7338,3676,3662
461,Popeye Jones,2002,-1.800,0.190,-1.120,0.420,2.930,0.010,0.730,-0.110,-0.380,0.270,0.673,0.428,0.245,1.517,1.470,-0.960,-0.060,0.040,-1.410,0.090,0.040,0.100,0.090,0.010,-0.194,-0.470,0.276,0.174,0.563,-0.094,2.080,0.080,2.160,0.000,6913,3441,3472
57,Doug Christie,2002,2.150,0.440,-0.130,-0.560,-2.020,1.100,2.070,0.980,0.660,0.320,0.378,0.099,0.279,-0.288,-0.080,-0.580,0.340,0.200,-0.260,-0.370,-0.170,0.040,-0.410,0.450,1.050,0.536,0.514,-0.030,1.358,1.090,1.070,1.060,2.130,-0.000,13393,6722,6671
1744,Jerome James,2002,-0.960,0.720,-1.130,0.430,2.100,0.760,1.470,1.140,2.060,-0.920,-0.211,0.417,-0.628,-0.009,0.660,0.190,-0.160,0.050,-0.500,0.420,-0.040,0.930,0.760,0.170,0.109,0.112,-0.003,0.091,0.929,1.039,0.920,1.130,2.050,-0.000,3718,1852,1866
947,Allen Iverson,2002,1.070,-0.410,-0.870,-0.790,-0.200,-0.400,-2.040,0.320,-0.640,0.960,0.747,0.427,0.320,-0.627,0.220,0.400,-0.240,0.580,0.030,0.030,0.860,1.110,0.780,0.330,0.383,0.241,0.142,0.087,1.067,1.493,0.440,1.580,2.010,-0.010,10137,5076,5061
2048,Jamaal Magloire,2002,1.050,0.160,-0.440,-0.200,-0.620,0.110,-1.000,1.590,0.740,0.850,-0.911,-0.425,-0.486,1.021,-0.610,0.870,-0.390,-0.060,1.000,0.510,0.700,0.300,0.840,-0.540,-0.030,-0.055,0.025,-0.030,0.679,0.270,1.700,0.240,1.940,0.000,6252,3094,3158
2030,Kenyon Martin,2002,0.170,1.210,-0.340,-0.390,0.180,-0.080,0.620,0.600,0.770,-0.170,0.410,0.096,0.314,-0.170,-0.610,0.930,0.500,0.160,0.120,0.030,2.040,1.060,1.000,0.060,0.133,-0.070,0.203,-0.163,1.010,1.193,0.840,1.030,1.870,0.000,12322,6234,6088
248,George Lynch,2002,0.070,-1.240,-1.920,-0.350,1.850,-0.530,-2.270,0.580,-0.410,0.990,-0.664,-0.397,-0.267,1.334,-1.080,0.250,-0.130,0.120,1.210,0.280,1.420,0.250,1.150,-0.900,0.611,0.404,0.207,-0.251,-0.084,0.861,1.250,0.610,1.860,0.000,4186,2004,2182
72,Kenny Anderson,2002,-0.130,-0.500,-0.630,0.580,0.760,0.160,0.900,-0.820,0.140,-0.960,0.852,0.471,0.381,0.388,0.520,-0.070,-0.710,0.320,0.190,0.450,0.670,1.300,1.210,0.090,0.222,0.495,-0.273,-0.112,0.032,1.522,0.420,1.410,1.830,0.000,11269,5641,5628
1477,Bruce Bowen,2002,2.350,0.680,-1.080,0.300,-1.210,-0.520,-0.460,-0.730,-0.480,-0.250,0.366,0.074,0.292,1.404,-0.220,0.670,-0.010,-0.160,0.240,0.180,1.060,0.420,0.100,0.320,0.407,-0.039,0.446,-0.067,-0.364,0.827,1.040,0.760,1.800,0.000,7317,3652,3665
185,Chris Webber,2002,1.300,0.440,-1.150,0.380,-0.160,0.640,2.520,1.670,1.850,-0.180,-0.026,-0.375,0.349,-0.314,-0.050,-0.410,-0.020,0.080,0.080,-0.060,-0.040,0.280,0.040,0.240,0.566,0.375,0.191,-0.386,1.644,0.846,1.330,0.460,1.790,0.000,10720,5378,5342
448,Bo Outlaw,2002,1.620,0.020,-0.070,-0.410,-1.560,0.310,-0.770,-0.140,0.200,-0.340,-1.343,-0.743,-0.600,1.093,0.230,0.740,-0.690,0.080,0.460,0.430,0.700,1.740,1.480,0.260,0.755,0.391,0.364,-0.395,-1.483,2.495,-0.390,2.100,1.700,-0.010,7081,3527,3554
988,Randy Livingston,2002,-0.020,0.030,-0.660,-0.230,0.680,0.110,1.060,-0.180,-0.280,0.100,0.555,0.472,0.083,0.435,0.300,0.040,0.010,-0.060,-0.310,0.070,-0.330,0.890,0.650,0.240,-0.160,-0.049,-0.111,0.140,0.375,0.730,0.810,0.870,1.680,-0.000,873,434,439
966,Jerome Williams,2002,1.800,-1.140,-1.540,-0.150,-0.260,0.230,-1.250,-1.490,-1.280,-0.210,-0.111,0.045,-0.156,1.861,-0.320,0.160,0.120,0.520,0.190,-0.450,1.230,0.120,-0.150,0.270,0.636,0.188,0.448,0.664,-1.601,0.756,0.260,1.420,1.670,-0.010,6125,3047,3078
393,Rod Strickland,2002,0.450,1.040,-2.000,-0.120,1.540,-0.290,0.030,0.450,0.060,0.390,0.394,-0.099,0.493,0.316,-0.280,0.660,-0.000,0.200,0.290,-0.050,1.230,0.630,0.740,-0.110,-0.184,0.120,-0.304,0.064,0.844,0.446,1.160,0.510,1.670,-0.000,8176,4104,4072
711,Jerry Stackhouse,2002,0.640,-0.520,2.020,0.240,-2.660,0.020,0.170,1.490,1.050,0.440,0.271,0.139,0.132,-1.191,-0.870,0.510,0.570,0.190,0.300,0.030,1.960,1.250,1.280,-0.030,0.099,0.184,-0.085,-0.259,1.761,1.349,0.570,1.090,1.660,-0.000,11261,5633,5628
764,David Robinson,2002,0.980,0.390,0.450,0.090,-1.430,0.290,-1.540,1.010,1.030,-0.020,-0.770,-0.577,-0.193,-0.270,0.290,0.650,0.790,0.060,-1.080,0.120,1.550,1.140,0.890,0.250,0.534,0.195,0.339,-0.024,0.240,1.674,-0.030,1.650,1.620,0.000,8550,4295,4255
105,Dan Majerle,2002,0.650,-0.600,3.140,-0.210,-3.790,0.340,1.650,-0.400,-0.090,-0.310,0.290,0.228,0.062,1.260,-0.710,0.230,-0.230,0.190,0.940,0.450,1.290,0.890,1.170,-0.280,0.081,-0.041,0.122,-0.521,-0.110,0.971,1.150,0.450,1.600,0.000,4400,2208,2192
1723,Matt Harpring,2002,0.340,-0.280,-2.040,-0.010,1.700,-0.340,0.300,-1.130,-0.800,-0.330,0.122,0.039,0.083,1.758,0.580,0.320,-0.300,0.400,-0.280,-0.140,-0.140,-0.080,-0.080,0.000,-0.015,-0.091,0.076,0.935,-1.008,-0.095,0.750,0.840,1.590,0.000,9651,4810,4841
2047,Quentin Richardson,2002,1.030,0.390,0.750,-0.270,-1.760,-0.330,-0.080,0.480,0.550,-0.070,0.116,0.410,-0.294,0.834,0.690,0.280,-0.700,-0.020,0.010,-0.070,0.370,0.340,0.340,0.000,0.514,-0.042,0.556,-0.704,0.596,0.854,1.430,0.150,1.580,0.000,7959,3978,3981
224,Eddie Jones,2002,-1.230,0.500,-0.090,0.430,1.320,-0.180,0.520,0.030,0.170,-0.140,0.181,0.078,0.103,-0.541,0.220,0.770,0.360,0.150,-0.590,0.660,3.020,1.700,2.230,-0.530,0.261,0.038,0.223,-0.081,0.211,1.961,-0.330,1.880,1.550,0.000,11367,5693,5674
1889,Andre Miller,2002,0.550,-0.390,-0.860,0.670,0.310,1.060,2.220,1.990,1.420,0.570,0.890,0.411,0.479,-0.210,0.170,-0.030,0.120,-0.460,-0.290,-0.400,-2.080,-0.700,-0.730,0.030,-0.354,0.002,-0.356,-0.066,2.880,-1.054,2.670,-1.120,1.550,0.000,11213,5604,5609
296,Rick Fox,2002,0.570,1.170,0.080,0.160,-0.650,-0.020,0.930,1.050,0.970,0.080,0.645,0.173,0.472,-0.325,0.240,-0.470,-0.040,0.230,-0.200,0.120,0.030,0.150,0.210,-0.060,-0.274,-0.290,0.016,0.244,1.695,-0.124,1.370,0.120,1.490,0.000,11169,5593,5576
1897,Metta World Peace,2002,0.920,-0.680,0.340,-0.360,-1.270,-0.060,-0.610,-0.120,0.180,-0.300,0.145,0.680,-0.535,-0.245,-0.410,-0.020,-0.590,0.110,1.000,0.240,0.740,0.680,0.710,-0.030,0.758,0.182,0.576,0.222,0.025,1.438,-0.220,1.660,1.440,0.000,6769,3368,3401
1928,Todd MacCulloch,2002,1.280,0.100,-0.800,0.350,-0.480,-0.260,2.300,0.820,1.780,-0.960,-0.199,-0.023,-0.176,0.279,-0.010,0.090,0.070,0.220,-0.060,-0.180,0.540,1.050,0.460,0.590,-0.070,-0.061,-0.009,-0.470,0.621,0.980,0.900,0.510,1.410,-0.000,7248,3668,3580
