player_id,player_name,Latest_Year,box_prior_source,prior_total_off,factor_off_poss,factor_def_poss,factor_possessions,prior_oTS,prior_dTS,prior_oTOV,prior_dTOV,prior_oSC,prior_dSC,prior_off,prior_def,prior_net,prior_total_def,prior_total_net,pure_oTS,pure_dTS,pure_oTOV,pure_dTOV,pure_oSC,pure_dSC,pure_off,pure_def,pure_net,box_oTS,box_dTS,box_oTOV,box_dTOV,box_oSC,box_dSC,box_off,box_def,box_net,pure_RESID,prior_RESID,shift_oTS,shift_oTOV,shift_oSC,shift_dTS,shift_dTOV,shift_dSC,shift_off,shift_def,shift_net
1628983,Shai Gilgeous-Alexander,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",8.621,1084,1088,2172,6.288,0.553,3.317,0.216,-0.987,-0.52,8.618,0.249,8.867,0.25,8.871,0.423,-0.408,0.349,0.241,-0.032,-0.578,0.74,-0.745,-0.005,6.833,1.998,3.617,0.377,-1.255,0.036,9.195,2.411,11.606,0.0,0.004,5.865,2.968,-0.955,0.961,-0.025,0.058,7.878,0.994,8.872
1641705,Victor Wembanyama,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",1.898,1504,1485,2989,2.071,4.919,-0.102,0.327,-0.07,0.746,1.899,5.992,7.891,5.994,7.892,0.752,1.729,0.193,-0.125,0.426,0.092,1.371,1.696,3.067,2.53,4.8,-0.048,0.46,-0.209,1.056,2.273,6.316,8.589,0.0,0.001,1.319,-0.295,-0.496,3.19,0.452,0.654,0.528,4.296,4.824
203999,Nikola Jokić,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",6.827,398,395,793,6.768,-1.697,-0.384,0.211,0.442,1.353,6.826,-0.133,6.693,-0.132,6.695,-0.399,-0.572,-0.047,-0.034,-0.077,0.199,-0.523,-0.407,-0.93,7.849,-1.004,-0.069,0.308,0.534,1.435,8.314,0.739,9.053,0.0,0.002,7.167,-0.337,0.519,-1.125,0.245,1.154,7.349,0.274,7.623
1628973,Jalen Brunson,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",5.301,1395,1384,2779,2.978,-1.056,2.364,-0.003,-0.042,0.077,5.3,-0.982,4.318,-0.982,4.319,1.719,-0.095,0.484,0.128,-0.074,0.182,2.129,0.215,2.344,3.062,-0.821,2.442,-0.017,0.1,0.177,5.604,-0.661,4.943,0.0,0.001,1.259,1.88,0.032,-0.961,-0.131,-0.105,3.171,-1.197,1.974
1642349,Ajay Mitchell,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",2.083,619,628,1247,1.018,0.894,1.11,1.043,-0.044,0.183,2.084,2.12,4.204,2.118,4.201,2.358,0.13,0.311,0.556,0.222,0.356,2.891,1.042,3.933,0.876,1.817,1.269,0.938,-0.198,0.162,1.947,2.917,4.864,0.0,-0.003,-1.34,0.799,-0.266,0.764,0.487,-0.173,-0.807,1.078,0.271
1630595,Cade Cunningham,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",2.579,1121,1120,2241,1.771,0.866,0.541,0.27,0.267,0.433,2.579,1.569,4.148,1.569,4.148,0.091,-0.19,-0.292,0.067,0.239,0.355,0.038,0.232,0.27,2.434,1.626,0.94,0.401,0.377,0.438,3.751,2.465,6.216,0.0,0.0,1.68,0.833,0.028,1.056,0.203,0.078,2.541,1.337,3.878
1630178,Tyrese Maxey,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",4.257,844,845,1689,2.945,-0.57,1.952,0.415,-0.641,-0.223,4.256,-0.378,3.878,-0.376,3.881,0.063,-0.788,0.189,-0.155,-0.258,-0.147,-0.006,-1.09,-1.096,3.364,0.404,2.222,0.654,-0.588,-0.194,4.998,0.864,5.862,0.0,0.003,2.882,1.763,-0.383,0.218,0.57,-0.076,4.262,0.712,4.974
1628378,Donovan Mitchell,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",4.334,1295,1297,2592,3.783,-1.292,1.093,0.412,-0.543,0.254,4.333,-0.626,3.707,-0.629,3.705,-0.446,-0.296,0.112,-0.009,-0.549,0.096,-0.883,-0.209,-1.092,5.063,-0.407,1.365,0.395,-0.394,0.3,6.034,0.288,6.322,-0.0,-0.002,4.229,0.981,0.006,-0.996,0.421,0.158,5.216,-0.417,4.799
201142,Kevin Durant,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",3.624,76,78,154,4.378,1.026,-0.412,-1.102,-0.341,0.069,3.625,-0.007,3.618,-0.008,3.616,0.034,-0.167,-0.211,0.004,0.101,-0.009,-0.076,-0.172,-0.248,5.037,1.681,-0.165,-1.012,-0.302,0.183,4.57,0.852,5.422,0.0,-0.002,4.344,-0.201,-0.442,1.193,-1.106,0.078,3.701,0.165,3.866
1630162,Anthony Edwards,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",2.961,628,612,1240,2.861,-0.522,0.635,-0.012,-0.535,0.189,2.961,-0.345,2.616,-0.343,2.618,0.094,-0.302,0.051,-0.179,-0.704,-0.034,-0.559,-0.515,-1.074,3.708,0.096,0.87,0.092,-0.427,0.297,4.151,0.485,4.636,0.0,0.002,2.767,0.584,0.169,-0.22,0.167,0.223,3.52,0.17,3.69
1630194,Paul Reed,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",0.216,160,163,323,-0.467,0.873,-1.329,1.695,2.012,-0.235,0.216,2.333,2.549,2.333,2.549,-0.26,0.422,-0.104,-0.105,0.21,-0.139,-0.154,0.178,0.024,0.208,1.181,-1.106,1.903,2.046,-0.048,1.148,3.036,4.184,0.0,0.0,-0.207,-1.225,1.802,0.451,1.8,-0.096,0.37,2.155,2.525
1627750,Jamal Murray,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",4.499,396,394,790,3.844,-1.363,1.79,-0.703,-1.136,-0.099,4.498,-2.165,2.333,-2.165,2.334,-1.261,-0.258,0.235,0.0,-0.447,-0.013,-1.473,-0.271,-1.744,5.142,-0.899,2.034,-0.639,-0.946,0.102,6.23,-1.436,4.794,0.0,0.001,5.105,1.555,-0.689,-1.105,-0.703,-0.086,5.971,-1.894,4.077
1628384,O.G. Anunoby,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",0.376,1171,1163,2334,1.244,0.98,-0.767,0.771,-0.101,0.189,0.376,1.94,2.316,1.941,2.317,0.695,-0.136,0.056,0.252,-0.286,0.309,0.465,0.425,0.89,1.632,1.322,-0.623,0.736,0.038,0.215,1.047,2.273,3.32,0.0,0.001,0.549,-0.823,0.185,1.116,0.519,-0.12,-0.089,1.515,1.426
1628368,De'Aaron Fox,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",2.196,1422,1406,2828,1.666,0.635,1.163,-0.24,-0.632,-0.278,2.197,0.117,2.314,0.118,2.314,-0.474,1.068,0.681,-0.149,0.044,-0.528,0.251,0.391,0.642,2.586,0.71,1.208,-0.077,-0.632,0.239,3.162,0.872,4.034,0.0,0.0,2.14,0.482,-0.676,-0.433,-0.091,0.25,1.946,-0.274,1.672
201935,James Harden,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",3.387,1320,1332,2652,4.37,-0.866,-0.056,-0.188,-0.928,-0.112,3.386,-1.166,2.22,-1.167,2.22,1.517,-0.07,-0.479,0.202,-0.163,-0.149,0.875,-0.017,0.858,4.989,-0.122,0.353,-0.353,-0.946,0.053,4.396,-0.422,3.974,0.0,0.0,2.853,0.423,-0.765,-0.796,-0.39,0.037,2.511,-1.149,1.362
1630202,Payton Pritchard,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",3.906,442,442,884,0.682,-0.577,2.062,-1.441,1.163,0.188,3.907,-1.83,2.077,-1.831,2.075,0.032,-0.265,0.918,-0.246,0.251,0.378,1.201,-0.133,1.068,1.354,0.282,2.018,-1.272,1.263,0.107,4.635,-0.883,3.752,0.0,-0.002,0.65,1.144,0.912,-0.312,-1.195,-0.19,2.706,-1.697,1.009
1628969,Mikal Bridges,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",1.062,1209,1206,2415,0.984,1.113,0.71,0.073,-0.631,-0.195,1.063,0.991,2.054,0.992,2.054,1.59,0.501,-0.077,0.235,-0.084,0.169,1.429,0.905,2.334,1.059,1.042,0.908,0.005,-0.546,-0.094,1.421,0.953,2.374,0.0,0.0,-0.606,0.787,-0.547,0.612,-0.162,-0.364,-0.366,0.086,-0.28
1631096,Chet Holmgren,2026,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",0.071,909,917,1826,0.905,2.715,-0.696,-1.243,-0.139,0.499,0.07,1.971,2.041,1.971,2.042,1.826,-0.023,0.227,-0.127,-0.07,0.071,1.983,-0.079,1.904,0.859,3.906,-0.484,-0.988,-0.306,0.693,0.069,3.611,3.68,0.0,0.001,-0.921,-0.923,-0.069,2.738,-1.116,0.428,-1.913,2.05,0.137
