player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1495,Tim Duncan,2005,2.46,0.21,0.07,0.02,0.04,0.28,3.28,0.75,-0.11,0.08,-0.18,0.56,2.85,3.76,6.61,0.07,-0.2,3.05,0.64,3.12,0.35,0.45,10994,5518,5476
1938,Manu Ginobili,2005,2.99,0.79,0.24,0.0,0.22,0.27,1.73,0.7,0.83,0.37,0.47,0.47,3.54,2.86,6.4,-0.13,0.59,2.95,-0.18,3.04,0.51,1.3,10820,5430,5390
2217,Brendan Haywood,2005,0.39,-0.18,0.01,0.04,-0.03,0.28,2.77,1.08,0.28,0.11,0.17,-0.16,0.4,3.4,3.8,0.23,0.09,0.31,0.06,3.34,0.29,0.12,8325,4177,4148
467,Jason Kidd,2005,1.82,0.08,0.98,0.15,0.83,-0.37,0.4,-0.07,0.62,0.43,0.19,0.1,2.06,1.53,3.59,0.04,-0.46,2.52,0.61,0.92,0.61,0.72,9786,4891,4895
406,Shaquille O'Neal,2005,4.07,-0.79,-0.26,-0.11,-0.15,-0.48,0.65,0.06,-1.09,-0.48,-0.6,0.76,3.23,0.35,3.58,-0.07,-0.04,3.27,0.54,-0.19,-0.74,-0.33,10378,5216,5162
224,Eddie Jones,2005,2.01,-0.38,-0.09,-0.02,-0.06,-0.33,1.75,-0.07,-0.56,-0.16,-0.4,0.44,1.42,2.12,3.54,0.32,0.03,1.39,0.74,1.38,-0.42,-0.12,13151,6581,6570
2203,Shane Battier,2005,0.34,0.08,0.08,-0.04,0.12,0.01,1.4,-0.01,0.78,0.26,0.51,0.25,0.75,2.67,3.42,0.56,0.51,0.24,-0.14,2.81,0.09,1.03,9530,4778,4752
2572,Josh Howard,2005,0.84,0.11,0.06,-0.07,0.12,0.51,0.9,0.21,0.36,0.45,-0.1,0.05,1.56,1.72,3.27,0.55,0.44,1.12,0.4,1.32,0.57,0.41,10940,5453,5487
959,Steve Nash,2005,3.06,0.06,1.31,0.12,1.19,0.03,-0.52,0.78,0.19,0.62,-0.43,-0.6,4.43,-1.23,3.2,-0.27,-0.03,4.46,-0.2,-1.03,1.34,-0.41,12409,6221,6188
2209,Vladimir Radmanovic,2005,2.3,0.35,0.28,0.18,0.1,0.61,-0.25,-0.31,0.16,0.2,-0.03,-0.2,3.49,-0.34,3.15,0.25,0.74,2.75,0.23,-0.57,0.89,-0.04,7321,3640,3681
