player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1495,Tim Duncan,2001,1.95,-0.26,0.27,-0.13,0.4,-0.52,2.83,0.32,-0.26,0.01,-0.26,0.8,1.94,3.44,5.38,0.31,0.04,1.9,0.58,2.86,-0.25,0.54,13563,6788,6775
304,John Stockton,2001,2.95,0.66,0.28,-0.38,0.66,0.11,0.97,-0.11,0.89,0.57,0.32,0.38,3.03,2.34,5.37,-0.21,0.42,2.61,0.44,1.9,0.39,1.27,9530,4768,4762
406,Shaquille O'Neal,2001,5.0,-0.69,0.01,-0.2,0.21,0.05,0.53,0.49,-0.81,-0.32,-0.48,0.19,5.13,0.0,5.13,0.16,-0.07,5.2,-0.24,0.24,0.06,-0.62,13552,6806,6746
1717,Dirk Nowitzki,2001,1.55,0.87,0.7,-0.06,0.74,-0.31,1.07,0.27,0.68,0.66,0.01,-0.22,2.06,2.08,4.14,0.67,-0.52,2.58,0.2,1.88,0.39,0.46,13390,6708,6682
977,Kobe Bryant,2001,1.35,0.51,0.4,0.2,0.2,0.19,1.47,0.03,-0.47,0.1,-0.57,0.7,2.43,1.7,4.13,0.49,0.24,2.19,0.22,1.48,0.59,0.23,12956,6501,6455
1890,Shawn Marion,2001,0.55,0.39,0.02,-0.28,0.3,-0.08,1.29,-0.05,1.04,0.89,0.15,1.0,0.58,3.17,3.75,-0.07,0.07,0.51,0.22,2.95,-0.06,2.04,11435,5714,5721
281,Scott Williams,2001,0.06,-0.14,0.63,0.28,0.36,0.45,0.47,0.52,1.42,1.03,0.39,0.21,0.97,2.27,3.25,0.01,0.15,0.82,-0.19,2.46,1.08,1.63,5971,2999,2972
965,Derek Fisher,2001,0.52,-0.03,0.27,0.22,0.05,0.17,0.16,0.0,0.67,0.22,0.45,1.06,1.34,1.81,3.15,0.3,0.27,1.07,1.0,0.81,0.44,1.73,4832,2427,2405
1503,Tracy McGrady,2001,0.53,-0.15,1.09,-0.12,1.21,0.1,0.53,-0.54,1.17,0.79,0.37,-0.62,2.05,1.08,3.12,0.32,0.26,1.79,-0.38,1.46,1.19,0.55,12483,6252,6231
951,Ray Allen,2001,2.17,0.33,0.43,0.24,0.2,0.44,-0.15,-0.31,-0.06,0.21,-0.27,-0.5,3.45,-0.33,3.12,0.79,0.23,3.22,-0.17,-0.16,0.87,-0.56,14074,7055,7019
1713,Vince Carter,2001,1.03,-0.0,0.69,0.05,0.64,1.36,0.01,0.22,-0.17,0.04,-0.2,0.06,2.82,0.26,3.07,0.09,1.52,1.3,0.49,-0.23,2.05,-0.11,13062,6554,6508
198,Danny Ferry,2001,1.82,-0.22,-0.29,0.07,-0.36,0.16,1.2,0.21,-0.31,-0.11,-0.2,0.54,1.61,1.45,3.06,-0.06,-0.07,1.68,0.43,1.02,-0.13,0.23,7418,3703,3715
947,Allen Iverson,2001,0.96,0.84,0.88,0.44,0.44,-0.11,0.39,0.15,0.4,0.02,0.37,0.09,2.06,0.9,2.96,0.35,0.17,1.89,0.17,0.73,0.77,0.49,14692,7372,7320
762,Shawn Bradley,2001,-1.01,0.19,0.38,-0.08,0.47,-0.52,4.29,0.93,-0.65,0.06,-0.71,-0.06,-0.97,3.88,2.91,0.48,0.94,-1.91,-0.58,4.46,-0.14,-0.71,8391,4180,4211
896,Tim Hardaway,2001,0.86,-0.03,0.88,0.66,0.22,-0.53,0.89,-0.13,0.47,0.25,0.22,0.04,1.55,1.35,2.89,0.28,-0.02,1.57,0.08,1.27,0.35,0.51,9436,4730,4706
2032,Darius Miles,2001,1.83,-0.14,-0.29,-0.43,0.14,-0.51,2.04,0.17,-0.2,-0.04,-0.16,-0.17,1.02,1.74,2.76,0.06,-0.75,1.77,-0.48,2.22,-0.8,-0.37,7959,3968,3991
1507,Derek Anderson,2001,1.48,0.75,0.76,0.12,0.64,-0.61,0.76,0.34,-0.44,-0.02,-0.41,0.75,1.84,0.91,2.75,0.05,-0.62,2.46,0.6,0.31,0.15,0.31,11247,5652,5595
764,David Robinson,2001,-0.2,0.2,-0.07,-0.07,-0.0,-0.15,3.06,0.54,0.21,0.29,-0.06,-0.2,-0.58,3.3,2.72,0.07,-0.22,-0.36,1.15,2.15,-0.22,0.01,10067,5047,5020
1112,Ben Wallace,2001,0.31,-0.96,0.17,0.03,0.14,0.67,2.12,0.55,0.05,-0.24,0.29,0.09,0.48,2.2,2.68,-0.73,0.87,-0.39,0.97,1.23,0.84,0.14,11349,5675,5674
1889,Andre Miller,2001,1.14,0.43,0.02,0.08,-0.06,0.75,0.96,0.12,-0.25,0.16,-0.41,-0.28,1.92,0.75,2.67,0.33,0.16,1.76,0.1,0.65,0.77,-0.53,10639,5325,5314
252,Karl Malone,2001,2.25,1.7,0.41,0.09,0.31,-0.26,-0.96,-0.57,0.26,-0.21,0.47,0.73,2.54,0.02,2.57,0.14,-0.28,2.82,0.58,-0.56,0.15,0.99,11461,5729,5732
739,Rasheed Wallace,2001,1.37,0.02,-0.56,-0.66,0.12,0.1,1.29,0.09,0.29,0.26,0.02,0.23,0.89,1.62,2.51,-0.21,0.17,0.72,-0.11,1.73,-0.46,0.52,11131,5552,5579
1513,Scot Pollard,2001,-1.36,-0.12,-0.02,0.23,-0.26,0.31,2.57,0.3,0.67,0.14,0.53,-0.22,-0.89,3.31,2.43,0.48,0.7,-1.59,0.23,3.08,0.29,0.45,6709,3360,3349
1915,Evan Eschmeyer,2001,0.58,-0.2,-0.44,0.12,-0.56,0.25,1.69,0.37,-0.19,0.09,-0.27,0.24,0.23,2.17,2.4,0.27,-0.17,0.4,0.76,1.41,-0.19,0.05,5058,2527,2531
