player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
1717,Dirk Nowitzki,2011,4.77,4.771,4.77,0.001,-0.0,0.578,0.044,0.534,3.112,1.08,-0.127,1.207,1.342,0.37,0.971,0.423,-1.005,-1.005,6.535,5.53,0.0,0.423,-0.134,0.557,0.423,-0.134,0.557,2.179,-0.11,2.264,2.279,2.271,0.008,-0.007,0.5,0.166,0.334,0.453,1.318,0.092,1.226,0.069,0.177,-0.108,-0.344,0.325,0.325,1.989,2.314,0.0,-0.344,-0.254,-0.09,-0.344,-0.254,-0.09,1.527,0.154,7.034,7.051,7.041,0.01,-0.007,1.078,0.21,0.868,3.565,2.398,-0.035,2.433,1.411,0.547,0.863,0.079,-0.68,-0.68,7.844,0.0,0.079,-0.388,0.467,0.079,-0.388,0.467,3.706,0.044,5.53,2.314,7.844,12382,6214,6168
1938,Manu Ginobili,2011,3.27,3.284,3.274,0.01,-0.004,0.163,0.435,-0.272,1.448,1.663,0.545,1.118,0.265,-0.256,0.522,0.788,-0.075,-0.075,4.323,4.248,0.0,0.788,-0.327,1.115,0.788,-0.327,1.115,3.999,0.805,0.983,0.979,0.983,-0.004,0.0,0.659,0.176,0.483,0.343,-0.019,0.101,-0.12,0.294,0.352,-0.058,0.464,-0.246,-0.246,1.741,1.495,0.0,0.464,0.092,0.372,0.464,0.092,0.372,1.11,0.348,4.253,4.262,4.257,0.005,-0.004,0.822,0.611,0.211,1.791,1.644,0.646,0.998,0.559,0.096,0.464,1.252,-0.321,-0.321,5.743,0.0,1.252,-0.235,1.487,1.252,-0.235,1.487,5.109,1.153,4.248,1.495,5.743,10090,5048,5042
101108,Chris Paul,2011,2.141,2.147,2.148,-0.001,-0.007,-0.453,-0.362,-0.091,1.884,0.717,0.176,0.541,0.879,0.757,0.12,1.181,-0.372,-0.372,4.201,3.829,-0.0,1.181,0.635,0.546,1.181,0.635,0.546,2.957,0.163,-0.608,-0.61,-0.618,0.008,0.01,-0.394,0.102,-0.496,0.473,-0.697,-0.07,-0.627,0.071,-0.058,0.128,0.739,1.038,1.038,0.202,1.24,0.0,0.739,0.161,0.578,0.739,0.161,0.578,-0.301,-0.076,1.533,1.536,1.53,0.006,0.003,-0.847,-0.26,-0.587,2.357,0.02,0.106,-0.086,0.95,0.699,0.248,1.92,0.666,0.666,5.069,-0.0,1.92,0.796,1.124,1.92,0.796,1.124,2.656,0.087,3.829,1.24,5.069,11461,5744,5717
708,Kevin Garnett,2011,1.382,1.36,1.36,0.0,0.022,1.406,0.561,0.845,0.432,-0.478,-0.208,-0.27,0.362,-0.026,0.388,-0.05,-0.356,-0.356,1.694,1.338,0.0,-0.05,-0.469,0.419,-0.05,-0.469,0.419,1.734,0.954,1.5,1.484,1.489,-0.005,0.011,0.327,-0.141,0.468,1.144,0.018,0.072,-0.054,0.065,0.142,-0.078,0.724,1.079,1.079,2.289,3.368,0.0,0.724,0.703,0.021,0.724,0.703,0.021,1.668,0.164,2.882,2.844,2.849,-0.005,0.033,1.733,0.42,1.313,1.576,-0.46,-0.136,-0.324,0.427,0.116,0.31,0.674,0.723,0.723,4.706,0.0,0.674,0.234,0.44,0.674,0.234,0.44,3.402,1.118,1.338,3.368,4.706,9582,4802,4780
959,Steve Nash,2011,3.366,3.376,3.371,0.005,-0.005,0.162,-0.328,0.49,0.949,2.26,0.332,1.928,0.291,-0.027,0.315,0.186,0.512,0.512,3.843,4.355,0.0,0.186,-0.536,0.722,0.186,-0.536,0.722,4.823,0.585,0.367,0.359,0.361,-0.002,0.006,0.503,0.62,-0.117,-0.282,0.14,-0.063,0.203,0.126,0.041,0.084,0.029,-0.233,-0.233,0.522,0.289,-0.0,0.029,-0.028,0.057,0.029,-0.028,0.057,0.499,0.188,3.733,3.736,3.732,0.004,0.001,0.665,0.292,0.373,0.667,2.4,0.269,2.131,0.417,0.014,0.399,0.215,0.279,0.279,4.644,-0.001,0.215,-0.564,0.779,0.215,-0.564,0.779,5.322,0.773,4.355,0.289,4.643,9659,4855,4804
1718,Paul Pierce,2011,1.456,1.451,1.447,0.004,0.009,0.968,0.277,0.691,1.224,-0.745,-0.068,-0.677,0.874,0.493,0.379,0.289,-0.323,-0.323,2.619,2.296,-0.0,0.289,-0.112,0.401,0.289,-0.112,0.401,0.821,0.357,1.628,1.621,1.626,-0.005,0.002,0.619,0.287,0.332,0.825,0.182,0.007,0.175,-0.074,0.041,-0.115,-0.1,0.492,0.492,1.454,1.946,0.0,-0.1,0.269,-0.369,-0.1,0.269,-0.369,1.406,0.289,3.084,3.072,3.073,-0.001,0.011,1.587,0.564,1.023,2.049,-0.563,-0.061,-0.502,0.8,0.534,0.264,0.189,0.169,0.169,4.242,0.0,0.189,0.157,0.032,0.189,0.157,0.032,2.227,0.646,2.296,1.946,4.242,11691,5862,5829
2555,Nick Collison,2011,0.657,0.682,0.674,0.008,-0.017,0.26,0.227,0.033,0.056,0.358,0.088,0.27,0.844,0.19,0.654,-0.233,1.289,1.289,1.268,2.557,0.0,-0.233,0.238,-0.471,-0.233,0.238,-0.471,1.482,0.336,0.978,0.969,0.975,-0.006,0.003,0.57,0.859,-0.289,0.406,-0.001,-0.113,0.112,0.147,-0.025,0.171,0.456,0.023,0.023,1.581,1.604,0.0,0.456,0.005,0.451,0.456,0.005,0.451,1.332,0.629,1.635,1.652,1.649,0.003,-0.014,0.83,1.086,-0.256,0.462,0.357,-0.025,0.382,0.991,0.165,0.825,0.223,1.312,1.312,4.161,0.0,0.223,0.243,-0.02,0.223,0.243,-0.02,2.814,0.965,2.557,1.604,4.161,7243,3623,3620
2548,Dwyane Wade,2011,2.823,2.823,2.824,-0.001,-0.001,2.461,1.266,1.195,1.046,-0.683,-0.35,-0.333,0.865,0.765,0.099,0.17,-0.221,-0.221,3.858,3.637,0.0,0.17,-0.2,0.37,0.17,-0.2,0.37,-0.666,0.902,0.359,0.367,0.359,0.008,0.0,0.743,-0.05,0.793,-0.551,0.167,-0.013,0.18,0.064,0.113,-0.05,-0.439,0.495,0.495,-0.016,0.479,0.0,-0.439,0.343,-0.782,-0.439,0.343,-0.782,-0.036,0.226,3.182,3.19,3.183,0.007,-0.001,3.204,1.216,1.988,0.495,-0.516,-0.363,-0.153,0.929,0.878,0.049,-0.269,0.274,0.274,4.116,0.0,-0.269,0.143,-0.412,-0.269,0.143,-0.412,-0.702,1.128,3.637,0.479,4.116,13729,6878,6851
201142,Kevin Durant,2011,1.093,1.07,1.083,-0.013,0.01,1.246,0.537,0.709,0.651,-0.814,-0.067,-0.747,1.248,0.618,0.63,0.413,1.161,1.161,2.754,3.915,0.0,0.413,0.436,-0.023,0.413,0.436,-0.023,0.041,0.589,0.537,0.533,0.533,0.0,0.004,0.125,-0.299,0.424,0.21,0.198,0.058,0.14,-0.003,-0.029,0.025,-0.36,-0.011,-0.011,0.174,0.163,-0.0,-0.36,-0.026,-0.334,-0.36,-0.026,-0.334,1.766,0.153,1.63,1.603,1.616,-0.013,0.014,1.371,0.238,1.133,0.861,-0.616,-0.009,-0.607,1.245,0.589,0.655,0.053,1.15,1.15,4.078,0.0,0.053,0.41,-0.357,0.053,0.41,-0.357,1.807,0.742,3.915,0.163,4.078,14515,7273,7242
201565,Derrick Rose,2011,1.018,1.037,1.035,0.002,-0.017,0.627,0.551,0.076,0.551,-0.143,0.001,-0.144,0.711,0.465,0.247,0.511,0.692,0.692,2.24,2.932,-0.0,0.511,0.205,0.306,0.511,0.205,0.306,-0.277,0.371,1.178,1.202,1.193,0.009,-0.015,0.177,0.015,0.162,0.538,0.478,0.162,0.316,-0.042,-0.081,0.039,-0.424,0.134,0.134,0.712,0.846,0.0,-0.424,-0.195,-0.229,-0.424,-0.195,-0.229,1.258,0.181,2.196,2.239,2.228,0.011,-0.032,0.804,0.566,0.238,1.089,0.335,0.163,0.172,0.669,0.384,0.286,0.087,0.826,0.826,3.778,-0.0,0.087,0.01,0.077,0.087,0.01,0.077,0.981,0.552,2.932,0.846,3.778,13624,6824,6800
