player_id,player_name,Latest_Year,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
2544,LeBron James,2016,3.610,1.550,1.230,0.770,-4.840,0.430,4.350,5.120,4.780,0.340,0.522,0.050,0.472,0.438,0.520,0.400,-0.050,0.270,-0.460,0.030,1.310,1.480,1.250,0.230,0.384,0.152,0.232,0.436,5.642,1.864,6.080,2.300,8.380,0.000,13375,6693,6682
203110,Draymond Green,2016,2.180,1.760,3.060,1.460,-5.170,-0.410,6.510,4.900,4.580,0.320,0.099,-0.273,0.372,-0.639,1.250,0.510,0.000,0.330,-1.240,1.060,1.040,2.440,2.270,0.170,0.111,0.230,-0.119,0.489,4.999,2.551,4.360,3.040,7.400,0.000,14590,7294,7296
201939,Stephen Curry,2016,2.250,1.120,5.380,1.860,-7.890,-0.260,3.250,5.450,5.030,0.420,-0.540,-1.174,0.634,0.330,0.250,0.090,-0.320,0.410,0.030,0.610,1.020,0.820,0.910,-0.090,-0.028,-0.128,0.100,0.018,4.910,0.792,5.240,0.810,6.040,-0.010,13946,6987,6959
200768,Kyle Lowry,2016,0.660,0.140,2.210,0.720,-2.920,0.370,2.470,2.700,2.100,0.600,0.415,0.259,0.156,0.835,0.460,-0.090,0.040,-0.460,-0.480,0.460,-0.070,0.780,0.560,0.220,0.682,0.073,0.609,0.028,3.115,1.462,3.950,1.490,5.440,0.000,13734,6867,6867
202695,Kawhi Leonard,2016,-1.300,0.790,-1.790,0.950,3.090,0.420,1.960,1.650,1.190,0.460,1.120,0.470,0.650,-0.450,0.060,0.680,0.850,0.320,-0.920,0.390,0.920,1.750,1.460,0.290,0.338,0.223,0.115,0.762,2.770,2.088,2.320,2.850,5.180,0.010,10432,5226,5206
201142,Kevin Durant,2016,1.070,0.790,1.060,0.080,-2.020,1.780,1.840,5.600,4.240,1.360,-0.183,-0.132,-0.051,-1.177,-0.450,0.630,-0.370,0.620,0.880,0.360,1.430,2.070,1.980,0.090,-0.801,-0.309,-0.492,-0.569,5.417,1.269,4.240,0.700,4.940,0.000,13126,6583,6543
201566,Russell Westbrook,2016,2.650,0.760,-1.130,-0.170,-1.640,1.330,1.100,3.800,3.310,0.490,0.599,-0.041,0.640,-0.009,-0.500,0.530,0.500,0.120,0.020,0.320,0.440,0.070,0.170,-0.100,-0.085,-0.057,-0.028,0.245,4.399,-0.015,4.390,0.230,4.620,0.000,13696,6853,6843
101108,Chris Paul,2016,-0.570,1.210,0.900,0.600,-0.320,1.210,0.970,3.290,2.940,0.350,0.796,0.273,0.523,-0.836,0.240,0.470,0.510,0.190,-0.750,0.410,0.260,0.640,0.830,-0.190,0.088,-0.044,0.132,0.522,4.086,0.728,3.250,1.250,4.500,-0.000,10086,5066,5020
202335,Patrick Patterson,2016,-0.240,1.280,0.510,0.240,-0.280,0.860,0.330,3.540,3.070,0.470,0.464,0.432,0.032,0.576,-0.050,0.730,-0.500,-0.020,0.550,-0.040,1.200,0.420,0.610,-0.190,-0.029,0.357,-0.386,-0.471,4.004,0.391,4.580,-0.080,4.500,0.000,9568,4786,4782
1938,Manu Ginobili,2016,0.680,0.960,1.200,0.150,-1.880,0.380,2.740,3.000,2.380,0.620,-0.455,-0.628,0.173,-0.615,0.240,0.290,0.070,0.530,-0.310,-0.030,1.660,1.210,1.260,-0.050,0.640,0.260,0.380,-0.030,2.545,1.850,1.930,1.820,3.760,0.010,5170,2581,2589
202331,Paul George,2016,-0.050,0.120,1.300,0.250,-1.330,0.120,-0.830,1.720,0.810,0.910,0.253,0.135,0.118,-0.133,-0.340,0.290,-0.660,0.590,0.940,0.040,1.590,0.450,0.520,-0.070,0.876,0.344,0.532,0.134,1.973,1.326,1.840,1.460,3.300,0.000,12066,6039,6027
201980,Danny Green,2016,-0.840,0.290,-0.330,0.220,1.170,0.500,1.680,-0.260,0.210,-0.470,0.786,0.597,0.189,0.544,0.180,0.490,0.440,0.280,-0.630,0.140,-0.010,1.900,1.390,0.510,-0.022,-0.086,0.064,0.212,0.526,1.878,1.070,2.090,3.150,-0.010,8889,4445,4444
202691,Klay Thompson,2016,-0.660,1.190,2.530,1.770,-2.020,0.430,4.510,3.230,3.400,-0.170,-0.206,-0.298,0.092,-0.614,-0.190,0.260,0.600,0.330,-0.380,0.610,0.140,0.810,0.810,-0.000,-0.116,-0.098,-0.018,-0.004,3.024,0.694,2.410,0.690,3.100,0.000,14072,7038,7034
2594,Kyle Korver,2016,-0.730,0.380,2.690,0.580,-1.790,0.590,4.880,1.900,2.640,-0.740,-0.413,-0.590,0.177,-0.377,-0.600,1.140,0.230,0.190,0.480,0.350,0.130,1.560,1.380,0.180,0.245,0.159,0.086,0.155,1.487,1.805,1.110,1.960,3.060,-0.010,10890,5538,5352
2738,Andre Iguodala,2016,1.200,-0.020,0.260,1.120,-1.160,0.010,1.140,2.600,2.140,0.460,0.421,0.250,0.171,-0.061,-0.780,-0.310,0.880,0.230,-0.020,0.330,1.170,-0.180,0.060,-0.240,0.728,0.225,0.503,-0.448,3.021,0.548,2.960,0.100,3.060,0.000,10242,5125,5117
201599,DeAndre Jordan,2016,-1.040,1.350,0.130,0.640,0.910,1.100,1.890,1.510,2.210,-0.700,0.619,-0.033,0.652,-0.229,1.160,0.100,-0.010,0.260,-1.160,0.460,0.480,1.580,1.350,0.230,-0.436,-0.297,-0.139,-0.034,2.129,1.144,1.900,1.110,3.020,0.010,11029,5512,5517
203999,Nikola Jokic,2016,-0.000,-0.570,0.400,-0.210,-0.430,-0.140,1.700,-0.500,-0.340,-0.160,0.571,0.017,0.554,0.969,0.930,0.530,-0.020,-0.620,-0.930,0.120,-0.420,0.400,0.150,0.250,0.285,0.101,0.184,1.195,0.071,0.685,1.040,1.880,2.920,0.000,6600,3293,3307
200755,JJ Redick,2016,-1.160,1.030,1.260,0.610,-0.110,0.790,3.340,2.290,2.080,0.210,0.482,0.179,0.303,-0.652,0.560,0.000,0.030,0.350,-0.600,0.510,-0.060,0.840,0.890,-0.050,-0.329,-0.163,-0.166,0.189,2.772,0.511,2.120,0.700,2.820,0.000,8941,4494,4447
201586,Serge Ibaka,2016,-0.730,-0.270,-1.140,0.440,1.940,1.510,1.110,1.920,1.900,0.020,0.091,-0.122,0.213,0.219,-1.220,1.000,0.820,-0.060,0.390,0.540,1.560,0.970,0.990,-0.020,-0.414,-0.300,-0.114,-0.006,2.011,0.556,2.230,0.550,2.780,-0.000,12656,6335,6321
203114,Khris Middleton,2016,0.750,0.160,-1.880,0.330,1.130,0.600,1.990,2.270,1.780,0.490,0.112,0.007,0.105,-0.402,-1.050,0.260,-0.550,0.130,1.600,0.280,-0.400,0.410,0.540,-0.130,1.074,0.539,0.535,-0.714,2.382,1.484,1.980,0.770,2.750,-0.000,11089,5547,5542
202340,Avery Bradley,2016,-0.610,0.860,-0.080,0.960,0.680,-0.830,3.280,1.530,1.720,-0.190,1.294,0.625,0.669,0.136,0.080,0.210,0.230,0.030,-0.310,-0.100,0.610,0.290,0.410,-0.120,0.458,0.020,0.438,-0.998,2.824,0.748,2.960,-0.250,2.710,0.000,10367,5176,5191
201988,Patty Mills,2016,-1.100,0.800,1.700,0.410,-0.600,0.790,2.980,1.310,1.640,-0.330,-0.186,-0.177,-0.009,0.326,-0.290,0.260,0.940,0.220,-0.640,0.050,1.640,0.600,0.530,0.070,0.597,0.112,0.485,0.043,1.124,1.197,1.450,1.240,2.690,-0.000,7098,3543,3555
202083,Wesley Matthews,2016,-2.470,0.470,2.470,0.770,-0.010,0.720,1.720,2.380,2.070,0.310,1.589,0.505,1.084,-0.259,0.950,-0.440,-0.560,-0.040,-0.290,-0.570,-0.790,-0.290,-0.360,0.070,-0.580,-0.485,-0.095,-0.180,3.969,-0.870,3.710,-1.050,2.660,0.000,10939,5472,5467
1495,Tim Duncan,2016,-0.790,0.210,-1.690,0.020,2.470,0.810,-0.220,-0.030,0.320,-0.350,-0.299,-0.540,0.241,0.239,0.930,0.710,1.010,0.190,-1.940,0.230,1.120,2.410,2.230,0.180,-0.129,0.114,-0.243,0.439,-0.329,2.281,-0.090,2.720,2.630,-0.000,6695,3351,3344
203524,Solomon Hill,2016,1.150,-0.100,-0.870,-0.630,-0.300,0.790,-0.170,0.800,0.390,0.410,0.625,0.300,0.325,0.995,-0.460,0.200,-0.140,0.260,0.580,0.140,0.690,0.650,0.760,-0.110,0.065,0.204,-0.139,-0.575,1.425,0.715,2.420,0.140,2.560,0.000,4104,2041,2063
203471,Dennis Schroder,2016,1.050,-0.300,1.460,-0.020,-2.520,0.210,2.280,1.190,1.370,-0.180,-0.083,-0.199,0.116,-0.467,-0.200,0.820,-0.000,0.390,0.200,-0.020,0.880,1.420,1.430,-0.010,0.743,0.329,0.414,-0.303,1.107,2.163,0.640,1.860,2.500,0.000,6870,3432,3438
201567,Kevin Love,2016,-0.690,0.400,0.720,0.940,-0.040,0.330,2.450,1.900,1.590,0.310,-0.006,-0.292,0.286,0.406,0.150,-0.400,-0.180,0.120,0.030,-0.200,-1.290,0.260,-0.140,0.400,-0.378,-0.091,-0.287,0.308,1.894,-0.118,2.300,0.190,2.490,0.000,11586,5799,5787
203468,CJ McCollum,2016,-0.860,-1.260,0.830,0.790,-0.070,0.480,-0.460,-0.250,0.390,-0.640,0.986,0.523,0.463,0.464,0.350,0.900,0.380,-0.270,-0.790,-0.390,0.210,1.080,0.850,0.230,-0.088,-0.232,0.144,0.298,0.736,0.992,1.200,1.290,2.490,0.000,12930,6474,6456
201609,Goran Dragic,2016,0.500,1.240,-1.010,-0.750,0.510,0.160,-0.470,-0.260,-0.200,-0.060,0.412,0.535,-0.123,0.838,-0.410,0.230,1.640,0.610,-1.220,0.380,3.380,2.310,2.370,-0.060,-0.213,-0.057,-0.156,-0.667,0.152,2.097,0.990,1.430,2.410,-0.010,10887,5458,5429
201950,Jrue Holiday,2016,0.360,-0.860,1.010,-0.040,-1.370,0.820,-0.530,1.300,0.890,0.410,1.137,0.340,0.797,-0.347,1.140,-0.510,-1.210,-0.000,0.070,-0.250,1.000,-0.010,0.090,-0.100,0.334,0.021,0.313,-0.064,2.437,0.324,2.090,0.260,2.350,-0.000,7323,3670,3653
203909,KJ McDaniels,2016,0.710,0.210,-0.600,-0.120,-0.110,0.050,-1.250,0.730,0.740,-0.010,0.170,0.209,-0.039,0.110,0.490,0.100,-0.280,0.260,-0.210,0.180,1.120,1.280,1.280,-0.000,0.017,0.117,-0.100,-0.017,0.900,1.297,1.010,1.280,2.290,0.000,1093,537,556
1717,Dirk Nowitzki,2016,-1.810,0.130,0.710,0.700,1.100,1.340,2.190,1.720,1.570,0.150,0.746,0.192,0.554,-0.126,2.190,-0.340,-0.440,-0.050,-1.770,-0.140,-0.410,0.550,0.270,0.280,-0.437,-0.498,0.061,-0.173,2.466,0.113,2.340,-0.060,2.280,-0.000,9727,4922,4805
101112,Channing Frye,2016,-0.420,0.200,3.120,0.440,-2.720,0.940,4.090,1.940,2.670,-0.730,0.132,0.242,-0.110,-0.212,0.380,-0.020,-0.300,-0.020,-0.000,-0.060,-1.480,-0.510,-0.380,-0.130,0.457,0.167,0.290,0.453,2.072,-0.053,1.860,0.400,2.260,-0.000,5421,2710,2711
201976,Patrick Beverley,2016,0.640,0.570,0.570,0.120,-1.210,0.080,1.820,1.340,1.430,-0.090,0.061,0.183,-0.122,0.349,0.030,-0.020,-1.260,0.190,1.230,0.030,-0.750,0.520,0.520,-0.000,0.549,0.298,0.251,-0.579,1.401,1.069,1.750,0.490,2.240,0.000,8490,4244,4246
203469,Cody Zeller,2016,0.230,0.400,1.280,0.260,-1.500,0.000,0.590,1.360,1.020,0.340,-0.170,-0.009,-0.161,0.060,0.050,0.430,-0.620,-0.150,0.560,-0.030,0.520,0.320,0.260,0.060,0.012,0.079,-0.067,0.538,1.190,0.332,1.250,0.870,2.120,0.000,7514,3764,3750
101138,Brandon Bass,2016,0.290,-0.040,1.230,-0.440,-1.580,0.290,-0.850,1.760,0.850,0.910,0.648,0.320,0.328,0.032,-0.640,-0.760,-0.070,0.390,0.710,0.140,-0.440,-0.240,-0.200,-0.040,0.006,-0.102,0.108,-0.086,2.408,-0.234,2.440,-0.320,2.120,0.000,5235,2624,2611
203521,Matthew Dellavedova,2016,-0.050,1.100,1.990,0.210,-1.940,-1.080,2.720,1.200,1.000,0.200,0.279,0.064,0.215,-0.199,0.650,0.150,0.070,0.140,-0.720,0.360,1.100,0.600,0.670,-0.070,-0.332,-0.116,-0.216,0.572,1.479,0.268,1.280,0.840,2.120,0.000,7904,3940,3964
201935,James Harden,2016,1.090,0.790,3.730,0.020,-4.820,-1.140,-0.470,2.080,0.900,1.180,0.149,0.019,0.130,-0.189,-1.100,-0.010,-0.420,-0.270,1.520,0.190,0.130,-0.450,-0.280,-0.170,0.429,0.384,0.045,0.071,2.229,-0.021,2.040,0.050,2.090,-0.000,13198,6615,6583
203476,Gorgui Dieng,2016,-0.730,1.240,-1.330,0.580,2.060,0.040,2.190,2.120,2.120,-0.000,-0.163,0.059,-0.222,-0.407,-0.430,-0.130,-0.050,-0.280,0.500,0.070,-1.260,-0.050,-0.370,0.320,0.567,0.343,0.224,0.023,1.957,0.517,1.550,0.540,2.090,-0.000,8568,4276,4292
201144,Mike Conley,2016,0.110,-0.780,-0.090,0.200,-0.030,0.740,1.670,1.300,0.650,0.650,0.866,0.556,0.310,-0.486,-0.040,0.200,-0.890,0.050,0.920,-0.220,-1.180,0.010,-0.150,0.160,0.242,0.429,-0.187,0.148,2.166,0.252,1.680,0.400,2.090,0.010,6647,3332,3315
203506,Victor Oladipo,2016,0.020,-0.010,-0.930,-0.200,0.900,0.770,0.360,0.920,0.600,0.320,0.400,0.336,0.064,0.460,-0.760,0.290,-0.520,0.140,1.270,0.260,0.930,0.830,0.850,-0.020,-0.033,-0.069,0.036,-0.497,1.320,0.797,1.780,0.300,2.080,0.000,9235,4605,4630
203484,Kentavious Caldwell-Pope,2016,1.120,-0.040,0.360,-0.670,-1.460,-0.510,-1.220,-0.620,-0.860,0.240,0.989,0.338,0.651,1.161,0.720,-0.300,0.390,0.410,-1.290,-0.270,1.190,0.850,0.620,0.230,-0.559,-0.350,-0.209,0.189,0.369,0.291,1.530,0.480,2.010,0.000,11930,5968,5962
200794,Paul Millsap,2016,1.360,-0.510,1.220,0.160,-2.620,-0.010,1.880,0.590,0.480,0.110,-0.180,-0.266,0.086,0.480,-0.800,0.780,-0.120,0.180,0.890,0.330,0.140,1.340,1.340,-0.000,0.236,0.194,0.042,-0.536,0.410,1.576,0.890,1.040,1.920,-0.010,11874,5964,5910
201162,Jared Dudley,2016,-0.110,0.670,0.300,0.040,-0.200,0.850,3.580,0.870,1.290,-0.420,0.602,0.122,0.480,-0.232,0.370,-0.540,0.260,-0.150,-0.630,-0.030,0.740,-0.150,-0.370,0.220,0.640,0.293,0.347,0.150,1.472,0.490,1.240,0.640,1.890,0.010,8491,4240,4251
203503,Tony Snell,2016,0.150,-0.570,-0.870,0.280,0.710,-0.480,0.650,-1.160,-0.900,-0.260,0.125,-0.026,0.151,0.435,-0.710,0.900,0.490,0.630,0.220,0.730,1.690,3.230,3.100,0.130,-0.619,-0.379,-0.240,-0.181,-1.035,2.611,-0.600,2.430,1.830,0.000,5082,2537,2545
201583,Ryan Anderson,2016,1.460,-0.950,1.940,0.010,-3.400,-0.060,-0.580,0.510,0.040,0.470,0.960,0.944,0.016,0.610,-0.980,-0.430,0.090,-0.110,0.880,0.040,1.240,-0.430,-0.300,-0.130,0.316,-0.144,0.460,-0.166,1.470,-0.114,2.080,-0.280,1.810,0.010,8032,4033,3999
201596,Mario Chalmers,2016,1.090,0.100,-0.540,-0.280,-0.550,-0.530,-0.920,0.410,-0.460,0.870,-0.400,-0.069,-0.331,0.190,0.180,0.010,-0.740,0.390,0.590,0.510,2.360,0.970,1.600,-0.630,0.728,0.103,0.625,-0.098,0.010,1.698,0.200,1.600,1.800,0.000,5499,2745,2754
203991,Clint Capela,2016,1.700,-0.710,-0.670,-0.540,-1.040,0.150,-2.220,-0.880,-0.680,-0.200,-0.371,-0.216,-0.155,1.481,-0.330,0.120,-0.620,-0.040,0.950,0.370,-0.850,0.530,0.250,0.280,0.708,0.543,0.165,0.282,-1.251,1.238,0.230,1.520,1.760,0.010,5995,2985,3010
2546,Carmelo Anthony,2016,-0.600,-0.360,-0.040,0.100,0.630,0.750,-0.300,1.050,0.530,0.520,0.351,0.469,-0.118,1.239,-0.580,0.540,0.130,-0.030,0.450,0.160,0.990,-0.240,0.050,-0.290,-0.494,-0.420,-0.074,-0.156,1.401,-0.734,2.640,-0.890,1.750,-0.000,9672,4837,4835
203895,Jordan McRae,2016,-0.270,-0.110,0.100,0.210,0.170,0.050,0.530,0.840,0.910,-0.070,0.338,0.270,0.068,-0.108,0.230,0.080,-0.330,0.190,0.100,0.050,0.560,1.020,0.920,0.100,-0.054,-0.165,0.111,-0.316,1.178,0.966,1.070,0.650,1.720,0.000,744,369,375
2207,Joe Johnson,2016,-2.420,0.600,-1.180,0.410,3.640,1.890,-0.730,1.940,2.060,-0.120,0.626,0.286,0.340,-0.946,-0.730,-0.180,0.560,-0.060,0.090,0.010,1.190,-0.170,-0.010,-0.160,-0.221,-0.177,-0.044,0.401,2.566,-0.391,1.620,0.010,1.630,0.000,12358,6193,6165
202694,Marcus Morris Sr.,2016,-1.890,0.390,-0.040,0.600,1.870,0.370,-0.390,1.360,1.810,-0.450,-0.026,-0.047,0.021,-0.444,0.170,-0.390,0.520,-0.020,-0.630,-0.180,-0.050,-0.250,-0.390,0.140,0.315,0.072,0.243,0.625,1.334,0.065,0.890,0.690,1.580,0.000,11666,5833,5833
202684,Tristan Thompson,2016,-2.580,-0.250,0.690,0.500,1.900,-0.020,-0.680,-1.670,-1.150,-0.520,0.755,0.660,0.095,1.585,0.030,0.050,-0.060,0.330,0.040,-0.170,0.260,0.510,0.370,0.140,-0.076,-0.290,0.214,0.476,-0.915,0.434,0.670,0.910,1.580,0.000,10877,5417,5460
201956,Omri Casspi,2016,1.860,0.450,0.130,-0.020,-1.980,0.040,1.720,1.340,1.680,-0.340,-0.178,-0.046,-0.132,0.138,0.250,-0.700,-0.580,0.180,0.320,0.570,0.630,0.690,0.760,-0.070,-0.016,-0.089,0.073,-0.404,1.162,0.674,1.300,0.270,1.570,-0.000,7715,3860,3855
200746,LaMarcus Aldridge,2016,-0.970,1.120,-3.100,0.420,4.070,0.510,-0.590,0.450,0.080,0.370,0.382,0.313,0.069,-0.132,0.320,0.720,1.060,0.080,-1.380,-0.100,0.100,0.460,0.250,0.210,-0.286,-0.103,-0.183,0.666,0.832,0.174,0.700,0.840,1.550,0.010,9940,4973,4967
202689,Kemba Walker,2016,-1.340,-0.560,2.500,0.160,-1.170,-0.290,-1.650,-0.280,-0.710,0.430,1.473,0.864,0.609,0.197,0.590,-0.080,-0.840,-0.040,0.250,-0.160,-1.290,0.110,-0.150,0.260,0.015,-0.109,0.124,0.005,1.193,0.125,1.390,0.130,1.520,0.000,12231,6114,6117
201937,Ricky Rubio,2016,0.800,0.440,-1.340,-0.430,0.570,0.390,2.710,1.320,0.290,1.030,0.386,0.312,0.074,-0.596,-0.140,-0.140,-0.280,0.020,0.420,0.130,0.140,0.120,0.220,-0.100,0.547,0.262,0.285,-0.267,1.706,0.667,1.110,0.400,1.520,0.010,9055,4531,4524
202326,DeMarcus Cousins,2016,4.390,0.300,-0.640,0.010,-3.760,-0.520,1.470,1.860,1.390,0.470,-0.753,-0.136,-0.617,-1.097,0.550,-0.220,-0.660,-0.210,0.110,0.130,-0.500,0.580,0.300,0.280,0.480,0.162,0.318,0.360,1.107,1.060,0.010,1.420,1.430,-0.000,9341,4686,4655
