player_id,player_name,Latest_Year,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
2544,LeBron James,2013,-0.120,1.810,1.400,0.720,-1.290,0.890,1.480,4.380,3.750,0.630,1.214,0.518,0.696,-0.294,-0.080,0.670,-0.870,0.050,0.960,0.260,1.060,-0.060,0.130,-0.190,0.384,0.822,-0.438,-0.134,5.594,0.324,5.300,0.190,5.500,0.010,14130,7091,7039
201144,Mike Conley,2013,1.500,-0.940,-1.560,-0.450,0.050,0.520,-0.710,0.810,0.260,0.550,1.057,0.398,0.659,-0.077,0.050,0.140,0.490,0.440,-0.540,0.690,2.260,2.130,2.110,0.020,0.673,0.406,0.267,0.277,1.867,2.803,1.790,3.080,4.870,0.000,12000,5999,6001
201600,Omer Asik,2013,3.140,0.190,0.240,0.880,-3.400,-0.800,0.900,2.610,2.880,-0.270,-1.035,-0.479,-0.556,0.285,0.910,0.110,0.130,-0.020,-1.040,0.100,-0.350,2.140,1.440,0.700,-0.307,-0.097,-0.210,0.607,1.575,1.833,1.860,2.440,4.300,0.000,10474,5238,5236
101108,Chris Paul,2013,-0.720,1.140,2.310,0.100,-1.600,1.100,2.810,3.260,2.890,0.370,1.187,0.745,0.442,0.023,0.480,-0.240,-0.480,-0.300,-0.010,-0.050,-0.220,-0.770,-0.450,-0.320,0.245,0.217,0.028,0.335,4.447,-0.525,4.470,-0.190,4.270,-0.010,9419,4713,4706
101161,Amir Johnson,2013,-0.700,0.670,-0.890,0.030,1.580,0.370,1.760,1.050,0.600,0.450,1.148,0.849,0.299,0.522,1.380,0.560,-0.590,-0.040,-0.790,-0.090,1.140,0.760,0.750,0.010,0.187,-0.064,0.251,0.513,2.198,0.947,2.720,1.460,4.180,0.000,8527,4283,4244
1713,Vince Carter,2013,-0.430,0.130,1.630,0.580,-1.200,0.700,-0.120,2.230,1.440,0.790,0.737,0.448,0.289,-0.067,1.360,0.460,-1.330,-0.070,-0.020,0.660,1.850,0.640,1.430,-0.790,-0.056,-0.147,0.091,0.246,2.967,0.584,2.900,0.830,3.730,0.000,8121,4084,4037
201596,Mario Chalmers,2013,-1.260,1.140,1.730,0.660,-0.480,1.370,1.990,2.520,2.550,-0.030,-0.196,-0.209,0.013,-0.444,-0.460,0.300,0.190,0.150,0.270,-0.060,0.840,0.380,0.210,0.170,0.806,0.673,0.133,0.354,2.324,1.186,1.880,1.540,3.420,0.000,9981,5006,4975
2422,John Salmons,2013,0.660,0.300,0.250,0.670,-0.920,0.620,1.580,2.640,2.170,0.470,0.268,0.279,-0.011,0.112,0.580,-0.510,-0.260,0.170,-0.320,0.190,-0.540,0.460,0.320,0.140,-0.151,-0.185,0.034,0.071,2.908,0.309,3.020,0.380,3.400,-0.000,8570,4296,4274
201588,George Hill,2013,-1.040,0.500,-0.380,-0.100,1.420,0.370,0.170,0.840,0.590,0.250,0.286,0.336,-0.050,0.444,0.410,0.820,1.070,0.460,-1.480,0.280,1.500,2.080,2.060,0.020,-0.059,-0.017,-0.042,-0.331,1.126,2.021,1.570,1.690,3.250,-0.010,12019,6006,6013
201568,Danilo Gallinari,2013,2.370,0.100,-0.370,0.220,-2.000,-0.810,-0.520,0.880,0.070,0.810,0.100,0.044,0.056,1.280,-0.130,0.240,0.060,-0.140,0.070,-0.050,-0.080,0.190,0.020,0.170,0.367,0.213,0.154,0.393,0.980,0.557,2.260,0.950,3.210,0.000,8884,4453,4431
