player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
304,John Stockton,2001,3.11,0.81,0.51,-0.12,0.64,0.18,1.8,-0.1,1.13,0.51,0.6,0.72,3.51,3.71,7.22,-0.23,0.27,3.24,0.68,3.03,0.69,1.85,26087,13048,13039
406,Shaquille O'Neal,2001,5.48,-1.23,-0.18,-0.43,0.25,0.59,1.67,1.0,-1.57,-0.73,-0.85,0.19,5.92,0.96,6.88,0.7,0.97,4.95,-1.47,2.43,0.41,-1.38,36934,18537,18397
1495,Tim Duncan,2001,2.03,-0.41,0.29,-0.2,0.49,-0.29,3.43,0.4,-0.59,-0.03,-0.56,0.76,2.4,3.55,5.95,0.32,0.28,2.12,0.87,2.68,0.0,0.17,33933,16976,16957
1713,Vince Carter,2001,2.79,0.19,1.47,0.48,1.01,1.04,0.2,-0.11,0.3,0.51,-0.21,-0.33,4.79,0.77,5.56,0.09,1.39,3.4,0.05,0.72,2.51,-0.03,31899,15981,15918
764,David Robinson,2001,0.92,0.33,0.68,-0.13,0.8,-0.27,3.5,1.04,0.23,0.17,0.06,-0.19,1.34,4.11,5.46,0.59,-0.13,1.47,0.4,3.71,0.41,0.04,27691,13882,13809
739,Rasheed Wallace,2001,2.34,0.24,-0.12,-0.27,0.15,-0.32,1.61,-0.03,1.07,0.07,1.0,0.71,1.61,3.43,5.04,-0.25,0.13,1.48,0.57,2.86,-0.44,1.78,30558,15287,15271
87,Dikembe Mutombo,2001,0.38,-0.01,-0.33,0.19,-0.51,1.17,5.09,1.98,-1.78,-0.76,-1.02,1.1,0.55,4.39,4.95,-0.68,0.76,-0.21,0.56,3.83,0.84,-0.68,31414,15709,15705
448,Bo Outlaw,2001,1.09,-0.59,-1.24,-0.96,-0.27,1.05,2.28,0.86,1.23,0.51,0.72,-0.58,0.94,3.21,4.15,0.32,0.47,0.47,-0.51,3.72,-0.19,0.65,22500,11251,11249
762,Shawn Bradley,2001,-1.4,0.11,0.42,-0.2,0.62,-0.26,5.86,1.21,-0.85,-0.1,-0.73,0.08,-1.23,5.39,4.15,0.3,0.69,-1.92,-0.26,5.65,0.16,-0.77,20120,10032,10088
965,Derek Fisher,2001,-0.35,0.27,0.51,0.21,0.3,-0.67,1.54,-0.28,1.41,-0.22,1.63,1.18,-0.25,4.23,3.99,0.37,0.04,-0.29,1.53,2.7,-0.16,2.59,18064,9048,9016
1717,Dirk Nowitzki,2001,2.19,0.82,0.95,0.37,0.57,-0.53,0.95,0.43,0.44,0.31,0.14,-0.38,2.45,1.47,3.92,0.3,-0.92,3.37,-0.02,1.49,0.42,0.06,28401,14234,14167
1718,Paul Pierce,2001,2.77,0.72,-0.17,-0.0,-0.15,0.05,0.4,0.46,0.71,0.64,0.07,-0.53,2.18,1.58,3.75,0.52,0.06,2.12,0.05,1.53,-0.12,0.18,28042,14048,13994
