player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
708,Kevin Garnett,2008,1.622,1.613,1.613,0.0,0.009,0.028,-0.567,0.595,1.007,0.578,-0.305,0.883,0.576,0.332,0.244,0.357,0.22,0.22,2.555,2.775,0.0,0.357,-0.283,0.64,0.357,-0.283,0.64,3.29,0.084,1.879,1.873,1.872,0.001,0.007,0.952,0.25,0.702,0.617,0.303,-0.013,0.316,-0.084,-0.066,-0.018,0.222,0.866,0.866,2.017,2.883,0.0,0.222,0.335,-0.113,0.222,0.335,-0.113,2.349,0.584,3.501,3.487,3.485,0.002,0.016,0.98,-0.317,1.297,1.624,0.881,-0.318,1.199,0.492,0.266,0.226,0.579,1.086,1.086,5.658,0.0,0.579,0.052,0.527,0.579,0.052,0.527,5.639,0.668,2.775,2.883,5.658,12237,6138,6099
1717,Dirk Nowitzki,2008,2.542,2.531,2.522,0.009,0.02,0.968,0.055,0.913,0.593,0.961,0.066,0.895,1.267,0.608,0.659,1.201,-0.668,-0.668,5.01,4.342,0.0,1.201,0.356,0.845,1.201,0.356,0.845,1.584,-0.086,0.894,0.894,0.901,-0.007,-0.007,-0.191,0.156,-0.347,0.529,0.563,0.251,0.312,0.046,0.187,-0.142,-0.477,0.46,0.46,0.463,0.923,0.0,-0.477,-0.108,-0.369,-0.477,-0.108,-0.369,0.954,0.083,3.436,3.425,3.423,0.002,0.013,0.777,0.211,0.566,1.122,1.524,0.317,1.207,1.313,0.795,0.517,0.724,-0.208,-0.208,5.265,0.0,0.724,0.248,0.476,0.724,0.248,0.476,2.538,-0.003,4.342,0.923,5.265,11126,5560,5566
1718,Paul Pierce,2008,0.327,0.323,0.324,-0.001,0.003,0.011,0.348,-0.337,0.615,-0.302,0.066,-0.368,1.494,0.985,0.509,0.059,1.224,1.224,1.88,3.104,0.0,0.059,0.207,-0.148,0.059,0.207,-0.148,-0.776,0.057,1.23,1.228,1.227,0.001,0.003,0.368,0.338,0.03,-0.088,0.947,-0.15,1.097,-0.36,-0.246,-0.115,0.868,0.165,0.165,1.738,1.903,0.0,0.868,0.174,0.694,0.868,0.174,0.694,1.906,0.452,1.557,1.551,1.551,0.0,0.006,0.379,0.686,-0.307,0.527,0.645,-0.084,0.729,1.134,0.739,0.394,0.927,1.389,1.389,5.007,0.001,0.927,0.381,0.546,0.927,0.381,0.546,1.13,0.509,3.104,1.903,5.008,14420,7221,7199
959,Steve Nash,2008,5.639,5.641,5.639,0.002,0.0,2.34,0.436,1.904,1.452,1.847,0.501,1.346,0.436,0.042,0.393,0.023,-0.857,-0.857,6.098,5.241,0.0,0.023,-0.492,0.515,0.023,-0.492,0.515,5.233,2.127,-0.263,-0.267,-0.268,0.001,0.005,0.118,0.146,-0.028,-0.381,-0.005,0.246,-0.251,0.076,0.169,-0.093,0.021,-0.138,-0.138,-0.166,-0.304,0.0,0.021,0.228,-0.207,0.021,0.228,-0.207,0.6,-0.095,5.376,5.374,5.371,0.003,0.005,2.458,0.582,1.876,1.071,1.842,0.747,1.095,0.512,0.211,0.3,0.044,-0.995,-0.995,4.937,0.0,0.044,-0.264,0.308,0.044,-0.264,0.308,5.833,2.032,5.241,-0.304,4.937,11876,5947,5929
2544,LeBron James,2008,1.943,1.937,1.939,-0.002,0.004,1.339,0.3,1.039,-0.187,0.787,0.455,0.332,0.13,0.663,-0.534,0.597,1.727,1.727,2.67,4.397,0.0,0.597,-0.297,0.894,0.597,-0.297,0.894,1.129,0.564,0.101,0.108,0.113,-0.005,-0.012,0.133,-0.116,0.249,-0.305,0.285,-0.052,0.337,-0.225,-0.099,-0.126,0.15,0.414,0.414,0.026,0.44,0.0,0.15,0.071,0.079,0.15,0.071,0.079,0.843,-0.058,2.044,2.045,2.052,-0.007,-0.008,1.472,0.184,1.288,-0.492,1.072,0.403,0.669,-0.095,0.564,-0.66,0.747,2.141,2.141,4.837,0.0,0.747,-0.226,0.973,0.747,-0.226,0.973,1.972,0.506,4.397,0.44,4.837,13258,6643,6615
1938,Manu Ginobili,2008,1.467,1.465,1.468,-0.003,-0.001,1.092,0.238,0.854,-0.342,0.718,0.906,-0.188,0.788,0.439,0.349,-0.05,0.112,0.112,2.205,2.317,0.0,-0.05,0.122,-0.172,-0.05,0.122,-0.172,0.769,-0.316,1.176,1.177,1.172,0.005,0.004,0.824,0.111,0.713,0.234,0.114,-0.014,0.128,-0.041,-0.21,0.17,0.322,0.799,0.799,1.457,2.256,-0.0,0.322,0.321,0.001,0.322,0.321,0.001,2.658,0.521,2.643,2.642,2.64,0.002,0.003,1.916,0.349,1.567,-0.108,0.832,0.892,-0.06,0.747,0.229,0.519,0.272,0.911,0.911,4.573,0.0,0.272,0.443,-0.171,0.272,0.443,-0.171,3.427,0.205,2.317,2.256,4.573,10902,5489,5413
977,Kobe Bryant,2008,1.961,1.957,1.959,-0.002,0.002,1.122,0.451,0.671,0.904,-0.067,0.226,-0.293,1.104,0.702,0.403,1.246,-0.395,-0.395,4.311,3.916,0.0,1.246,0.361,0.885,1.246,0.361,0.885,0.332,0.92,0.58,0.577,0.589,-0.012,-0.009,0.611,0.091,0.52,-0.105,0.083,0.001,0.082,-0.171,-0.08,-0.089,0.036,0.172,0.172,0.445,0.617,0.0,0.036,-0.123,0.159,0.036,-0.123,0.159,1.106,0.306,2.541,2.534,2.548,-0.014,-0.007,1.733,0.542,1.191,0.799,0.016,0.227,-0.211,0.933,0.622,0.314,1.282,-0.223,-0.223,4.533,0.0,1.282,0.238,1.044,1.282,0.238,1.044,1.438,1.226,3.916,0.617,4.533,16002,8021,7981
2547,Chris Bosh,2008,1.73,1.72,1.718,0.002,0.012,0.851,-0.051,0.902,0.35,0.517,0.163,0.354,1.421,0.814,0.606,0.567,-0.397,-0.397,3.718,3.321,0.0,0.567,0.262,0.305,0.567,0.262,0.305,2.676,0.118,0.221,0.215,0.217,-0.002,0.004,0.871,0.286,0.585,0.019,-0.673,-0.259,-0.414,0.511,0.617,-0.106,-0.128,0.322,0.322,0.604,0.926,0.0,-0.128,0.005,-0.133,-0.128,0.005,-0.133,-0.684,0.466,1.951,1.936,1.935,0.001,0.016,1.722,0.235,1.487,0.369,-0.156,-0.096,-0.06,1.932,1.431,0.5,0.439,-0.075,-0.075,4.247,0.0,0.439,0.267,0.172,0.439,0.267,0.172,1.992,0.584,3.321,0.926,4.247,9651,4833,4818
101108,Chris Paul,2008,1.922,1.927,1.932,-0.005,-0.01,0.35,-0.11,0.46,0.702,0.88,0.341,0.539,0.598,0.211,0.388,1.18,0.652,0.652,3.7,4.352,0.0,1.18,0.719,0.461,1.18,0.719,0.461,2.276,0.315,-0.988,-0.981,-0.969,-0.012,-0.019,-0.064,-0.12,0.056,0.001,-0.906,-0.097,-0.809,0.3,0.481,-0.181,-0.066,0.01,0.01,-0.754,-0.744,0.0,-0.066,0.086,-0.152,-0.066,0.086,-0.152,-1.233,0.102,0.934,0.947,0.963,-0.016,-0.029,0.286,-0.23,0.516,0.703,-0.026,0.244,-0.27,0.898,0.692,0.207,1.114,0.662,0.662,3.608,-0.0,1.114,0.805,0.309,1.114,0.805,0.309,1.043,0.417,4.352,-0.744,3.608,13074,6562,6512
201152,Thaddeus Young,2008,1.84,1.842,1.85,-0.008,-0.01,1.423,0.187,1.236,0.668,-0.241,-0.332,0.091,-0.256,-0.242,-0.013,0.62,0.797,0.797,2.204,3.001,-0.0,0.62,0.389,0.231,0.62,0.389,0.231,0.39,0.548,-0.376,-0.374,-0.378,0.004,0.002,-0.689,-0.371,-0.318,0.049,0.262,-0.064,0.326,0.348,0.358,-0.01,0.445,0.077,0.077,0.417,0.494,0.0,0.445,0.46,-0.015,0.445,0.46,-0.015,-1.017,-0.707,1.464,1.468,1.472,-0.004,-0.008,0.734,-0.184,0.918,0.717,0.021,-0.396,0.417,0.092,0.116,-0.023,1.065,0.874,0.874,3.495,0.0,1.065,0.849,0.216,1.065,0.849,0.216,-0.627,-0.159,3.001,0.494,3.495,6450,3220,3230
