player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2544,LeBron James,2021,3.843,3.846,3.839,0.007,0.004,3.93,0.874,3.056,-0.764,0.673,0.395,0.278,-0.121,-0.117,-0.002,0.035,0.235,0.235,3.757,3.992,0.0,0.035,-0.448,0.483,0.035,-0.448,0.483,2.919,1.802,2.081,2.07,2.081,-0.011,0.0,0.608,0.037,0.571,0.964,0.509,-0.02,0.529,0.057,0.114,-0.058,0.621,0.167,0.167,2.759,2.926,0.0,0.621,0.025,0.596,0.621,0.025,0.596,0.992,0.276,5.924,5.916,5.92,-0.004,0.004,4.538,0.911,3.627,0.2,1.182,0.375,0.807,-0.064,-0.003,-0.06,0.656,0.402,0.402,6.918,0.0,0.656,-0.423,1.079,0.656,-0.423,1.079,3.911,2.078,3.992,2.926,6.918,19671,9845,9826
202695,Kawhi Leonard,2021,2.916,2.914,2.904,0.01,0.012,0.487,-0.666,1.153,0.685,1.732,0.12,1.612,0.644,0.082,0.561,0.871,0.399,0.399,4.431,4.83,0.0,0.871,0.63,0.241,0.871,0.63,0.241,1.902,-0.274,0.536,0.537,0.538,-0.001,-0.002,-0.081,0.115,-0.196,0.252,0.367,0.059,0.308,0.141,-0.01,0.151,0.277,1.058,1.058,0.954,2.012,0.0,0.277,0.296,-0.019,0.277,0.296,-0.019,0.93,-0.048,3.452,3.451,3.442,0.009,0.01,0.406,-0.551,0.957,0.937,2.099,0.179,1.92,0.785,0.072,0.712,1.148,1.457,1.457,6.842,-0.0,1.148,0.926,0.222,1.148,0.926,0.222,2.832,-0.322,4.83,2.012,6.842,18439,9230,9209
203507,Giannis Antetokounmpo,2021,1.826,1.822,1.815,0.007,0.011,3.627,0.795,2.832,-0.835,-0.977,0.402,-1.379,-0.323,1.104,-1.429,0.109,0.136,0.136,1.612,1.748,-0.0,0.109,0.571,-0.462,0.109,0.571,-0.462,1.303,1.16,2.88,2.876,2.876,0.0,0.004,1.294,0.464,0.83,0.48,1.102,-0.044,1.146,0.385,0.439,-0.055,0.149,0.977,0.977,3.414,4.391,0.0,0.149,0.013,0.136,0.149,0.013,0.136,2.601,1.041,4.706,4.698,4.691,0.007,0.015,4.921,1.259,3.662,-0.355,0.125,0.358,-0.233,0.062,1.543,-1.484,0.258,1.113,1.113,6.139,0.0,0.258,0.584,-0.326,0.258,0.584,-0.326,3.904,2.201,1.748,4.391,6.139,21525,10863,10662
203497,Rudy Gobert,2021,1.895,1.894,1.887,0.007,0.008,1.104,0.607,0.497,-0.224,1.007,0.012,0.995,0.005,0.52,-0.516,-0.241,0.494,0.494,1.659,2.153,0.0,-0.241,-0.263,0.022,-0.241,-0.263,0.022,0.276,1.123,2.815,2.816,2.816,-0.0,-0.001,1.616,0.592,1.024,0.707,0.493,0.047,0.446,0.682,0.792,-0.11,-0.186,0.391,0.391,3.311,3.702,0.0,-0.186,-0.018,-0.168,-0.186,-0.018,-0.168,1.467,0.923,4.71,4.71,4.703,0.007,0.007,2.72,1.199,1.521,0.483,1.5,0.059,1.441,0.687,1.312,-0.626,-0.427,0.885,0.885,5.855,0.0,-0.427,-0.281,-0.146,-0.427,-0.281,-0.146,1.743,2.046,2.153,3.702,5.855,21033,10522,10511
1628369,Jayson Tatum,2021,1.235,1.233,1.237,-0.004,-0.002,0.254,0.187,0.067,-0.148,1.131,0.06,1.071,0.594,0.296,0.3,1.125,0.967,0.967,2.954,3.921,-0.0,1.125,0.223,0.902,1.125,0.223,0.902,-0.754,-0.101,1.02,1.019,1.026,-0.007,-0.006,0.334,-0.06,0.394,0.403,0.289,0.038,0.251,-0.131,-0.176,0.045,0.254,0.539,0.539,1.143,1.682,0.0,0.254,0.161,0.093,0.254,0.161,0.093,1.615,0.305,2.255,2.252,2.263,-0.011,-0.008,0.588,0.127,0.461,0.255,1.42,0.098,1.322,0.463,0.12,0.345,1.379,1.506,1.506,5.603,0.0,1.379,0.384,0.995,1.379,0.384,0.995,0.861,0.204,3.921,1.682,5.603,21965,10976,10989
1626166,Cameron Payne,2021,2.909,2.925,2.919,0.006,-0.01,0.871,0.001,0.87,-0.346,2.394,0.149,2.245,0.166,0.04,0.128,0.609,0.133,0.133,3.684,3.817,0.0,0.609,0.321,0.288,0.609,0.321,0.288,2.514,-0.011,1.644,1.642,1.643,-0.001,0.001,0.411,0.135,0.276,0.624,0.608,0.004,0.604,0.002,-0.091,0.094,-0.097,-0.213,-0.213,1.549,1.336,0.0,-0.097,-0.364,0.267,-0.097,-0.364,0.267,1.637,0.318,4.553,4.567,4.562,0.005,-0.009,1.282,0.136,1.146,0.278,3.002,0.153,2.849,0.168,-0.051,0.222,0.512,-0.08,-0.08,5.153,0.0,0.512,-0.043,0.555,0.512,-0.043,0.555,4.151,0.307,3.817,1.336,5.153,6732,3376,3356
1627783,Pascal Siakam,2021,1.135,1.135,1.123,0.012,0.012,0.593,0.118,0.475,0.064,0.466,0.152,0.314,0.036,-0.007,0.041,1.178,0.7,0.7,2.349,3.049,-0.0,1.178,0.7,0.478,1.178,0.7,0.478,0.604,-0.397,0.787,0.781,0.788,-0.007,-0.001,0.069,0.289,-0.22,0.375,0.344,-0.263,0.607,-0.091,-0.092,0.001,0.852,0.19,0.19,1.548,1.738,0.0,0.852,0.13,0.722,0.852,0.13,0.722,-0.792,0.069,1.922,1.916,1.911,0.005,0.011,0.662,0.407,0.255,0.439,0.81,-0.111,0.921,-0.055,-0.099,0.042,2.03,0.89,0.89,4.787,-0.0,2.03,0.83,1.2,2.03,0.83,1.2,-0.188,-0.328,3.049,1.738,4.787,18694,9349,9345
1627750,Jamal Murray,2021,2.336,2.335,2.34,-0.005,-0.004,0.109,-0.141,0.25,0.54,1.691,0.094,1.597,0.212,0.056,0.157,0.475,0.492,0.492,3.023,3.515,0.0,0.475,0.368,0.107,0.475,0.368,0.107,0.003,-0.071,0.884,0.885,0.889,-0.004,-0.005,-0.86,-0.088,-0.772,0.127,1.622,-0.07,1.692,-0.055,-0.113,0.056,-0.191,0.601,0.601,0.638,1.239,0.0,-0.191,-0.093,-0.098,-0.191,-0.093,-0.098,0.277,-0.564,3.22,3.22,3.229,-0.009,-0.009,-0.751,-0.229,-0.522,0.667,3.313,0.024,3.289,0.157,-0.057,0.213,0.284,1.093,1.093,4.754,0.0,0.284,0.275,0.009,0.284,0.275,0.009,0.28,-0.635,3.515,1.239,4.754,17098,8567,8531
101108,Chris Paul,2021,2.158,2.153,2.159,-0.006,-0.001,0.299,-1.013,1.312,1.655,0.205,0.02,0.185,0.105,-0.305,0.413,1.051,-0.359,-0.359,3.314,2.955,0.0,1.051,0.63,0.421,1.051,0.63,0.421,-0.429,0.139,0.325,0.329,0.326,0.003,-0.001,0.556,0.319,0.237,-0.251,0.021,0.032,-0.011,0.396,0.355,0.041,0.62,0.353,0.353,1.341,1.694,-0.0,0.62,0.19,0.43,0.62,0.19,0.43,0.884,0.557,2.483,2.482,2.485,-0.003,-0.002,0.855,-0.694,1.549,1.404,0.226,0.052,0.174,0.501,0.05,0.454,1.671,-0.006,-0.006,4.649,0.001,1.671,0.82,0.851,1.671,0.82,0.851,0.455,0.696,2.955,1.694,4.65,21706,10865,10841
202331,Paul George,2021,2.862,2.869,2.856,0.013,0.006,0.751,0.003,0.748,1.213,0.892,0.343,0.549,0.122,-0.171,0.291,0.187,-0.671,-0.671,3.171,2.5,0.0,0.187,-0.54,0.727,0.187,-0.54,0.727,1.233,-0.059,0.571,0.569,0.57,-0.001,0.001,0.602,0.166,0.436,0.426,-0.458,-0.126,-0.332,0.248,0.496,-0.25,0.625,0.685,0.685,1.444,2.129,0.0,0.625,0.543,0.082,0.625,0.543,0.082,1.067,0.405,3.433,3.437,3.426,0.011,0.007,1.353,0.169,1.184,1.639,0.434,0.217,0.217,0.37,0.325,0.041,0.812,0.014,0.014,4.629,0.001,0.812,0.003,0.809,0.812,0.003,0.809,2.3,0.346,2.5,2.129,4.63,18195,9102,9093
