player_id,player_name,Latest_Year,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
406,Shaquille O'Neal,2004,3.870,1.850,-0.620,0.060,-3.250,0.150,3.570,3.410,4.330,-0.920,-0.341,-0.664,0.323,2.861,1.350,-0.130,0.290,0.200,-1.640,0.520,1.010,1.950,1.890,0.060,-1.180,-0.705,-0.475,0.330,3.069,0.770,5.930,1.100,7.030,0.000,12628,6360,6268
2045,Hedo Turkoglu,2004,-0.350,0.470,0.720,0.570,-0.370,0.030,0.740,1.080,1.010,0.070,0.828,0.447,0.381,0.372,0.470,0.920,0.980,0.120,-1.450,0.500,3.160,1.820,2.080,-0.260,0.043,-0.026,0.069,0.447,1.908,1.863,2.280,2.310,4.590,0.000,8517,4267,4250
708,Kevin Garnett,2004,-1.480,0.700,-0.810,0.160,2.280,1.890,2.870,2.380,2.010,0.370,0.885,0.511,0.374,-0.735,0.830,0.780,0.190,0.210,-1.020,0.430,0.920,2.270,1.860,0.410,-0.399,-0.009,-0.390,0.069,3.265,1.871,2.530,1.940,4.480,0.010,14723,7391,7332
1802,Brad Miller,2004,0.500,1.640,-0.090,0.910,-0.400,0.370,4.440,3.010,2.600,0.410,0.165,-0.338,0.503,-0.235,1.160,-0.290,-0.150,-0.000,-1.020,0.260,0.870,1.210,0.690,0.520,0.044,0.054,-0.010,0.166,3.175,1.254,2.940,1.420,4.370,0.010,11473,5756,5717
1495,Tim Duncan,2004,-0.130,1.050,-0.780,0.090,0.910,0.290,0.550,0.120,0.670,-0.550,-0.392,-0.309,-0.083,1.672,0.690,0.920,0.780,0.020,-1.470,0.740,1.670,2.420,2.300,0.120,-0.004,-0.043,0.039,0.454,-0.272,2.416,1.400,2.870,4.270,0.000,10545,5291,5254
1905,Andrei Kirilenko,2004,3.350,-0.750,-0.900,0.130,-2.450,0.520,1.730,2.650,1.990,0.660,-0.513,-0.335,-0.178,0.523,-0.200,0.940,-0.140,0.080,0.340,-0.140,2.200,0.680,1.340,-0.660,0.539,0.104,0.435,0.351,2.137,1.219,2.660,1.570,4.230,0.000,10322,5140,5182
1884,Baron Davis,2004,1.240,-0.470,3.340,-0.250,-4.570,-0.120,-0.140,-0.140,0.170,-0.310,1.148,0.307,0.841,1.882,-0.180,0.610,-0.560,0.100,0.730,-0.300,-0.100,0.750,0.580,0.170,0.604,0.313,0.291,-0.224,1.008,1.354,2.890,1.130,4.010,-0.010,10775,5400,5375
208,Sam Cassell,2004,-2.310,0.590,-1.540,0.580,3.840,1.660,1.280,1.710,1.930,-0.220,1.050,0.667,0.383,-0.390,0.520,0.410,0.080,0.020,-0.590,0.530,-0.090,1.160,1.150,0.010,-0.240,-0.137,-0.103,0.250,2.760,0.920,2.370,1.170,3.540,0.000,12322,6183,6139
739,Rasheed Wallace,2004,-0.720,0.470,1.110,0.530,-0.390,0.940,4.340,1.740,2.380,-0.640,-0.130,-0.465,0.335,0.270,0.310,0.200,-0.310,-0.010,0.010,0.390,0.440,1.520,1.210,0.310,-0.059,-0.264,0.205,0.099,1.610,1.461,1.880,1.560,3.440,0.000,11213,5624,5589
1888,Richard Hamilton,2004,1.500,-0.160,-2.200,0.470,0.690,-0.120,0.150,2.630,1.860,0.770,-0.046,0.434,-0.480,-0.464,-0.640,0.390,0.310,0.300,0.330,0.240,0.460,1.050,0.920,0.130,0.010,-0.052,0.062,0.200,2.584,1.060,2.120,1.260,3.380,0.000,13416,6757,6659
1717,Dirk Nowitzki,2004,-0.920,1.580,0.630,0.540,0.280,0.950,3.190,2.770,2.230,0.540,0.845,0.071,0.774,-0.135,0.140,-0.500,-0.660,-0.180,0.520,-0.070,-1.560,-0.520,-0.690,0.170,-0.157,0.048,-0.205,0.337,3.615,-0.677,3.480,-0.340,3.140,-0.000,12008,6027,5981
979,Jermaine O'Neal,2004,-1.530,0.340,-1.210,0.160,2.740,-0.020,1.870,-0.280,-0.410,0.130,1.106,0.379,0.727,0.334,-0.160,0.400,1.010,0.270,-0.850,-0.070,0.370,1.840,1.630,0.210,-0.099,-0.131,0.032,0.099,0.826,1.741,1.160,1.840,3.010,0.010,11934,5970,5964
