player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
406,Shaquille O'Neal,2002,3.52,4.21,-0.69,-0.0,-0.31,0.3,1.76,3.7,2.57,1.13,-1.04,-0.34,-0.7,-0.47,3.52,2.66,5.28,2.19,7.46,-0.01,41327,20750,20577
304,John Stockton,2002,2.82,2.1,0.72,0.16,-0.19,0.35,0.38,0.77,0.88,-0.11,1.85,0.56,1.29,1.24,2.98,2.62,3.36,3.86,7.21,-0.01,29840,14899,14941
1495,Tim Duncan,2002,1.61,1.56,0.05,-0.0,-0.08,0.08,0.35,4.39,3.76,0.63,-0.63,-0.13,-0.5,0.71,1.61,3.76,1.96,4.47,6.43,0.0,37823,18961,18862
448,Bo Outlaw,2002,0.73,1.17,-0.44,-0.98,-0.68,-0.3,1.82,3.27,2.62,0.65,1.17,0.59,0.57,-0.75,-0.25,4.44,1.57,3.69,5.26,0.0,26217,13102,13115
345,Terry Porter,2002,2.32,1.96,0.36,0.13,-0.19,0.33,-0.66,2.49,2.36,0.13,0.32,0.01,0.31,0.34,2.45,2.81,1.79,3.15,4.93,-0.01,18870,9456,9414
1713,Vince Carter,2002,1.9,1.96,-0.06,1.09,0.57,0.51,1.71,0.39,0.64,-0.25,-0.07,0.11,-0.18,-0.18,2.99,0.32,4.7,0.14,4.84,0.0,34228,17140,17088
1717,Dirk Nowitzki,2002,3.11,2.55,0.56,0.83,0.04,0.79,-0.6,1.2,0.59,0.61,0.09,0.2,-0.11,0.13,3.94,1.29,3.34,1.42,4.75,-0.01,37320,18701,18619
739,Rasheed Wallace,2002,2.12,1.98,0.14,-0.28,-0.27,-0.02,-0.3,2.19,2.12,0.07,0.38,0.03,0.35,0.52,1.84,2.57,1.54,3.09,4.63,-0.0,34917,17464,17453
124,Vlade Divac,2002,0.33,0.66,-0.33,-0.3,-0.02,-0.28,0.07,3.39,1.95,1.44,0.06,-0.22,0.27,0.95,0.03,3.45,0.1,4.4,4.5,0.0,32427,16286,16141
708,Kevin Garnett,2002,1.88,1.77,0.11,0.26,0.17,0.09,0.27,1.33,0.95,0.38,0.52,0.47,0.04,0.1,2.14,1.85,2.41,1.95,4.36,0.0,37533,18845,18688
