player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2548,Dwyane Wade,2006,2.34,2.331,2.333,-0.002,0.007,2.345,0.689,1.656,0.229,-0.241,-0.237,-0.004,0.669,0.582,0.087,0.311,1.403,1.403,3.32,4.723,0.0,0.311,0.378,-0.067,0.311,0.378,-0.067,0.791,0.987,1.055,1.076,1.067,0.009,-0.012,0.661,-0.01,0.671,0.135,0.271,0.109,0.162,-0.216,-0.216,-0.0,0.179,0.459,0.459,1.018,1.477,0.0,0.179,0.065,0.114,0.179,0.065,0.114,1.344,0.264,3.395,3.407,3.4,0.007,-0.005,3.006,0.679,2.327,0.364,0.03,-0.128,0.158,0.453,0.366,0.087,0.49,1.862,1.862,6.2,0.0,0.49,0.443,0.047,0.49,0.443,0.047,2.135,1.251,4.723,1.477,6.2,14707,7362,7345
1897,Metta World Peace,2006,1.762,1.763,1.755,0.008,0.007,0.561,0.051,0.51,0.193,1.001,0.513,0.488,-0.004,0.203,-0.209,0.459,0.081,0.081,2.217,2.298,0.0,0.459,0.213,0.246,0.459,0.213,0.246,0.164,0.232,1.392,1.379,1.383,-0.004,0.009,0.736,0.355,0.381,0.454,0.193,0.115,0.078,0.417,0.462,-0.044,0.775,0.026,0.026,2.584,2.61,0.0,0.775,0.333,0.442,0.775,0.333,0.442,1.4,0.394,3.154,3.142,3.138,0.004,0.016,1.297,0.406,0.891,0.647,1.194,0.628,0.566,0.413,0.665,-0.253,1.234,0.107,0.107,4.908,0.0,1.234,0.546,0.688,1.234,0.546,0.688,1.564,0.626,2.298,2.61,4.908,9021,4511,4510
1938,Manu Ginobili,2006,2.046,2.043,2.046,-0.003,0.0,0.159,0.55,-0.391,0.849,1.038,0.313,0.725,0.957,0.585,0.372,0.521,0.161,0.161,3.524,3.685,0.0,0.521,0.037,0.484,0.521,0.037,0.484,0.764,0.193,0.331,0.318,0.322,-0.004,0.009,0.274,0.029,0.245,-0.219,0.267,0.079,0.188,0.16,0.04,0.12,0.822,-0.114,-0.114,1.313,1.199,0.0,0.822,0.263,0.559,0.822,0.263,0.559,2.155,0.498,2.377,2.361,2.368,-0.007,0.009,0.433,0.579,-0.146,0.63,1.305,0.392,0.913,1.117,0.625,0.492,1.343,0.047,0.047,4.884,0.0,1.343,0.3,1.043,1.343,0.3,1.043,2.919,0.691,3.685,1.199,4.884,8308,4161,4147
977,Kobe Bryant,2006,3.409,3.412,3.421,-0.009,-0.012,0.819,-0.152,0.971,1.238,1.364,0.391,0.973,0.754,0.315,0.438,0.88,0.452,0.452,5.043,5.495,0.0,0.88,0.286,0.594,0.88,0.286,0.594,2.475,0.265,-0.156,-0.159,-0.159,-0.0,0.003,-0.552,-0.284,-0.268,0.219,0.174,0.069,0.105,-0.441,-0.348,-0.092,-0.145,-0.289,-0.289,-0.742,-1.031,0.0,-0.145,0.091,-0.236,-0.145,0.091,-0.236,0.434,-0.43,3.253,3.253,3.262,-0.009,-0.009,0.267,-0.436,0.703,1.457,1.538,0.46,1.078,0.313,-0.033,0.346,0.735,0.163,0.163,4.464,0.0,0.735,0.377,0.358,0.735,0.377,0.358,2.909,-0.165,5.495,-1.031,4.464,13580,6793,6787
297,Alonzo Mourning,2006,0.989,0.993,0.982,0.011,0.007,-0.209,-0.089,-0.12,0.799,0.392,0.159,0.233,0.358,0.384,-0.024,0.402,1.009,1.009,1.749,2.758,0.0,0.402,0.031,0.371,0.402,0.031,0.371,-0.1,-0.471,2.175,2.176,2.17,0.006,0.005,1.528,-0.138,1.666,0.274,0.368,0.037,0.331,-0.034,0.053,-0.087,-0.529,-0.158,-0.158,1.612,1.454,-0.0,-0.529,-0.079,-0.45,-0.529,-0.079,-0.45,0.153,0.394,3.164,3.169,3.152,0.017,0.012,1.319,-0.227,1.546,1.073,0.76,0.196,0.564,0.324,0.437,-0.111,-0.127,0.851,0.851,4.212,0.0,-0.127,-0.048,-0.079,-0.127,-0.048,-0.079,0.053,-0.077,2.758,1.454,4.212,5738,2853,2885
1717,Dirk Nowitzki,2006,1.22,1.219,1.219,0.0,0.001,-0.572,-0.212,-0.36,1.428,0.363,-0.179,0.542,1.356,0.454,0.902,0.877,0.185,0.185,3.453,3.638,-0.0,0.877,-0.016,0.893,0.877,-0.016,0.893,0.384,-0.322,-0.244,-0.251,-0.25,-0.001,0.006,-0.352,-0.098,-0.254,0.217,-0.115,0.119,-0.234,-0.08,-0.108,0.026,-0.078,0.757,0.757,-0.402,0.355,0.0,-0.078,0.208,-0.286,-0.078,0.208,-0.286,0.945,-0.024,0.976,0.968,0.969,-0.001,0.007,-0.924,-0.31,-0.614,1.645,0.248,-0.06,0.308,1.276,0.346,0.928,0.799,0.942,0.942,3.993,-0.0,0.799,0.192,0.607,0.799,0.192,0.607,1.329,-0.346,3.638,0.355,3.993,14892,7461,7431
739,Rasheed Wallace,2006,2.164,2.162,2.174,-0.012,-0.01,0.073,0.014,0.059,1.58,0.521,0.454,0.067,-0.936,-1.085,0.148,1.208,0.106,0.106,2.436,2.542,0.0,1.208,0.221,0.987,1.208,0.221,0.987,5.179,0.692,0.984,0.983,0.985,-0.002,-0.001,0.425,-0.207,0.632,0.214,0.346,0.239,0.107,0.645,0.567,0.078,0.038,-0.258,-0.258,1.667,1.409,0.0,0.038,-0.101,0.139,0.038,-0.101,0.139,0.801,-0.197,3.148,3.145,3.159,-0.014,-0.011,0.498,-0.193,0.691,1.794,0.867,0.693,0.174,-0.291,-0.518,0.226,1.246,-0.152,-0.152,3.951,0.0,1.246,0.12,1.126,1.246,0.12,1.126,5.98,0.495,2.542,1.409,3.951,11976,6001,5975
2544,LeBron James,2006,1.554,1.556,1.557,-0.001,-0.003,1.649,0.337,1.312,-0.774,0.682,0.368,0.314,0.215,0.343,-0.129,1.417,0.736,0.736,3.186,3.922,0.0,1.417,0.535,0.882,1.417,0.535,0.882,0.266,0.766,0.175,0.178,0.176,0.002,-0.001,0.037,-0.047,0.084,-0.473,0.612,0.065,0.547,0.005,0.027,-0.022,-0.272,0.07,0.07,-0.092,-0.022,0.0,-0.272,0.107,-0.379,-0.272,0.107,-0.379,0.677,-0.009,1.729,1.734,1.733,0.001,-0.004,1.686,0.29,1.396,-1.247,1.294,0.433,0.861,0.22,0.37,-0.151,1.145,0.806,0.806,3.9,0.0,1.145,0.642,0.503,1.145,0.642,0.503,0.943,0.757,3.922,-0.022,3.9,14632,7338,7294
959,Steve Nash,2006,3.707,3.708,3.704,0.004,0.003,0.906,-0.051,0.957,0.448,2.35,0.636,1.714,0.179,-0.301,0.479,0.886,-1.018,-1.018,4.772,3.754,0.0,0.886,0.157,0.729,0.886,0.157,0.729,4.706,0.706,-0.588,-0.588,-0.589,0.001,0.001,-0.157,0.138,-0.295,0.202,-0.634,-0.048,-0.586,0.021,0.125,-0.103,0.387,-0.015,-0.015,-0.18,-0.195,-0.0,0.387,0.198,0.189,0.387,0.198,0.189,0.498,0.074,3.119,3.12,3.115,0.005,0.004,0.749,0.087,0.662,0.65,1.716,0.588,1.128,0.2,-0.176,0.376,1.273,-1.033,-1.033,3.559,0.001,1.273,0.355,0.918,1.273,0.355,0.918,5.204,0.78,3.754,-0.195,3.56,14099,7055,7044
1495,Tim Duncan,2006,-0.509,-0.51,-0.507,-0.003,-0.002,1.437,0.28,1.157,-0.347,-1.597,-0.405,-1.192,-0.138,0.234,-0.373,0.759,1.587,1.587,0.112,1.699,0.0,0.759,0.376,0.383,0.759,0.376,0.383,0.58,1.171,1.416,1.397,1.41,-0.013,0.006,0.574,0.104,0.47,0.57,0.266,0.309,-0.043,0.485,0.507,-0.022,-0.344,0.293,0.293,1.557,1.85,0.0,-0.344,-0.26,-0.084,-0.344,-0.26,-0.084,0.89,0.401,0.907,0.888,0.903,-0.015,0.004,2.011,0.384,1.627,0.223,-1.331,-0.096,-1.235,0.347,0.741,-0.395,0.415,1.88,1.88,3.549,0.0,0.415,0.116,0.299,0.415,0.116,0.299,1.47,1.572,1.699,1.85,3.549,11877,5980,5897
