player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
2544,LeBron James,2012,5.7,4.46,1.24,0.81,0.27,0.53,-0.25,1.62,1.43,0.19,0.65,0.49,0.16,-0.11,6.51,2.27,6.26,2.16,8.42,0.0,39765,19932,19833
2730,Dwight Howard,2012,3.04,3.62,-0.58,-1.25,-0.37,-0.89,1.37,3.67,3.05,0.62,-0.47,-0.08,-0.39,0.48,1.79,3.2,3.16,3.68,6.84,0.0,31403,15768,15635
1717,Dirk Nowitzki,2012,4.95,3.78,1.17,0.63,-0.02,0.64,-1.91,2.36,1.57,0.79,-0.09,-0.14,0.03,0.46,5.58,2.27,3.67,2.73,6.41,0.01,32874,16495,16379
959,Steve Nash,2012,5.19,4.71,0.48,0.25,-0.56,0.82,-0.61,0.47,0.24,0.23,-0.3,-0.27,-0.03,0.47,5.44,0.17,4.83,0.64,5.47,0.0,29270,14682,14588
708,Kevin Garnett,2012,1.52,1.14,0.38,0.27,0.03,0.25,-0.87,3.08,2.88,0.2,0.76,0.6,0.16,0.52,1.79,3.84,0.92,4.36,5.28,0.0,29387,14740,14647
2548,Dwyane Wade,2012,3.82,2.99,0.83,0.64,-0.05,0.7,0.77,-0.01,0.09,-0.1,-0.34,0.76,-1.09,0.34,4.46,-0.35,5.23,-0.01,5.22,-0.0,34064,17074,16990
2746,Josh Smith,2012,1.13,1.47,-0.34,0.2,-0.6,0.79,0.34,1.39,1.0,0.39,0.72,0.09,0.61,0.98,1.33,2.11,1.67,3.09,4.76,0.0,32331,16188,16143
101106,Andrew Bogut,2012,-0.14,0.73,-0.87,-0.56,-0.6,0.04,0.05,4.83,4.41,0.42,-0.31,-0.18,-0.13,0.85,-0.7,4.52,-0.65,5.37,4.72,0.0,18033,9007,9026
101108,Chris Paul,2012,2.82,2.23,0.59,1.35,0.83,0.51,-0.08,-1.67,-1.26,-0.41,1.17,0.33,0.82,1.1,4.17,-0.5,4.09,0.6,4.68,-0.01,27079,13566,13513
200794,Paul Millsap,2012,1.43,1.0,0.43,0.19,0.03,0.16,0.38,1.16,1.42,-0.26,0.61,-0.07,0.67,0.87,1.62,1.77,2.0,2.64,4.64,0.0,28066,14028,14038
1495,Tim Duncan,2012,0.56,0.39,0.17,0.32,-0.1,0.42,-0.54,4.21,3.36,0.85,-0.69,-0.3,-0.39,0.78,0.88,3.52,0.34,4.3,4.64,0.0,27396,13775,13621
201142,Kevin Durant,2012,3.12,1.49,1.63,0.6,0.73,-0.12,-0.09,2.28,2.52,-0.24,-0.44,-0.18,-0.24,-0.92,3.72,1.84,3.63,0.92,4.56,0.01,40582,20346,20236
