player_id,player_name,Latest_Year,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
201939,Stephen Curry,2015,0.970,1.190,3.760,1.520,-4.730,-0.120,3.630,4.370,3.890,0.480,-0.199,-0.256,0.057,0.869,0.360,0.260,0.730,0.320,-1.090,0.460,1.620,0.950,1.170,-0.220,0.477,0.208,0.269,0.273,4.171,1.427,5.040,1.700,6.740,0.000,13995,7012,6983
201935,James Harden,2015,2.150,0.150,3.660,0.880,-5.800,0.040,-0.110,6.570,4.610,1.960,0.417,0.222,0.195,-0.327,-0.470,-0.230,-0.540,0.330,1.000,-0.220,-0.230,-0.740,-0.520,-0.220,0.331,0.386,-0.055,-0.161,6.987,-0.409,6.660,-0.570,6.090,-0.000,14446,7230,7216
2544,LeBron James,2015,1.530,1.870,1.920,0.800,-3.450,-0.300,0.840,3.750,3.400,0.350,0.248,-0.148,0.396,0.142,0.240,-0.200,0.300,0.050,-0.540,0.240,0.890,0.700,0.420,0.280,0.116,0.231,-0.115,0.694,3.998,0.816,4.140,1.510,5.650,0.000,12615,6310,6305
2594,Kyle Korver,2015,0.310,1.060,1.520,1.450,-1.830,1.310,7.830,4.670,4.970,-0.300,0.365,-0.233,0.598,-0.755,0.300,0.230,-0.620,0.240,0.320,0.130,-0.950,0.740,0.540,0.200,0.399,0.120,0.279,0.191,5.035,1.139,4.280,1.330,5.610,0.000,11382,5761,5621
101108,Chris Paul,2015,-0.700,1.200,0.910,0.830,-0.220,1.670,2.240,3.140,2.670,0.470,1.387,0.547,0.840,0.193,0.450,0.050,-0.280,0.090,-0.160,0.150,-0.340,0.600,0.630,-0.030,0.014,-0.039,0.053,0.056,4.527,0.614,4.720,0.670,5.400,0.010,12901,6474,6427
203110,Draymond Green,2015,-0.040,1.580,3.860,1.010,-3.810,-0.430,3.760,1.910,1.770,0.140,0.074,0.002,0.072,0.356,0.830,0.540,0.290,0.380,-1.120,0.540,2.080,2.060,1.940,0.120,0.673,0.351,0.322,0.157,1.984,2.733,2.340,2.890,5.230,0.000,13086,6550,6536
203076,Anthony Davis,2015,2.410,-0.030,-2.410,0.350,0.000,0.770,2.190,1.750,1.340,0.410,1.069,0.291,0.778,0.291,-1.110,-0.220,1.010,0.190,0.100,0.930,0.680,1.210,1.130,0.080,0.091,0.107,-0.016,0.439,2.819,1.301,3.110,1.740,4.850,-0.000,9930,4972,4958
201980,Danny Green,2015,-0.950,0.340,1.030,1.010,-0.080,1.000,2.910,3.230,2.940,0.290,0.433,0.279,0.154,-0.563,0.070,0.900,0.650,0.020,-0.700,0.040,1.410,1.230,1.070,0.160,-0.201,0.011,-0.212,0.551,3.663,1.029,3.100,1.580,4.680,-0.000,9668,4836,4832
201566,Russell Westbrook,2015,3.350,0.270,-1.140,-0.160,-2.170,0.620,-1.390,4.360,2.970,1.390,0.419,-0.120,0.539,0.391,-0.420,0.250,-0.200,-0.320,0.600,-0.120,-0.290,-0.650,-0.670,0.020,0.178,0.198,-0.020,-0.128,4.779,-0.472,5.170,-0.600,4.570,0.000,9266,4631,4635
202695,Kawhi Leonard,2015,-0.220,0.520,-2.050,-0.060,2.220,0.980,-0.350,0.760,0.660,0.100,0.901,0.671,0.230,0.159,-0.160,0.370,1.300,0.050,-1.120,0.510,0.630,1.540,1.390,0.150,0.189,0.221,-0.032,0.621,1.661,1.729,1.820,2.350,4.170,0.000,8834,4403,4431
200746,LaMarcus Aldridge,2015,-0.760,0.500,-1.170,-0.000,1.940,0.660,-0.490,1.660,0.840,0.820,0.768,0.454,0.314,1.302,0.670,-0.110,1.520,0.040,-2.190,0.080,1.440,0.690,0.650,0.040,-0.561,-0.548,-0.013,-0.069,2.428,0.129,3.730,0.060,3.780,-0.010,10435,5225,5210
201588,George Hill,2015,0.140,-0.130,0.600,0.720,-0.740,0.410,1.330,2.920,2.350,0.570,1.353,0.886,0.467,-0.743,0.090,0.400,0.410,0.100,-0.500,0.040,1.050,0.480,0.700,-0.220,-0.193,-0.072,-0.121,-0.067,4.273,0.287,3.530,0.220,3.750,0.000,4806,2411,2395
202691,Klay Thompson,2015,0.390,1.130,1.370,1.170,-1.760,0.860,3.800,4.160,4.300,-0.140,0.492,-0.042,0.534,-1.312,0.630,0.260,0.040,0.270,-0.670,-0.090,0.610,0.050,-0.010,0.060,0.063,-0.063,0.126,0.207,4.652,0.113,3.340,0.320,3.660,0.000,12841,6419,6422
203114,Khris Middleton,2015,0.100,-1.080,-0.390,0.940,0.300,0.500,1.250,0.320,0.430,-0.110,-0.046,0.040,-0.086,0.756,-0.810,1.020,-0.490,0.160,1.300,0.690,1.870,0.700,0.840,-0.140,1.131,0.821,0.310,0.779,0.274,1.831,1.030,2.610,3.640,0.000,9925,4977,4948
2754,Tony Allen,2015,3.120,-0.770,-3.110,0.540,-0.010,-0.220,-1.020,0.050,-0.550,0.600,-0.536,-0.096,-0.440,0.956,-0.100,0.170,0.390,0.050,-0.280,0.800,1.570,1.180,1.120,0.060,1.149,1.117,0.032,0.681,-0.486,2.329,0.470,3.010,3.480,0.000,7325,3626,3699
2216,Zach Randolph,2015,0.550,0.160,-2.680,0.590,2.140,-0.110,-0.210,0.510,0.300,0.210,0.212,0.016,0.196,0.978,0.310,-0.090,-0.340,-0.090,0.040,0.710,0.520,1.520,1.290,0.230,0.134,-0.087,0.221,-0.014,0.722,1.654,1.700,1.640,3.340,0.000,10084,5056,5028
2736,Luol Deng,2015,0.590,0.670,-0.470,0.340,-0.110,0.610,2.840,2.600,2.460,0.140,0.275,0.035,0.240,0.775,-0.290,-0.140,-0.330,-0.020,0.620,-0.110,-0.380,-0.450,-0.350,-0.100,-0.064,0.202,-0.266,-0.056,2.875,-0.514,3.650,-0.570,3.080,0.000,9036,4518,4518
