player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
1495,Tim Duncan,2003,2.28,2.08,0.2,0.42,-0.0,0.41,0.99,4.61,3.96,0.65,-0.61,-0.29,-0.34,0.61,2.7,4.0,3.69,4.61,8.3,0.0,42603,21380,21223
406,Shaquille O'Neal,2003,5.15,6.06,-0.91,-0.11,-0.2,0.09,1.64,1.86,1.11,0.75,-1.03,-0.37,-0.66,-0.07,5.04,0.83,6.68,0.76,7.44,0.0,37139,18654,18485
708,Kevin Garnett,2003,3.38,3.25,0.13,0.43,0.26,0.18,0.6,2.31,1.85,0.46,0.23,0.29,-0.05,-0.02,3.81,2.54,4.41,2.52,6.93,-0.0,38216,19216,19000
1717,Dirk Nowitzki,2003,4.2,2.95,1.25,0.76,0.05,0.71,-0.76,1.65,1.13,0.52,0.33,0.27,0.06,-0.11,4.96,1.98,4.2,1.87,6.07,0.0,40522,20320,20202
304,John Stockton,2003,3.36,2.82,0.54,0.26,0.03,0.24,-0.33,0.32,0.43,-0.11,1.3,0.41,0.89,0.88,3.62,1.62,3.29,2.5,5.79,0.0,28500,14226,14274
1884,Baron Davis,2003,2.09,1.69,0.4,0.48,0.13,0.35,1.03,1.55,1.86,-0.31,0.81,0.35,0.46,-0.68,2.57,2.36,3.6,1.68,5.28,0.0,33372,16593,16779
1503,Tracy McGrady,2003,3.15,2.59,0.56,1.42,0.32,1.1,0.46,0.26,0.65,-0.39,0.61,0.45,0.15,-0.62,4.57,0.87,5.03,0.25,5.27,-0.01,36634,18390,18244
951,Ray Allen,2003,4.24,3.65,0.59,0.19,0.04,0.15,-0.27,0.33,0.33,-0.0,-0.03,0.35,-0.38,0.13,4.43,0.3,4.16,0.43,4.59,0.0,33782,16936,16846
1713,Vince Carter,2003,1.24,1.59,-0.35,1.02,0.49,0.55,1.59,0.67,0.58,0.09,-0.33,-0.0,-0.33,0.13,2.26,0.34,3.85,0.47,4.32,0.0,27290,13667,13623
739,Rasheed Wallace,2003,2.62,2.73,-0.11,-0.72,-0.81,0.09,-0.5,2.24,2.05,0.19,0.43,0.1,0.33,-0.01,1.9,2.67,1.4,2.66,4.06,-0.0,33009,16507,16502
977,Kobe Bryant,2003,2.28,1.49,0.79,0.68,0.5,0.18,0.59,0.54,0.57,-0.03,0.06,0.28,-0.21,-0.09,2.96,0.6,3.55,0.51,4.06,0.0,42198,21161,21037
1112,Ben Wallace,2003,-2.14,-1.35,-0.79,0.15,0.06,0.09,2.4,2.56,2.1,0.46,0.12,-0.15,0.28,0.87,-1.99,2.68,0.41,3.55,3.96,0.0,36203,18059,18144
1905,Andrei Kirilenko,2003,1.62,0.65,0.97,-0.49,-0.45,-0.04,0.97,0.37,1.27,-0.9,1.09,0.25,0.84,0.38,1.13,1.46,2.1,1.84,3.94,-0.0,17072,8524,8548
