player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
363,Christian Laettner,1997,0.23,0.14,0.09,0.45,0.31,0.14,1.59,2.71,2.43,0.28,0.02,0.16,-0.13,-0.05,0.68,2.73,2.27,2.68,4.95,0.0,12366,6189,6177
893,Michael Jordan,1997,0.55,0.77,-0.22,1.14,0.59,0.57,1.34,0.96,0.77,0.19,0.13,0.01,0.12,0.78,1.69,1.09,3.03,1.87,4.9,0.0,14259,7138,7121
896,Tim Hardaway,1997,0.35,0.45,-0.1,1.6,0.76,0.84,0.39,1.66,1.73,-0.07,0.04,0.16,-0.11,0.57,1.95,1.7,2.34,2.27,4.61,0.0,13551,6766,6785
937,Scottie Pippen,1997,1.15,1.44,-0.29,1.12,0.46,0.66,1.19,1.16,0.78,0.38,0.14,-0.07,0.21,-0.35,2.27,1.3,3.46,0.95,4.41,0.0,13746,6878,6868
731,Greg Ostertag,1997,1.5,1.5,0.0,-0.51,-0.54,0.02,1.0,1.29,1.02,0.27,-0.14,0.02,-0.17,1.25,0.99,1.15,1.99,2.4,4.39,-0.0,8090,4039,4051
371,Terry Mills,1997,2.63,2.37,0.26,0.85,0.73,0.13,-0.67,1.33,1.25,0.08,-0.19,-0.2,0.01,0.26,3.48,1.14,2.81,1.4,4.21,-0.0,7460,3755,3705
448,Bo Outlaw,1997,0.83,0.62,0.21,-0.43,-0.35,-0.08,0.15,2.58,2.17,0.41,0.85,0.48,0.38,0.15,0.4,3.43,0.55,3.58,4.13,0.0,8329,4163,4166
302,Mookie Blaylock,1997,0.87,0.77,0.1,1.18,0.52,0.66,0.74,1.01,1.1,-0.09,0.35,0.11,0.24,-0.14,2.05,1.36,2.79,1.22,4.01,0.0,12302,6159,6143
204,Jeff Hornacek,1997,2.57,2.09,0.48,0.39,0.05,0.35,0.07,-0.02,0.31,-0.33,0.63,0.3,0.32,0.37,2.96,0.61,3.03,0.98,4.01,0.0,12065,6050,6015
297,Alonzo Mourning,1997,1.31,1.06,0.25,-0.77,-0.28,-0.49,-0.1,2.09,1.97,0.12,0.25,-0.08,0.33,1.09,0.54,2.34,0.44,3.43,3.87,0.0,10460,5226,5234
23,Dennis Rodman,1997,0.09,0.13,-0.04,1.03,0.58,0.45,0.79,1.42,1.23,0.19,-0.42,-0.27,-0.16,0.45,1.12,1.0,1.91,1.45,3.36,-0.0,8904,4433,4471
121,Patrick Ewing,1997,1.97,1.41,0.56,-0.68,-0.44,-0.24,-0.98,2.44,2.42,0.02,0.02,-0.43,0.45,0.59,1.29,2.46,0.31,3.05,3.36,0.0,11943,5995,5948
252,Karl Malone,1997,2.97,2.05,0.92,0.24,-0.59,0.83,0.27,-0.37,0.2,-0.57,0.21,-0.06,0.27,0.02,3.21,-0.16,3.48,-0.14,3.35,0.01,14021,7028,6993
304,John Stockton,1997,1.61,1.47,0.14,0.45,-0.08,0.54,-0.36,0.55,0.21,0.34,0.44,-0.02,0.47,0.53,2.06,0.99,1.7,1.52,3.22,0.0,13096,6569,6527
165,Hakeem Olajuwon,1997,1.67,2.12,-0.45,-0.68,-0.46,-0.22,-0.06,2.88,2.56,0.32,-0.6,-0.39,-0.21,-0.07,0.99,2.28,0.93,2.21,3.15,0.01,12833,6406,6427
56,Gary Payton,1997,1.31,1.31,0.0,0.99,0.31,0.68,-0.05,0.44,0.53,-0.09,0.77,0.65,0.12,-0.34,2.3,1.21,2.25,0.87,3.13,0.01,13808,6964,6844
124,Vlade Divac,1997,1.84,2.12,-0.28,0.21,-0.07,0.28,-0.39,2.8,2.25,0.55,-0.51,-0.27,-0.24,-0.88,2.05,2.29,1.66,1.41,3.07,-0.0,10639,5324,5315
406,Shaquille O'Neal,1997,2.26,2.13,0.13,-0.38,-0.53,0.15,-0.62,1.24,1.27,-0.03,0.01,0.35,-0.35,0.55,1.88,1.25,1.26,1.8,3.06,0.0,8357,4168,4189
389,Toni Kukoc,1997,1.37,1.44,-0.07,0.53,-0.17,0.7,-0.09,0.02,0.0,0.02,0.91,0.54,0.37,0.24,1.9,0.93,1.81,1.17,2.99,0.01,7614,3822,3792
49,Gheorghe Muresan,1997,1.52,1.97,-0.45,-0.78,-0.15,-0.63,-0.27,1.11,0.45,0.66,-0.25,-0.08,-0.18,1.64,0.74,0.86,0.47,2.5,2.97,0.0,6921,3474,3447
765,Hersey Hawkins,1997,0.63,0.17,0.46,-0.37,-0.13,-0.24,0.72,1.0,1.04,-0.04,0.97,0.79,0.19,0.01,0.26,1.97,0.98,1.98,2.95,-0.01,12098,6098,6000
177,Muggsy Bogues,1997,2.31,2.56,-0.25,0.59,0.17,0.43,-0.28,0.01,-0.43,0.44,0.01,-0.11,0.12,0.22,2.9,0.02,2.62,0.24,2.86,0.0,6946,3467,3479
