player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_SQ,oALT_MAKE,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_SQ,dALT_MAKE,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
1630595,Cade Cunningham,2026,1.73,1.23,0.45,0.78,0.5,0.35,0.16,0.19,0.44,0.71,0.83,0.2,0.63,-0.12,0.45,0.02,0.42,0.2,2.08,1.16,2.52,1.36,3.89,0.01,8819,4415,4404
1641706,Brandon Miller,2026,0.64,0.42,1.02,-0.6,0.22,-0.27,-0.12,-0.14,1.24,1.8,1.7,0.13,1.57,0.1,-0.3,-0.07,-0.23,0.75,0.37,1.5,1.61,2.25,3.86,-0.0,7919,3972,3947
1629674,Neemias Queta,2026,0.14,0.63,0.77,-0.14,-0.49,0.28,0.27,0.0,0.29,3.33,2.83,0.69,2.14,0.5,-0.13,0.17,-0.3,-0.12,0.42,3.2,0.71,3.08,3.78,-0.01,7443,3721,3722
1627936,Alex Caruso,2026,0.69,-0.01,0.21,-0.22,0.7,0.4,-0.05,0.43,-0.31,1.98,2.1,0.61,1.49,-0.12,1.12,0.4,0.71,-0.18,1.09,3.1,0.78,2.92,3.7,0.0,4120,2057,2063
1628378,Donovan Mitchell,2026,2.75,2.39,0.46,1.93,0.36,0.87,0.31,0.56,-0.02,-0.2,0.14,0.68,-0.54,-0.34,0.17,0.37,-0.2,-0.02,3.62,-0.03,3.6,-0.05,3.55,0.0,9694,4854,4840
1630170,Devin Vassell,2026,2.76,2.64,0.21,2.43,0.12,0.09,0.2,-0.1,-0.25,2.14,2.03,0.47,1.56,0.11,-0.54,-0.23,-0.3,-0.66,2.85,1.6,2.6,0.94,3.54,0.0,8468,4237,4231
1630188,Jalen Smith,2026,2.1,2.28,0.32,1.96,-0.18,0.07,0.22,-0.15,0.37,0.93,0.87,0.17,0.7,0.06,-0.17,-0.24,0.07,0.23,2.17,0.76,2.54,0.99,3.52,-0.01,4578,2286,2292
1631217,Moussa Diabate,2026,0.22,0.28,0.33,-0.05,-0.06,0.29,0.2,0.09,2.28,0.4,0.13,0.09,0.04,0.27,0.43,0.2,0.24,-0.16,0.51,0.83,2.79,0.67,3.47,0.01,7492,3738,3754
203507,Giannis Antetokounmpo,2026,2.79,2.81,1.62,1.19,-0.02,0.31,0.28,0.05,-0.07,1.02,0.92,0.15,0.77,0.1,-0.51,-0.64,0.13,-0.07,3.1,0.51,3.03,0.44,3.47,-0.0,4415,2209,2206
1630577,Julian Champagnie,2026,1.99,1.73,0.27,1.46,0.26,0.33,0.15,0.17,-0.33,1.2,0.61,0.09,0.52,0.59,-0.08,0.16,-0.24,0.27,2.32,1.12,1.99,1.39,3.38,0.0,9627,4828,4799
1628978,Donte DiVincenzo,2026,1.16,1.5,0.67,0.83,-0.34,-0.35,-0.2,-0.15,0.22,2.51,2.41,-0.03,2.44,0.1,0.17,0.27,-0.09,-0.43,0.81,2.68,1.03,2.25,3.28,0.0,10487,5242,5245
1641708,Amen Thompson,2026,1.23,1.0,0.66,0.34,0.23,0.1,-0.09,0.2,0.52,1.28,1.27,-0.03,1.3,0.01,-0.26,0.07,-0.33,0.35,1.33,1.02,1.85,1.37,3.23,0.01,11565,5776,5789
1626164,Devin Booker,2026,1.09,0.16,-0.48,0.64,0.93,-0.4,-0.07,-0.34,0.52,1.57,1.89,0.07,1.82,-0.32,0.45,0.1,0.35,-0.03,0.69,2.02,1.21,1.99,3.2,-0.0,9011,4506,4505
201950,Jrue Holiday,2026,0.35,0.53,-0.22,0.75,-0.18,-0.31,-0.54,0.22,0.36,1.96,1.62,0.41,1.21,0.34,0.76,0.05,0.71,0.08,0.04,2.72,0.4,2.8,3.19,-0.01,6524,3262,3262
1630182,Josh Green,2026,1.5,1.31,0.11,1.2,0.19,-0.08,-0.05,-0.05,-0.35,1.33,1.36,0.26,1.1,-0.03,0.35,0.22,0.12,0.2,1.42,1.68,1.07,1.88,2.94,-0.01,3571,1789,1782
1642349,Ajay Mitchell,2026,1.48,0.99,0.22,0.77,0.49,0.56,0.37,0.19,-0.73,0.42,0.49,0.37,0.12,-0.07,0.98,0.36,0.61,0.21,2.04,1.4,1.31,1.61,2.92,0.0,5973,3001,2972
1630540,Miles McBride,2026,-0.1,-0.34,0.76,-1.1,0.24,0.71,0.69,0.02,1.43,0.82,0.89,0.09,0.8,-0.07,0.2,0.35,-0.15,-0.17,0.61,1.02,2.04,0.85,2.89,0.0,4380,2197,2183
1642864,Hugo González,2026,0.43,0.75,0.15,0.6,-0.32,-0.12,0.34,-0.45,1.13,1.6,1.43,0.16,1.27,0.17,0.37,0.15,0.22,-0.51,0.31,1.97,1.44,1.46,2.89,-0.01,4197,2087,2110
203932,Aaron Gordon,2026,0.29,0.22,0.21,0.01,0.07,1.26,0.43,0.83,-0.16,1.68,1.53,-0.05,1.58,0.15,-0.41,-0.19,-0.22,0.1,1.55,1.27,1.39,1.37,2.76,-0.0,4073,2033,2040
1628374,Lauri Markkanen,2026,0.92,0.37,0.48,-0.11,0.55,-0.45,-0.14,-0.33,0.3,2.08,1.84,0.47,1.37,0.24,-0.15,0.09,-0.24,0.06,0.47,1.93,0.77,1.99,2.76,-0.0,6095,3052,3043
1629684,Grant Williams,2026,1.44,1.19,0.08,1.11,0.25,-0.7,-0.26,-0.43,0.63,1.19,1.41,0.35,1.06,-0.22,0.22,0.21,0.01,-0.13,0.74,1.41,1.37,1.28,2.65,-0.0,2829,1416,1413
1630591,Jalen Suggs,2026,1.47,1.28,0.68,0.6,0.19,0.2,-0.03,0.23,-1.42,0.3,0.62,0.19,0.43,-0.32,1.07,0.1,0.97,1.04,1.67,1.37,0.25,2.41,2.65,-0.01,6524,3265,3259
1641709,Ausar Thompson,2026,0.7,1.27,-0.01,1.28,-0.57,-0.37,-0.42,0.05,0.33,0.89,0.72,0.36,0.36,0.17,0.52,0.2,0.33,0.41,0.33,1.41,0.66,1.82,2.49,0.01,7660,3803,3857
1630559,Austin Reaves,2026,1.84,0.97,0.57,0.4,0.87,-0.06,0.14,-0.2,-0.69,0.68,0.57,0.42,0.15,0.11,0.22,0.03,0.19,0.45,1.78,0.9,1.09,1.35,2.44,0.0,7093,3548,3545
1641744,Zach Edey,2026,0.4,0.53,-0.22,0.75,-0.13,-0.37,0.01,-0.38,-0.09,1.85,1.47,0.47,1.0,0.38,0.09,-0.06,0.16,0.56,0.03,1.94,-0.06,2.5,2.44,-0.0,1160,584,576
203468,CJ McCollum,2026,0.57,0.62,-0.25,0.87,-0.05,0.55,0.35,0.2,-0.34,2.38,2.29,-0.27,2.56,0.09,-0.16,-0.08,-0.08,-0.57,1.12,2.22,0.78,1.65,2.43,0.0,9541,4786,4755
1629661,Cameron Johnson,2026,1.63,1.62,0.95,0.67,0.01,0.27,0.03,0.23,0.4,0.54,0.38,0.33,0.05,0.16,-0.3,-0.17,-0.13,-0.12,1.9,0.24,2.3,0.12,2.43,0.01,6776,3392,3384
1630596,Evan Mobley,2026,0.66,0.97,1.04,-0.07,-0.31,0.49,0.16,0.33,-0.8,1.77,1.68,0.28,1.4,0.09,-0.42,-0.23,-0.19,0.66,1.15,1.35,0.35,2.01,2.36,-0.0,8594,4294,4300
202699,Tobias Harris,2026,-0.02,-0.53,-0.29,-0.24,0.51,0.34,0.28,0.06,0.56,2.4,2.68,0.12,2.56,-0.28,-0.3,-0.37,0.07,-0.65,0.32,2.1,0.88,1.45,2.33,-0.0,7147,3590,3557
1628384,OG Anunoby,2026,0.79,0.67,0.63,0.04,0.12,0.08,-0.1,0.17,0.2,0.27,0.1,0.17,-0.07,0.17,0.35,0.06,0.28,0.6,0.87,0.62,1.07,1.22,2.29,0.0,9261,4637,4624
1642347,Jamal Shead,2026,0.37,0.39,0.04,0.35,-0.02,0.1,-0.3,0.41,0.25,0.69,0.94,-0.04,0.98,-0.25,1.17,0.09,1.09,-0.31,0.47,1.86,0.72,1.55,2.27,0.0,7440,3730,3710
1630567,Scottie Barnes,2026,0.17,0.03,-0.1,0.13,0.14,0.38,-0.16,0.55,0.46,1.02,1.05,0.34,0.71,-0.03,0.57,0.09,0.48,-0.41,0.55,1.59,1.01,1.18,2.19,0.0,10881,5454,5427
1628392,Isaiah Hartenstein,2026,-0.49,-0.05,-0.27,0.22,-0.44,-0.3,-0.28,-0.02,1.18,1.07,0.8,0.56,0.24,0.27,0.45,0.22,0.22,0.27,-0.79,1.52,0.39,1.79,2.19,0.01,4662,2332,2330
203954,Joel Embiid,2026,2.42,1.71,-0.22,1.93,0.71,0.33,0.34,-0.01,-0.43,0.85,1.01,0.44,0.57,-0.16,-0.63,0.02,-0.65,-0.36,2.75,0.22,2.32,-0.14,2.18,0.0,4905,2457,2448
1630558,Davion Mitchell,2026,1.04,1.16,-0.43,1.59,-0.12,0.73,0.28,0.45,-0.58,1.44,1.36,0.28,1.08,0.08,-0.27,-0.19,-0.08,-0.23,1.77,1.17,1.19,0.94,2.13,0.0,8491,4254,4237
203991,Clint Capela,2026,-1.23,-0.68,-0.37,-0.31,-0.55,0.02,0.09,-0.07,0.88,2.62,2.32,0.12,2.2,0.3,-0.07,-0.17,0.09,-0.1,-1.21,2.55,-0.33,2.45,2.12,0.0,3680,1838,1842
1631105,Jalen Duren,2026,0.17,0.06,0.71,-0.65,0.11,0.44,0.01,0.43,0.33,0.74,0.79,-0.15,0.94,-0.05,0.58,0.08,0.5,-0.15,0.61,1.32,0.94,1.17,2.11,0.0,8020,4017,4003
1630163,LaMelo Ball,2026,1.23,1.41,1.34,0.07,-0.18,0.37,-0.17,0.54,1.85,-0.59,-0.39,0.12,-0.51,-0.2,-0.17,-0.01,-0.16,-0.6,1.6,-0.76,3.45,-1.36,2.1,0.01,8158,4107,4051
1631157,Ryan Rollins,2026,2.54,3.01,-0.03,3.04,-0.47,-0.01,0.5,-0.51,-1.26,1.68,1.52,-0.36,1.88,0.16,-0.07,-0.14,0.07,-0.83,2.53,1.61,1.27,0.78,2.05,-0.0,9788,4888,4900
1642345,Oso Ighodaro,2026,-0.09,0.75,0.26,0.49,-0.84,1.0,0.31,0.69,0.16,0.59,1.12,0.05,1.07,-0.53,0.51,0.43,0.08,-0.14,0.91,1.1,1.07,0.96,2.03,0.0,7159,3566,3593
1631221,Collin Gillespie,2026,0.57,1.3,0.38,0.92,-0.73,0.27,0.31,-0.05,0.08,-0.14,-0.16,0.26,-0.42,0.02,0.66,0.08,0.58,0.56,0.84,0.52,0.92,1.08,2.01,0.01,9560,4777,4783
1629628,RJ Barrett,2026,2.84,2.93,0.06,2.87,-0.09,0.58,0.3,0.28,-0.8,-0.67,-0.63,0.21,-0.84,-0.04,0.13,0.01,0.12,-0.08,3.42,-0.54,2.62,-0.62,2.0,0.0,7060,3524,3536
1642907,Cedric Coward,2026,2.15,1.63,0.03,1.6,0.52,-0.29,-0.17,-0.13,-0.12,1.08,0.91,-0.01,0.92,0.17,-0.5,-0.13,-0.37,-0.4,1.86,0.58,1.74,0.18,1.93,0.01,6677,3344,3333
1642844,Dylan Harper,2026,-0.32,-0.23,-0.54,0.31,-0.09,0.36,0.52,-0.16,0.69,0.26,0.33,0.38,-0.05,-0.07,-0.1,0.07,-0.19,1.02,0.04,0.16,0.73,1.18,1.91,-0.0,6323,3164,3159
1630217,Desmond Bane,2026,0.87,0.08,-0.37,0.45,0.79,0.27,0.07,0.2,-0.33,0.57,0.66,0.39,0.27,-0.09,-0.03,-0.17,0.13,0.55,1.14,0.54,0.81,1.09,1.9,0.0,11274,5641,5633
1631119,Jaylin Williams,2026,1.01,0.51,0.02,0.49,0.5,0.07,0.26,-0.2,-1.24,2.3,2.15,0.51,1.64,0.15,-0.28,-0.15,-0.13,0.01,1.08,2.02,-0.16,2.03,1.86,-0.01,5192,2592,2600
203497,Rudy Gobert,2026,-2.19,-1.45,0.6,-2.05,-0.74,-0.56,-0.77,0.21,0.38,3.33,2.9,0.64,2.26,0.43,0.23,0.35,-0.12,0.63,-2.75,3.56,-2.37,4.19,1.82,0.0,9847,4914,4933
1630573,Sam Hauser,2026,1.2,1.43,1.31,0.12,-0.23,0.77,0.55,0.22,0.13,-0.12,-0.26,-0.14,-0.12,0.14,-0.79,-0.76,-0.03,0.63,1.97,-0.91,2.1,-0.28,1.82,0.0,7587,3800,3787
1627750,Jamal Murray,2026,3.23,2.78,0.36,2.42,0.45,0.95,0.34,0.62,-0.34,-0.46,-0.52,0.16,-0.68,0.06,-1.12,-0.38,-0.73,-0.44,4.18,-1.58,3.84,-2.02,1.82,0.0,10766,5401,5365
1641717,Cason Wallace,2026,0.47,0.58,0.34,0.24,-0.11,0.35,-0.03,0.38,-1.33,-0.01,-0.48,0.37,-0.85,0.47,1.22,0.47,0.74,1.12,0.82,1.21,-0.51,2.33,1.82,0.0,8352,4163,4189
1629130,Duncan Robinson,2026,1.29,1.45,0.5,0.95,-0.16,0.3,0.05,0.26,0.32,0.48,0.64,0.26,0.38,-0.16,-0.38,-0.27,-0.13,-0.23,1.59,0.1,1.91,-0.13,1.78,-0.0,8579,4315,4264
1629731,Dean Wade,2026,0.72,1.04,0.67,0.37,-0.32,0.14,0.19,-0.06,-0.2,0.81,0.91,-0.29,1.2,-0.1,-0.14,-0.07,-0.07,0.45,0.86,0.67,0.66,1.12,1.78,0.0,5409,2693,2716
1628368,De'Aaron Fox,2026,1.92,2.18,0.37,1.81,-0.26,1.19,0.35,0.83,-0.86,0.48,0.19,0.22,-0.03,0.29,-1.07,-0.69,-0.38,0.11,3.11,-0.59,2.25,-0.48,1.77,0.0,9164,4589,4575
1630228,Jonathan Kuminga,2026,-0.19,-0.17,-0.03,-0.14,-0.02,-0.23,-0.3,0.07,-0.27,1.27,1.34,0.51,0.83,-0.07,0.65,0.16,0.49,0.53,-0.42,1.92,-0.69,2.45,1.76,0.0,3457,1721,1736
1631128,Christian Braun,2026,0.52,0.26,0.95,-0.69,0.26,0.05,-0.27,0.31,0.12,1.36,1.04,0.01,1.03,0.32,-0.4,0.14,-0.52,0.1,0.57,0.96,0.69,1.06,1.75,-0.0,5772,2886,2886
1630572,Sandro Mamukelashvili,2026,0.57,0.4,0.25,0.15,0.17,0.54,0.2,0.34,-0.31,0.2,0.36,-0.24,0.6,-0.16,0.7,0.27,0.43,0.02,1.11,0.9,0.8,0.92,1.72,0.0,7132,3576,3556
1627884,Derrick Jones Jr.,2026,1.72,1.5,-0.15,1.65,0.22,0.31,0.03,0.28,-0.68,0.52,0.43,0.34,0.09,0.09,0.26,0.22,0.03,-0.43,2.03,0.78,1.35,0.35,1.7,0.0,5446,2723,2723
1629638,Nickeil Alexander-Walker,2026,1.74,1.45,0.18,1.27,0.29,0.63,-0.1,0.72,-0.46,0.16,-0.15,0.38,-0.53,0.31,0.27,0.02,0.24,-0.64,2.37,0.43,1.91,-0.21,1.7,-0.0,10984,5498,5486
1629750,Javonte Green,2026,2.06,1.72,0.03,1.69,0.34,-1.16,-0.7,-0.48,-0.6,0.41,0.62,-0.15,0.77,-0.21,1.62,0.74,0.87,-0.63,0.9,2.03,0.3,1.4,1.7,-0.0,5866,2926,2940
1628969,Mikal Bridges,2026,1.24,1.21,-0.05,1.26,0.03,0.1,0.12,-0.01,-0.42,1.17,1.04,0.03,1.01,0.13,-0.03,0.07,-0.1,-0.38,1.34,1.14,0.92,0.76,1.68,-0.0,10825,5394,5431
201939,Stephen Curry,2026,3.75,3.43,1.55,1.88,0.32,-0.43,-0.54,0.09,-0.56,-1.02,-1.01,-0.11,-0.9,-0.01,0.23,0.06,0.17,-0.33,3.32,-0.79,2.76,-1.12,1.65,0.01,5597,2805,2792
1629001,De'Anthony Melton,2026,0.23,0.16,-0.56,0.72,0.07,0.01,-0.19,0.2,1.02,-0.34,-0.41,0.18,-0.59,0.07,0.79,0.76,0.03,-0.08,0.24,0.45,1.26,0.37,1.64,0.01,4692,2350,2342
1630241,Sam Merrill,2026,0.84,0.7,0.85,-0.15,0.14,0.54,0.12,0.42,0.2,0.51,0.72,0.36,0.36,-0.21,-0.22,-0.38,0.16,-0.26,1.38,0.29,1.58,0.03,1.61,0.0,5668,2851,2817
1628386,Jarrett Allen,2026,1.66,1.79,0.41,1.38,-0.13,-0.56,-0.38,-0.17,0.03,1.05,0.11,0.15,-0.04,0.94,-0.09,0.44,-0.54,-0.51,1.1,0.96,1.13,0.45,1.58,0.0,6337,3167,3170
1629004,Svi Mykhailiuk,2026,0.93,0.84,0.5,0.34,0.09,-0.09,0.02,-0.13,0.75,0.62,0.56,-0.22,0.78,0.06,-0.34,-0.2,-0.14,-0.3,0.84,0.28,1.59,-0.02,1.56,-0.01,4853,2422,2431
1631106,Tari Eason,2026,-0.52,-0.25,-0.27,0.02,-0.27,-0.19,-0.17,-0.01,1.22,0.98,0.74,-0.22,0.96,0.24,-0.17,0.17,-0.35,0.2,-0.71,0.81,0.51,1.01,1.52,0.0,6182,3076,3106
1631095,Jabari Smith Jr.,2026,-0.32,-0.27,-0.16,-0.11,-0.05,-0.02,0.01,-0.03,1.04,1.34,1.49,0.29,1.2,-0.15,-0.1,-0.12,0.01,-0.45,-0.34,1.24,0.7,0.79,1.49,0.0,10566,5285,5281
1629029,Luka Doncic,2026,2.49,2.3,1.08,1.22,0.19,0.56,-0.08,0.64,-0.94,-0.33,-0.57,-0.21,-0.36,0.24,-0.72,-0.0,-0.72,0.42,3.05,-1.05,2.11,-0.63,1.48,-0.0,9479,4737,4742
1631114,Jalen Williams,2026,0.76,0.57,-0.29,0.86,0.19,0.14,0.29,-0.15,-0.02,-0.52,-0.73,-0.13,-0.6,0.21,0.59,0.13,0.47,0.44,0.9,0.07,0.88,0.51,1.4,0.01,3770,1882,1888
203944,Julius Randle,2026,3.63,2.95,0.19,2.76,0.68,-0.12,0.05,-0.15,-1.18,0.06,0.04,-0.41,0.45,0.02,0.35,0.19,0.15,-1.34,3.51,0.41,2.33,-0.93,1.4,-0.0,10802,5399,5403
1629680,Matisse Thybulle,2026,-0.41,-0.18,-0.12,-0.06,-0.23,-0.27,-0.05,-0.23,-0.24,0.98,1.01,0.06,0.95,-0.03,1.37,0.59,0.79,-0.03,-0.68,2.35,-0.92,2.32,1.4,-0.0,1984,990,994
1626157,Karl-Anthony Towns,2026,1.56,1.45,0.23,1.22,0.11,-0.09,-0.02,-0.07,-0.11,-0.09,-0.1,0.07,-0.17,0.01,0.08,0.13,-0.05,0.04,1.47,-0.01,1.36,0.03,1.39,0.0,9332,4682,4650
203500,Steven Adams,2026,-0.64,-0.77,-0.71,-0.06,0.13,-0.61,-0.13,-0.49,0.75,2.13,1.88,0.52,1.36,0.25,-0.45,-0.03,-0.42,0.2,-1.25,1.68,-0.5,1.88,1.39,0.01,2968,1491,1477
1642851,Kon Knueppel,2026,2.24,2.27,0.68,1.59,-0.03,-0.21,0.16,-0.37,-0.32,0.32,0.09,0.12,-0.03,0.23,-0.87,-0.9,0.02,0.2,2.03,-0.55,1.71,-0.35,1.36,0.0,10229,5125,5104
1629632,Coby White,2026,1.37,1.11,0.07,1.04,0.26,0.71,0.68,0.03,0.0,0.17,0.34,0.15,0.19,-0.17,-0.51,-0.52,0.01,-0.41,2.08,-0.34,2.08,-0.75,1.33,0.0,5108,2547,2561
1629011,Mitchell Robinson,2026,-0.82,-0.3,0.05,-0.35,-0.52,-0.36,-0.06,-0.29,1.88,0.5,0.48,-0.47,0.95,0.02,0.05,-0.27,0.31,0.06,-1.18,0.55,0.7,0.61,1.31,0.0,4655,2314,2341
1630541,Moses Moody,2026,-0.6,-0.37,-0.11,-0.26,-0.23,-0.41,-0.71,0.3,0.28,2.15,2.04,0.09,1.95,0.11,0.33,-0.13,0.47,-0.46,-1.01,2.48,-0.73,2.02,1.29,0.0,6261,3134,3127
1628989,Kevin Huerter,2026,0.77,0.98,-0.1,1.08,-0.21,-0.16,-0.28,0.13,-0.25,1.31,1.31,0.09,1.22,0.0,-0.48,-0.43,-0.06,0.11,0.61,0.83,0.36,0.94,1.29,-0.01,6437,3236,3201
1630611,Gui Santos,2026,0.31,0.38,0.05,0.33,-0.07,-0.38,-0.35,-0.03,0.27,0.88,0.73,0.04,0.69,0.15,0.4,0.43,-0.03,-0.2,-0.07,1.28,0.2,1.08,1.28,0.0,5570,2790,2780
1642853,Rasheer Fleming,2026,-0.07,0.17,0.15,0.02,-0.24,-0.45,-0.01,-0.44,0.84,0.75,0.6,-0.39,0.99,0.15,-0.15,-0.22,0.07,0.35,-0.52,0.6,0.32,0.95,1.27,0.0,2616,1301,1315
1641783,Tristan da Silva,2026,0.0,-0.11,0.13,-0.24,0.11,0.12,0.14,-0.02,0.08,1.38,0.92,0.38,0.54,0.46,-0.43,-0.03,-0.4,0.11,0.12,0.95,0.2,1.06,1.26,0.0,7671,3836,3835
1628973,Jalen Brunson,2026,1.48,1.35,-0.46,1.81,0.13,0.98,0.47,0.51,-0.14,-1.19,-1.0,-0.11,-0.89,-0.19,-0.2,-0.43,0.24,0.26,2.46,-1.39,2.32,-1.13,1.2,0.01,10244,5138,5106
1642948,Ryan Nembhard,2026,1.05,1.56,-0.25,1.81,-0.51,0.1,0.03,0.08,-0.28,0.99,0.46,0.14,0.32,0.53,-0.48,0.09,-0.57,-0.17,1.15,0.51,0.87,0.34,1.2,-0.01,5034,2519,2515
1630202,Payton Pritchard,2026,0.64,0.73,0.2,0.53,-0.09,0.76,0.54,0.22,0.57,0.27,0.26,0.23,0.03,0.01,-0.37,-0.01,-0.36,-0.7,1.4,-0.1,1.97,-0.8,1.17,0.0,9904,4962,4942
1641739,Toumani Camara,2026,0.82,0.98,0.14,0.84,-0.16,-0.5,-0.38,-0.13,-0.27,0.68,0.56,-0.03,0.59,0.12,0.43,0.16,0.27,0.0,0.32,1.11,0.05,1.11,1.16,0.0,11379,5678,5701
1630198,Isaiah Joe,2026,0.75,0.36,0.48,-0.12,0.39,0.37,0.05,0.33,-0.35,0.48,0.39,0.02,0.37,0.09,0.26,0.43,-0.17,-0.35,1.12,0.74,0.77,0.39,1.16,-0.0,6122,3069,3053
1630194,Paul Reed,2026,-0.13,0.1,-0.57,0.67,-0.23,-0.52,-0.36,-0.16,0.74,0.47,0.44,0.24,0.2,0.03,0.7,0.2,0.5,-0.13,-0.65,1.17,0.09,1.04,1.13,0.0,3616,1799,1817
1642396,Blake Hinson,2026,0.01,0.15,-0.14,0.29,-0.14,-0.16,-0.26,0.09,0.41,0.84,0.85,-0.14,0.99,-0.01,0.08,0.14,-0.05,-0.07,-0.15,0.92,0.26,0.85,1.11,0.0,1195,596,599
1630178,Tyrese Maxey,2026,-0.21,-0.73,-0.24,-0.49,0.52,0.66,0.48,0.19,0.09,0.62,0.66,-0.64,1.3,-0.04,0.48,0.34,0.14,-0.54,0.45,1.1,0.54,0.56,1.1,0.0,10843,5438,5405
1642845,VJ Edgecombe,2026,-0.07,-0.13,-0.04,-0.09,0.06,0.07,0.21,-0.15,0.7,0.49,0.28,0.05,0.23,0.21,0.37,-0.06,0.43,-0.47,0.0,0.86,0.7,0.39,1.09,0.0,10709,5357,5352
1629675,Naz Reid,2026,0.47,0.53,-0.22,0.75,-0.06,0.14,0.36,-0.22,-0.6,0.39,0.95,-0.05,1.0,-0.56,0.38,0.38,-0.0,0.29,0.61,0.77,0.01,1.06,1.07,0.0,8593,4300,4293
1628369,Jayson Tatum,2026,0.51,0.24,0.19,0.05,0.27,0.4,0.43,-0.03,-0.02,-0.1,-0.3,0.14,-0.44,0.2,-0.58,-0.05,-0.52,0.83,0.91,-0.68,0.89,0.15,1.04,0.0,2074,1032,1042
1642352,Keshad Johnson,2026,0.54,0.4,0.19,0.21,0.14,0.05,0.0,0.05,0.75,-0.66,-0.49,-0.07,-0.42,-0.17,0.13,0.14,-0.01,0.2,0.59,-0.53,1.34,-0.33,1.02,0.01,1226,617,609
1642885,Mohamed Diawara,2026,0.97,1.34,-0.11,1.45,-0.37,-0.21,-0.06,-0.15,-1.21,1.27,1.19,0.1,1.09,0.08,0.28,0.09,0.17,-0.09,0.76,1.55,-0.45,1.46,1.01,0.0,2747,1370,1377
1630532,Franz Wagner,2026,1.06,0.59,-0.04,0.63,0.47,-0.22,-0.22,-0.0,0.02,-1.09,-0.59,0.47,-1.06,-0.5,0.62,-0.1,0.72,0.62,0.84,-0.47,0.86,0.15,1.0,-0.01,4204,2105,2099
1631200,Kris Murray,2026,-0.63,-0.81,0.21,-1.02,0.18,-0.61,-0.34,-0.28,0.45,1.03,1.36,-0.05,1.41,-0.33,0.23,-0.03,0.26,0.52,-1.24,1.26,-0.79,1.78,1.0,0.01,5490,2737,2753
1630692,Jordan Goodwin,2026,-0.84,-0.94,-0.74,-0.2,0.1,0.01,0.35,-0.34,1.48,-1.43,-0.86,0.13,-0.99,-0.57,1.34,0.48,0.85,0.43,-0.83,-0.09,0.65,0.34,0.99,-0.0,6272,3125,3147
1631212,Peyton Watson,2026,2.72,2.6,0.47,2.13,0.12,0.08,-0.07,0.14,-0.57,-0.52,-0.32,-0.19,-0.13,-0.2,-0.1,-0.13,0.02,-0.62,2.8,-0.62,2.23,-1.24,0.98,-0.01,6466,3232,3234
1629008,Michael Porter Jr.,2026,1.33,1.33,0.78,0.55,-0.0,0.27,-0.12,0.4,0.22,-0.57,-0.31,-0.82,0.51,-0.26,-0.16,0.06,-0.22,-0.11,1.6,-0.73,1.82,-0.84,0.98,-0.0,6745,3381,3364
1631214,Alondes Williams,2026,0.68,0.52,-0.01,0.53,0.16,0.02,-0.23,0.26,-0.01,0.07,0.13,0.06,0.07,-0.06,0.14,-0.07,0.22,0.07,0.7,0.21,0.69,0.28,0.97,0.0,420,208,212
1629057,Robert Williams III,2026,-0.56,-0.47,0.26,-0.73,-0.09,-0.79,-0.52,-0.27,0.79,1.66,1.67,0.09,1.58,-0.01,-0.07,-0.03,-0.02,-0.06,-1.35,1.59,-0.56,1.53,0.97,0.0,4141,2071,2070
1630529,Herbert Jones,2026,0.77,0.81,0.04,0.77,-0.04,0.06,0.08,-0.02,-1.09,0.55,0.51,-0.1,0.61,0.04,0.71,0.22,0.49,-0.07,0.83,1.26,-0.26,1.19,0.93,0.0,6544,3285,3259
1628988,Aaron Holiday,2026,-0.63,-0.83,-0.36,-0.47,0.2,-0.07,0.27,-0.34,0.41,1.66,1.88,0.37,1.51,-0.22,0.43,-0.3,0.73,-0.91,-0.7,2.09,-0.29,1.18,0.89,0.0,3100,1549,1551
1630619,Moussa Cisse,2026,-0.38,-0.21,0.08,-0.29,-0.17,0.22,0.16,0.05,0.17,1.62,1.81,-0.06,1.87,-0.19,0.02,0.31,-0.28,-0.77,-0.16,1.64,0.01,0.87,0.88,-0.0,2216,1109,1107
1641854,Craig Porter,2026,-0.94,-0.77,-0.16,-0.61,-0.17,0.17,-0.22,0.4,1.46,-0.63,-0.79,0.22,-1.01,0.16,0.76,0.47,0.29,0.05,-0.77,0.13,0.69,0.18,0.87,-0.0,4775,2387,2388
1642364,Jamir Watkins,2026,0.71,0.61,-0.18,0.79,0.1,-0.49,-0.36,-0.14,-0.33,0.79,0.74,-0.1,0.84,0.05,1.21,0.56,0.66,-1.02,0.22,2.0,-0.11,0.98,0.87,0.0,4300,2143,2157
1631111,Wendell Moore Jr.,2026,0.88,0.91,0.08,0.83,-0.03,0.16,0.06,0.1,-0.51,0.44,0.42,0.08,0.34,0.02,0.23,0.22,0.01,-0.33,1.04,0.67,0.53,0.34,0.86,-0.01,235,117,118
