player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
2544,LeBron James,2010,6.3,1.15,1.25,0.24,1.01,0.08,1.26,-0.2,0.35,0.36,-0.01,0.57,8.79,1.79,10.57,0.76,0.81,7.98,0.54,1.25,1.33,0.92,39090,19555,19535
2548,Dwyane Wade,2010,6.06,1.14,1.08,0.23,0.84,0.18,-0.2,-0.7,0.68,0.77,-0.08,-0.42,7.56,0.4,7.96,0.58,0.22,7.34,0.23,0.17,1.26,0.26,30960,15522,15438
959,Steve Nash,2010,6.96,0.56,1.18,-0.37,1.53,-0.51,0.13,0.25,-0.42,-0.1,-0.32,-0.01,7.51,-0.36,7.16,-0.17,-1.4,8.91,-0.71,0.35,0.67,-0.43,33955,16996,16959
2730,Dwight Howard,2010,4.96,-0.27,-1.36,-0.72,-0.66,0.13,1.77,0.4,-0.92,-0.31,-0.61,0.59,3.91,2.02,5.92,0.75,0.62,3.29,0.51,1.51,-1.23,-0.33,39394,19772,19622
101108,Chris Paul,2010,2.43,0.73,2.53,1.55,1.0,-0.28,0.52,0.36,0.13,0.02,0.11,-0.1,5.35,0.22,5.57,0.34,-0.18,5.53,-0.04,0.26,2.25,0.03,30827,15421,15406
977,Kobe Bryant,2010,2.64,1.22,1.48,0.61,0.88,0.2,0.42,-0.26,0.19,0.18,0.02,0.02,4.54,0.46,5.0,0.05,-0.03,4.57,0.57,-0.11,1.68,0.21,44655,22408,22247
1885,Lamar Odom,2010,0.78,0.55,0.78,0.35,0.44,-0.3,2.24,0.52,0.29,-0.04,0.32,0.74,1.29,3.45,4.74,0.21,0.25,1.04,0.36,3.09,0.48,1.03,38335,19223,19112
201935,James Harden,2010,1.4,0.98,0.01,0.4,-0.39,0.11,3.09,-0.33,0.92,0.28,0.66,-0.56,2.03,2.62,4.65,-0.32,0.74,1.29,0.49,2.13,0.12,0.36,6929,3447,3482
708,Kevin Garnett,2010,1.92,0.24,-0.17,-0.56,0.39,-0.59,2.55,-0.01,0.88,0.81,0.06,0.4,-0.16,4.67,4.51,-0.48,-0.9,0.74,0.53,4.14,-0.76,1.28,29302,14691,14611
951,Ray Allen,2010,2.83,0.42,0.73,0.52,0.21,-0.09,0.72,-0.14,0.05,0.05,0.0,-0.32,4.01,0.36,4.37,0.45,-0.68,4.69,-0.18,0.54,0.64,-0.27,39355,19702,19653
1717,Dirk Nowitzki,2010,2.25,1.46,1.69,0.33,1.36,-1.24,0.92,0.59,-0.18,-0.13,-0.04,0.45,2.42,1.73,4.15,0.26,-0.82,3.24,0.27,1.46,0.45,0.27,36315,18200,18115
1713,Vince Carter,2010,2.37,0.42,0.96,0.33,0.62,-0.44,1.05,-0.43,-0.54,-0.43,-0.11,0.62,2.58,1.38,3.96,-0.06,-0.32,2.9,0.54,0.84,0.52,0.08,32391,16209,16182
2137,Ime Udoka,2010,0.61,0.26,-0.01,-0.07,0.06,0.6,1.52,-0.52,0.68,0.43,0.25,0.55,1.18,2.76,3.94,-0.01,0.8,0.38,0.68,2.08,0.59,1.23,13342,6653,6689
1495,Tim Duncan,2010,2.41,0.16,0.1,-0.35,0.46,-0.38,2.27,1.25,-1.42,-0.55,-0.86,0.75,1.13,2.7,3.83,0.1,-0.34,1.47,0.46,2.24,-0.28,-0.67,32085,16144,15941
1497,Chauncey Billups,2010,1.88,2.16,1.55,0.55,0.99,-0.08,0.15,-0.53,0.07,-0.0,0.07,-0.01,3.64,0.12,3.76,0.2,0.53,3.11,0.22,-0.1,1.47,0.06,33976,17070,16906
2747,JR Smith,2010,2.54,0.43,-0.57,0.3,-0.89,0.55,-0.29,-0.97,1.09,0.78,0.31,-0.36,3.43,0.17,3.6,0.64,0.08,3.35,-0.49,0.66,-0.02,0.73,24810,12439,12371
