player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
708,Kevin Garnett,2003,2.72,0.25,-0.62,0.64,-1.29,0.47,1.91,1.72,3.86,1.01,0.48,0.52,0.35,2.01,0.21,0.65,0.36,-0.56,0.43,-0.09,0.37,1.19,-0.04,-0.03,-0.01,0.09,4.39,2.04,6.44,0.3,0.92,3.48,-0.01,2.06,1.36,0.05,13468,6776,6692
1495,Tim Duncan,2003,2.4,0.47,1.18,0.62,0.8,-0.28,-1.99,0.54,0.06,0.46,-0.07,0.55,0.32,3.13,0.38,0.43,1.15,0.63,0.31,-1.06,0.3,1.47,-0.22,-0.33,0.12,-0.05,3.21,2.65,5.86,-0.18,0.67,2.54,-0.29,2.94,0.78,-0.27,15491,7780,7711
1717,Dirk Nowitzki,2003,2.59,1.25,-1.32,0.99,1.83,0.67,-0.51,0.98,0.74,1.6,0.65,0.96,-0.59,0.99,0.26,-0.21,0.52,-0.43,0.12,0.64,0.22,-0.07,0.25,0.32,-0.07,-0.07,3.57,1.27,4.84,0.07,-0.16,3.73,0.06,1.21,1.01,0.18,14633,7350,7283
406,Shaquille O'Neal,2003,5.52,-0.09,3.05,2.04,-1.23,0.98,-1.83,0.74,3.94,-0.47,-0.08,-0.39,-0.08,-0.04,0.44,1.72,-0.16,-0.24,-0.57,-1.48,-0.11,-0.79,-0.75,-0.34,-0.41,0.5,4.61,-0.13,4.48,-0.2,-1.02,5.63,0.05,-0.18,-0.55,-0.25,11521,5787,5734
714,Michael Finley,2003,0.66,0.02,-1.0,0.16,0.82,0.68,0.18,0.3,0.25,1.58,0.53,1.05,-0.27,1.44,-0.13,0.08,0.54,-0.49,0.08,0.4,0.46,1.46,0.32,0.43,-0.11,-0.06,2.5,1.49,3.99,0.32,0.96,1.54,0.0,1.49,1.31,0.26,13118,6596,6522
717,Arvydas Sabonis,2003,2.55,0.32,1.22,0.27,-1.08,0.16,-0.14,0.97,3.53,0.15,-0.34,0.49,-0.29,0.58,-0.09,0.66,0.09,-0.48,0.16,-0.18,-0.19,0.36,0.55,0.41,0.14,0.26,2.21,1.61,3.83,0.03,-0.31,2.52,-0.11,1.72,-0.14,0.81,4733,2382,2351
731,Greg Ostertag,2003,1.18,-1.08,0.89,0.79,-1.94,0.32,1.05,0.75,4.23,-1.4,-0.81,-0.58,1.12,2.23,0.49,1.1,0.86,-0.23,0.07,-0.87,0.33,0.03,0.18,-0.1,0.28,0.22,0.86,2.8,3.66,0.13,0.35,0.51,0.93,1.87,-0.28,0.4,7421,3695,3726
739,Rasheed Wallace,2003,1.99,-0.41,0.19,0.83,1.08,-0.02,-1.26,0.82,2.1,-0.49,-0.58,0.09,0.17,1.01,0.54,0.84,-0.08,-0.22,0.16,-0.62,0.09,-0.1,0.33,-0.11,0.44,0.11,1.92,1.63,3.55,0.43,-0.42,2.33,-0.13,1.76,-0.32,0.44,10658,5337,5321
1503,Tracy McGrady,2003,3.43,1.19,0.25,-0.64,3.13,1.15,-3.38,1.01,0.67,1.33,0.35,0.98,-0.2,-1.0,-0.28,-0.64,-0.8,0.27,0.1,0.36,-0.09,0.8,0.58,0.48,0.11,-0.34,4.16,-0.72,3.44,-0.36,0.48,3.68,0.14,-0.86,1.13,0.24,12513,6263,6250
1938,Manu Ginobili,2003,0.23,0.57,1.56,0.07,1.16,-0.1,-2.71,-0.66,-0.63,-0.12,0.43,-0.55,0.67,1.07,0.07,-0.4,0.16,-0.14,0.05,0.55,-0.22,0.76,0.88,0.2,0.69,0.47,1.05,2.26,3.3,0.1,0.53,0.51,0.24,2.02,0.55,1.35,7821,3902,3919
389,Toni Kukoc,2003,1.63,0.51,1.59,-0.06,3.64,-0.08,-5.23,0.32,1.37,0.19,-0.4,0.6,-0.09,0.48,0.11,-1.02,0.41,-0.36,-0.08,1.38,0.23,0.27,0.83,0.65,0.19,-0.35,2.4,0.55,2.95,0.26,0.36,2.05,-0.66,1.21,0.1,0.48,6877,3454,3423
937,Scottie Pippen,2003,1.34,0.03,1.75,0.95,0.06,-0.38,-1.81,0.65,1.55,0.19,-0.05,0.23,0.58,0.25,-0.21,0.28,0.14,-1.42,-0.14,1.15,0.7,0.64,-0.06,0.16,-0.21,0.5,2.02,0.9,2.92,0.12,0.66,1.36,0.18,0.71,0.77,0.44,7226,3620,3606
978,Peja Stojakovic,2003,1.85,0.22,0.21,1.29,1.13,0.36,-1.35,0.33,2.47,1.03,0.57,0.46,-0.79,1.02,0.39,0.69,0.19,0.47,0.46,-1.16,-0.12,0.37,-0.19,-0.03,-0.16,-0.16,2.49,0.42,2.91,0.15,-1.18,3.67,-0.52,0.93,0.24,-0.35,11439,5740,5699
467,Jason Kidd,2003,0.36,0.79,1.33,0.28,1.03,-0.19,-2.36,-0.1,3.16,-0.03,-0.23,0.2,1.11,1.15,0.18,0.27,0.64,-0.24,-0.09,-0.02,0.09,0.78,0.39,0.24,0.15,0.08,1.31,1.59,2.9,-0.16,0.44,0.87,0.23,1.36,1.08,0.47,14570,7305,7265
57,Doug Christie,2003,1.77,-0.3,0.16,1.72,-0.09,0.86,-0.08,0.66,3.72,0.9,0.45,0.45,-1.19,0.55,0.32,0.28,-0.26,0.08,0.3,-0.36,0.41,0.23,0.77,0.67,0.1,0.37,1.2,1.51,2.71,-0.46,-0.94,2.14,0.16,1.35,-0.29,1.14,12199,6118,6081
1897,Metta World Peace,2003,1.34,0.51,0.64,0.77,0.07,0.13,-0.71,0.04,-0.32,-0.32,0.38,-0.7,0.05,1.02,-0.01,-0.1,0.34,0.25,0.21,-0.15,0.43,1.68,0.57,0.45,0.13,-0.23,1.17,1.48,2.65,0.22,0.14,1.03,-0.6,2.08,-0.27,0.34,9718,4850,4868
1884,Baron Davis,2003,0.66,0.11,1.89,-0.35,1.42,0.35,-3.3,-0.34,0.3,0.4,-0.11,0.5,0.2,1.18,-0.09,-0.14,0.25,0.92,0.21,-0.78,0.33,2.07,0.75,0.09,0.66,-0.25,0.97,1.65,2.62,-0.32,-0.57,1.55,-0.17,1.81,0.6,0.5,7581,3784,3797
764,David Robinson,2003,0.47,-0.4,0.92,0.17,-0.15,-0.06,-0.76,0.38,1.13,-0.35,-0.09,-0.26,-0.49,1.84,0.64,0.46,0.81,0.93,0.01,-1.38,0.53,1.67,0.32,0.29,0.03,0.29,-0.21,2.81,2.6,0.52,-0.95,0.74,0.17,2.64,-0.84,0.61,8126,4071,4055
757,Damon Stoudamire,2003,1.0,0.06,-0.41,0.2,0.5,0.43,-0.08,-0.1,1.5,0.75,0.27,0.47,0.28,0.15,0.48,-0.16,-0.12,0.44,0.2,-0.28,-0.34,-0.25,0.21,0.05,0.15,-0.02,2.21,0.15,2.36,-0.01,1.28,0.93,0.41,-0.26,1.03,0.19,5493,2745,2748
934,Derrick Coleman,2003,-0.24,0.64,0.91,-0.31,-0.8,-0.64,-0.11,-0.16,-1.31,0.51,0.11,0.42,0.04,1.59,0.43,-0.62,0.28,-0.01,0.21,0.63,0.5,0.82,0.2,0.04,0.16,0.6,-0.07,2.41,2.34,-0.36,0.14,-0.2,0.47,1.94,0.55,0.8,8138,4084,4054
2030,Kenyon Martin,2003,1.02,-0.08,1.48,0.74,-1.91,-0.18,0.42,-0.11,0.04,-0.51,0.1,-0.61,0.87,0.59,0.01,0.32,0.34,0.3,-0.15,-0.62,0.15,1.1,0.17,-0.21,0.38,0.56,0.82,1.47,2.29,-0.41,-0.18,1.0,0.7,0.77,0.36,0.73,12793,6416,6377
1762,Tremaine Fowlkes,2003,0.83,-0.06,-0.01,0.05,-0.37,0.12,0.37,0.38,0.14,0.09,-0.28,0.37,0.6,-0.04,-0.11,0.25,-0.25,-0.07,0.4,-0.18,-0.28,1.24,0.41,0.11,0.3,0.21,1.43,0.85,2.28,0.18,0.14,1.28,0.32,0.53,0.69,0.62,2176,1084,1092
977,Kobe Bryant,2003,0.66,0.23,-0.22,0.67,0.54,0.02,-0.31,0.05,0.64,0.91,0.52,0.39,0.52,-0.27,0.0,0.49,-0.24,0.11,-0.35,-0.6,0.12,0.64,-0.08,0.16,-0.24,0.04,2.53,-0.26,2.28,0.5,0.43,2.1,-0.4,0.14,1.43,-0.04,14744,7383,7361
124,Vlade Divac,2003,1.11,-0.47,0.9,1.07,-0.67,0.31,-0.23,0.72,1.98,0.38,0.12,0.26,-0.46,1.06,0.73,1.23,0.25,0.47,0.06,-1.7,-0.02,0.1,0.23,0.15,0.09,-0.12,0.62,1.66,2.28,0.08,-1.37,1.99,0.11,1.55,-0.08,0.11,10577,5316,5261
1497,Chauncey Billups,2003,0.4,1.26,0.14,-0.75,0.39,-0.07,-0.54,0.29,-2.81,1.17,0.37,0.8,0.27,-0.1,-0.03,-0.08,0.3,0.43,0.17,-0.35,-0.48,1.36,-0.02,-0.01,-0.01,0.37,1.73,0.54,2.27,0.18,0.21,1.52,0.49,0.05,1.44,0.35,10099,5044,5055
722,Corliss Williamson,2003,-0.1,0.26,0.9,-0.37,0.46,0.19,-1.35,-0.47,-1.15,-0.31,-0.4,0.08,1.53,1.0,-0.39,0.05,0.77,0.5,0.07,-0.55,0.45,2.44,-0.54,-0.32,-0.22,0.21,1.4,0.85,2.25,0.46,1.09,0.31,-0.02,0.88,1.22,-0.33,7970,4002,3968
468,Jon Barry,2003,1.69,0.09,-0.09,-0.28,3.62,0.56,-3.52,-0.06,1.38,0.97,-0.13,1.1,-0.2,-0.29,-0.21,-0.14,0.24,0.57,-0.1,-0.43,0.2,0.74,0.59,-0.05,0.64,-0.2,2.33,-0.08,2.25,-0.31,0.26,2.07,-0.13,0.05,0.77,0.39,5840,2942,2898
224,Eddie Jones,2003,0.19,0.07,-0.3,-0.62,2.02,0.24,-1.72,-0.27,0.0,0.8,0.51,0.29,0.07,0.17,-0.26,0.21,0.3,0.33,-0.18,-0.54,0.04,1.35,0.68,0.42,0.26,0.01,1.24,0.94,2.19,0.27,1.33,-0.09,0.51,0.44,0.87,0.69,6383,3179,3204
1513,Scot Pollard,2003,0.01,-0.31,0.21,-0.27,-0.09,-0.03,-0.12,0.26,0.54,-0.3,0.1,-0.39,1.01,0.93,-0.04,0.3,-0.0,0.19,0.1,-0.49,0.37,0.56,0.07,-0.08,0.15,0.0,1.35,0.85,2.19,0.47,1.13,0.22,0.23,0.62,0.71,0.07,1584,792,792
951,Ray Allen,2003,1.88,0.46,-1.55,0.66,4.66,0.66,-3.1,0.41,1.44,0.35,0.03,0.3,-0.03,-0.04,0.07,0.28,-0.68,-0.69,0.54,0.41,-0.43,1.01,-0.29,0.23,-0.54,0.21,2.16,-0.13,2.03,-0.05,0.1,2.06,0.46,-0.6,0.32,-0.08,10416,5222,5194
1739,Ruben Patterson,2003,0.65,0.4,1.76,0.17,-1.02,-0.39,-0.74,0.01,0.43,0.1,0.34,-0.24,0.83,0.01,0.28,0.13,-0.09,-0.83,0.12,0.7,-0.14,-0.82,-0.09,0.1,-0.18,0.02,2.35,-0.35,2.0,0.48,-0.16,2.5,-0.48,0.13,0.93,-0.07,6529,3243,3286
369,Charlie Ward,2003,0.67,-0.03,-0.76,-0.26,1.3,0.48,-0.54,0.14,2.52,0.34,-0.07,0.41,0.04,0.05,-0.52,0.99,0.14,-0.51,0.21,-0.48,-0.31,2.11,0.46,0.08,0.38,-0.06,1.24,0.74,1.98,0.48,0.83,0.42,0.31,0.44,0.38,0.4,5516,2762,2754
1802,Brad Miller,2003,1.81,0.8,0.56,0.87,0.12,0.06,-0.68,0.24,2.01,-0.65,-0.26,-0.39,-0.16,0.72,0.54,0.02,0.22,-0.34,-0.04,0.32,0.22,-0.99,-0.22,-0.08,-0.14,0.22,1.14,0.84,1.98,0.26,-0.08,1.22,0.48,0.36,-0.81,0.0,9507,4756,4751
1883,Steve Francis,2003,0.79,0.68,0.76,0.21,0.71,0.03,-1.46,-0.26,-2.35,-0.43,0.16,-0.59,0.57,1.15,0.22,1.18,0.67,0.22,0.24,-1.4,-0.23,0.7,-0.3,0.07,-0.37,0.09,0.99,0.94,1.93,0.06,0.57,0.42,-0.08,1.03,0.14,-0.21,12151,6067,6084
1112,Ben Wallace,2003,-0.85,-0.53,-0.38,-0.52,-0.18,0.22,0.56,0.06,-0.34,-0.07,-0.03,-0.05,0.5,2.08,0.21,0.31,0.64,0.9,0.2,-1.21,0.06,2.22,-0.1,-0.14,0.04,0.31,-0.58,2.45,1.86,-0.01,0.43,-1.01,0.74,1.7,0.43,0.21,12789,6371,6418
2061,Dan Langhi,2003,0.33,-0.58,-0.41,-0.08,0.33,-0.13,0.08,0.6,0.55,1.17,0.69,0.47,-0.12,0.3,0.12,-0.15,-0.2,-0.23,0.17,0.39,0.25,0.19,-0.01,-0.13,0.12,0.07,1.54,0.28,1.82,0.08,0.67,0.87,0.01,0.27,1.05,0.06,1961,996,965
692,Andrew DeClercq,2003,-0.12,-0.14,0.35,-0.32,-1.33,-0.11,0.98,0.1,0.29,-0.92,-0.41,-0.51,1.49,0.36,-0.19,0.8,-0.25,-0.19,0.04,-0.62,0.2,0.96,0.99,0.12,0.86,-0.37,0.64,1.18,1.82,0.39,1.54,-0.89,-0.3,1.48,0.57,0.62,5259,2629,2630
1710,Mike Bibby,2003,1.52,0.28,-0.47,0.24,0.29,0.36,0.18,1.19,2.12,0.55,0.26,0.29,-0.59,0.57,0.12,0.34,0.31,-0.01,0.27,-0.32,0.13,1.12,-0.65,-0.27,-0.38,0.1,1.62,0.2,1.82,0.32,-0.64,2.26,0.28,-0.08,-0.04,-0.55,8892,4459,4433
2215,Jason Collins,2003,-0.62,0.51,0.09,-0.08,-1.05,-0.49,0.96,-0.42,-1.04,0.48,0.4,0.09,0.23,0.44,0.3,1.06,0.02,-0.37,-0.08,-0.69,-0.05,0.65,1.22,0.08,1.13,0.56,-0.78,2.58,1.8,-0.51,0.18,-0.96,0.17,2.4,0.71,1.78,9113,4560,4553
448,Bo Outlaw,2003,0.83,0.34,0.38,0.43,-0.23,-0.28,-0.15,0.21,0.68,-0.99,-0.5,-0.5,0.46,1.69,0.29,-0.02,0.6,-0.7,0.27,0.73,0.54,0.64,0.39,0.01,0.37,-0.23,0.61,1.16,1.78,-0.37,0.08,0.54,-1.03,2.19,-0.53,0.16,6836,3418,3418
1905,Andrei Kirilenko,2003,1.2,1.29,2.08,0.82,-0.36,-0.11,-1.72,-1.16,-0.56,-1.02,-0.75,-0.28,1.43,-0.34,-0.94,-1.1,0.58,0.19,0.13,0.91,0.0,2.49,0.39,0.03,0.36,-0.14,1.99,-0.21,1.78,0.26,0.83,1.15,0.02,-0.23,0.41,0.25,8645,4310,4335
2059,Eduardo Najera,2003,1.52,-0.35,0.66,0.3,0.16,0.87,-0.82,0.32,2.7,0.12,0.03,0.09,0.86,-0.28,-0.34,0.32,-0.11,-0.39,-0.03,0.08,0.52,1.24,-0.31,-0.14,-0.17,-0.04,2.29,-0.53,1.76,-0.11,1.01,1.28,-0.09,-0.44,0.98,-0.35,5643,2821,2822
2408,Melvin Ely,2003,0.25,-0.24,1.15,-0.39,-0.69,0.23,-0.46,0.19,-0.91,0.05,0.45,-0.4,0.1,0.39,0.22,0.39,-0.06,0.06,0.15,-0.46,-0.05,0.12,0.22,0.17,0.05,-0.04,1.04,0.69,1.74,0.77,-0.2,1.24,0.16,0.53,0.15,0.18,2953,1472,1481
