player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
2544,LeBron James,2011,4.78,1.48,2.7,2.46,1.8,0.2,-4.48,0.81,0.97,0.97,0.54,0.42,-0.03,2.05,0.25,0.23,1.29,-0.23,0.52,-0.0,0.41,2.09,0.01,0.22,-0.21,0.29,6.2,1.88,8.07,0.0,-0.5,6.7,0.5,1.38,0.94,0.3,27459,13755,13704
2730,Dwight Howard,2011,5.18,-0.39,1.13,1.39,1.49,0.96,-2.61,1.1,1.03,-1.69,-0.28,-1.39,-0.05,2.26,0.43,2.54,0.91,0.19,-0.12,-2.73,0.55,1.04,-0.47,-0.14,-0.31,0.4,3.85,2.4,6.24,0.61,-0.1,3.95,0.6,1.8,-1.74,-0.07,24017,12066,11951
1717,Dirk Nowitzki,2011,4.06,1.45,-0.65,0.02,-1.59,1.2,2.24,2.43,1.54,1.08,-0.05,1.13,-0.87,1.88,0.4,0.59,0.35,0.13,0.67,-0.73,0.27,1.38,-0.05,-0.14,0.1,0.51,3.7,2.51,6.22,-0.39,-1.02,4.72,0.12,2.39,0.21,0.46,24563,12326,12237
201142,Kevin Durant,2011,2.1,2.0,0.56,1.39,0.43,-0.89,-0.99,0.54,1.23,1.49,1.19,0.31,0.72,1.88,-0.14,-1.19,0.38,0.3,0.42,0.9,1.03,3.16,-0.01,0.05,-0.08,0.13,4.83,1.34,6.17,-0.14,0.6,4.23,-1.01,2.35,2.21,0.12,27615,13827,13788
2548,Dwyane Wade,2011,4.23,1.0,3.19,2.05,-0.86,0.07,-2.33,1.12,0.38,0.84,0.05,0.79,0.54,-0.27,-0.21,0.19,1.13,-0.51,0.13,0.33,-0.36,0.92,-0.09,1.04,-1.14,0.2,5.53,0.2,5.73,0.28,0.94,4.59,0.47,-0.27,1.38,0.11,24690,12366,12324
959,Steve Nash,2011,3.73,0.53,-1.37,1.74,2.0,1.42,-0.62,1.29,4.49,0.84,-0.64,1.47,-0.01,0.7,0.23,1.62,-0.27,-0.33,0.17,-1.29,-0.24,1.2,-0.39,-0.21,-0.18,0.05,4.99,0.3,5.28,0.36,0.22,4.77,-0.28,0.58,0.83,-0.34,21807,10938,10869
1938,Manu Ginobili,2011,3.08,0.88,0.97,0.46,3.69,0.99,-4.66,0.44,4.44,0.79,-0.35,1.14,-0.33,0.22,0.06,0.19,0.43,0.42,0.15,-0.61,-0.41,2.07,0.69,0.12,0.57,0.49,3.94,0.69,4.62,-0.32,-0.36,4.3,0.7,-0.01,0.46,1.18,19500,9777,9723
2555,Nick Collison,2011,1.77,0.77,0.73,0.23,-0.66,0.79,-0.07,-0.32,1.21,-0.92,0.09,-1.02,1.28,0.93,0.13,1.73,-0.1,-0.3,0.13,-1.43,0.44,1.5,1.3,0.06,1.23,0.66,1.62,2.9,4.52,-0.5,0.94,0.68,0.83,2.07,0.36,1.96,13426,6702,6724
1889,Andre Miller,2011,1.98,0.71,0.93,1.4,-2.54,-0.16,1.61,0.59,-0.65,0.73,-0.0,0.73,0.76,0.97,0.57,0.94,0.24,-0.86,0.13,-0.08,-0.1,-0.01,0.25,0.04,0.21,0.11,2.78,1.63,4.41,-0.39,0.41,2.37,-0.16,1.79,1.49,0.36,19579,9778,9801
101106,Andrew Bogut,2011,1.38,-1.01,-0.15,0.17,-0.89,0.6,1.03,0.23,0.42,-0.89,-0.89,-0.0,-0.27,2.74,0.31,0.82,2.0,1.42,0.26,-2.23,-0.14,1.94,-0.62,-0.44,-0.18,1.03,0.54,3.6,4.14,0.77,0.07,0.47,0.3,3.3,-1.16,0.41,16663,8322,8341
2736,Luol Deng,2011,-0.39,0.31,1.1,-0.64,-0.76,-0.32,-0.33,-0.52,-1.89,0.68,0.67,0.01,1.1,1.66,0.3,-0.14,0.75,0.37,0.55,-0.23,0.51,1.15,-0.19,0.27,-0.45,0.58,1.87,2.0,3.87,0.43,1.0,0.87,0.49,1.51,1.78,0.39,24521,12283,12238
200768,Kyle Lowry,2011,0.89,0.76,0.66,-0.28,2.03,-0.08,-2.69,0.03,1.86,0.33,0.16,0.16,0.9,0.62,0.13,0.41,-0.19,0.2,0.16,-0.61,0.09,1.71,1.06,0.1,0.96,-0.02,2.3,1.51,3.81,0.03,0.84,1.46,0.35,1.16,1.23,1.04,16248,8135,8113
