player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2544,LeBron James,2010,4.421,-0.204,4.625,2.485,0.476,2.009,1.587,0.896,0.691,0.553,0.104,0.449,1.212,1.252,-0.04,1.082,-0.737,-0.737,6.715,5.978,0.0,1.082,0.123,0.959,1.082,0.123,0.959,2.829,1.942,0.8,0.012,0.788,0.497,0.138,0.359,0.168,0.081,0.087,0.123,0.007,0.116,0.106,-0.085,0.19,0.152,0.206,0.206,1.058,1.264,0.0,0.152,0.197,-0.045,0.152,0.197,-0.045,1.294,0.361,5.221,-0.192,5.413,2.982,0.614,2.368,1.755,0.977,0.778,0.676,0.111,0.565,1.317,1.166,0.15,1.234,-0.532,-0.532,7.242,0.001,1.234,0.32,0.914,1.234,0.32,0.914,4.123,2.303,5.978,1.264,7.243,13037,6545,6492
2548,Dwyane Wade,2010,3.626,-0.054,3.68,1.263,0.25,1.013,1.42,0.404,1.016,0.997,0.007,0.99,0.693,0.76,-0.067,0.675,0.607,0.607,4.994,5.601,0.0,0.675,-0.093,0.768,0.675,-0.093,0.768,0.433,0.497,0.207,0.111,0.096,0.213,0.13,0.083,-0.013,-0.002,-0.011,-0.104,-0.004,-0.1,-0.268,-0.199,-0.07,0.388,0.366,0.366,0.327,0.693,0.0,0.388,0.676,-0.288,0.388,0.676,-0.288,1.109,0.469,3.834,0.057,3.777,1.476,0.379,1.097,1.408,0.403,1.005,0.893,0.003,0.89,0.425,0.561,-0.137,1.063,0.973,0.973,6.294,0.0,1.063,0.584,0.479,1.063,0.584,0.479,1.542,0.966,5.601,0.693,6.294,11363,5688,5675
201142,Kevin Durant,2010,1.649,-0.116,1.765,0.946,-0.004,0.95,0.822,0.25,0.572,-0.003,-0.02,0.017,1.719,0.987,0.731,0.638,-0.062,-0.062,4.006,3.944,-0.0,0.638,0.86,-0.222,0.638,0.86,-0.222,0.3,0.211,1.869,0.05,1.819,0.425,-0.201,0.626,1.14,-0.095,1.235,0.254,0.031,0.223,-0.156,-0.15,-0.007,0.495,-0.458,-0.458,2.208,1.75,-0.0,0.495,0.258,0.237,0.495,0.258,0.237,2.774,0.218,3.52,-0.066,3.586,1.372,-0.204,1.576,1.962,0.155,1.807,0.252,0.011,0.241,1.563,0.837,0.724,1.132,-0.52,-0.52,5.694,0.001,1.132,1.118,0.014,1.132,1.118,0.014,3.074,0.429,3.944,1.75,5.695,13469,6741,6728
2365,Chris Andersen,2010,1.536,0.136,1.4,0.359,0.033,0.326,0.803,0.138,0.665,0.238,-0.036,0.274,1.083,1.042,0.039,-0.148,0.689,0.689,2.471,3.16,0.0,-0.148,-0.362,0.214,-0.148,-0.362,0.214,-0.344,0.19,2.22,-0.098,2.318,1.081,0.038,1.043,0.6,0.028,0.572,0.637,-0.013,0.65,0.174,0.088,0.086,0.377,-1.038,-1.038,2.771,1.733,0.0,0.377,-0.11,0.487,0.377,-0.11,0.487,0.737,0.099,3.755,0.038,3.717,1.44,0.071,1.369,1.402,0.165,1.237,0.875,-0.049,0.924,1.257,1.13,0.125,0.229,-0.349,-0.349,4.893,0.0,0.229,-0.472,0.701,0.229,-0.472,0.701,0.393,0.289,3.16,1.733,4.893,7115,3542,3573
2730,Dwight Howard,2010,3.817,0.084,3.733,0.75,0.003,0.747,1.098,0.458,0.64,1.885,0.12,1.765,-0.306,0.671,-0.98,-0.48,-0.332,-0.332,3.031,2.699,-0.0,-0.48,-0.084,-0.396,-0.48,-0.084,-0.396,1.287,-0.154,1.124,0.059,1.065,0.919,0.306,0.613,0.29,0.261,0.029,-0.144,-0.005,-0.139,0.112,0.203,-0.091,-0.268,0.522,0.522,0.968,1.49,-0.0,-0.268,-0.028,-0.24,-0.268,-0.028,-0.24,1.129,0.686,4.941,0.143,4.798,1.669,0.309,1.36,1.388,0.719,0.669,1.741,0.115,1.626,-0.195,0.874,-1.072,-0.747,0.19,0.19,4.189,0.001,-0.747,-0.113,-0.634,-0.747,-0.113,-0.634,2.416,0.532,2.699,1.49,4.19,12527,6288,6239
2760,Anderson Varejao,2010,1.483,0.255,1.228,0.579,-0.175,0.754,-0.248,0.009,-0.257,0.897,0.011,0.886,0.533,0.627,-0.094,0.176,0.361,0.361,2.192,2.553,0.0,0.176,-0.374,0.55,0.176,-0.374,0.55,1.172,0.441,0.749,0.032,0.717,0.705,0.109,0.596,0.049,-0.046,0.095,-0.037,-0.039,0.002,-0.114,-0.037,-0.077,0.491,0.284,0.284,1.126,1.41,0.0,0.491,0.511,-0.02,0.491,0.511,-0.02,1.17,0.497,2.234,0.287,1.947,1.285,-0.066,1.351,-0.2,-0.038,-0.162,0.862,-0.027,0.889,0.42,0.59,-0.171,0.668,0.645,0.645,3.963,0.0,0.668,0.137,0.531,0.668,0.137,0.531,2.342,0.938,2.553,1.41,3.963,8873,4445,4428
101114,Deron Williams,2010,4.033,0.197,3.836,1.717,0.372,1.345,1.219,0.38,0.839,0.9,0.028,0.872,0.559,0.275,0.284,0.157,-1.062,-1.062,4.749,3.687,-0.0,0.157,-0.038,0.195,0.157,-0.038,0.195,4.454,1.359,-0.021,-0.206,0.185,-0.386,-0.055,-0.331,0.506,-0.086,0.592,0.065,-0.006,0.071,-0.143,-0.118,-0.024,0.082,0.294,0.294,-0.082,0.212,-0.0,0.082,-0.27,0.352,0.082,-0.27,0.352,0.488,-0.121,4.013,-0.009,4.022,1.332,0.317,1.015,1.725,0.294,1.431,0.965,0.022,0.943,0.416,0.157,0.26,0.239,-0.768,-0.768,3.899,-0.0,0.239,-0.307,0.546,0.239,-0.307,0.546,4.942,1.238,3.687,0.212,3.899,12495,6264,6231
951,Ray Allen,2010,2.959,-0.022,2.981,0.741,0.211,0.53,1.628,0.244,1.384,0.612,0.029,0.583,0.42,0.124,0.295,0.525,-0.953,-0.953,3.904,2.951,0.0,0.525,0.007,0.518,0.525,0.007,0.518,4.068,0.706,0.536,-0.098,0.634,0.147,0.002,0.145,0.139,0.076,0.063,0.348,0.037,0.311,0.012,-0.112,0.124,0.41,-0.039,-0.039,0.958,0.919,0.0,0.41,0.407,0.003,0.41,0.407,0.003,1.201,0.297,3.494,-0.12,3.614,0.888,0.213,0.675,1.766,0.319,1.447,0.96,0.066,0.894,0.433,0.011,0.419,0.935,-0.993,-0.993,3.87,0.0,0.935,0.414,0.521,0.935,0.414,0.521,5.269,1.003,2.951,0.919,3.87,14154,7106,7048
977,Kobe Bryant,2010,2.047,0.022,2.025,-0.405,-0.129,-0.276,2.035,-0.084,2.119,0.395,-0.011,0.406,0.487,0.167,0.316,0.269,-0.142,-0.142,2.803,2.661,-0.0,0.269,0.008,0.261,0.269,0.008,0.261,0.432,-0.036,0.73,-0.052,0.782,-0.143,0.051,-0.194,0.139,-0.003,0.142,0.786,0.001,0.785,-0.159,-0.15,-0.009,0.149,0.477,0.477,0.72,1.197,0.0,0.149,0.246,-0.097,0.149,0.246,-0.097,0.505,-0.006,2.775,-0.03,2.805,-0.548,-0.078,-0.47,2.173,-0.088,2.261,1.18,-0.011,1.191,0.328,0.017,0.307,0.419,0.335,0.335,3.858,-0.0,0.419,0.254,0.165,0.419,0.254,0.165,0.938,-0.042,2.661,1.197,3.858,14231,7122,7109
1889,Andre Miller,2010,1.701,0.121,1.58,0.862,0.093,0.769,1.521,-0.189,1.71,-0.803,-0.122,-0.681,0.509,0.264,0.245,0.172,0.047,0.047,2.382,2.429,-0.0,0.172,-0.106,0.278,0.172,-0.106,0.278,-1.034,0.202,0.906,-0.099,1.005,-0.112,0.09,-0.202,0.559,0.074,0.485,0.558,-0.034,0.592,0.299,0.412,-0.113,0.044,-0.034,-0.034,1.249,1.215,0.0,0.044,-0.082,0.126,0.044,-0.082,0.126,0.56,0.077,2.608,0.022,2.586,0.751,0.183,0.568,2.08,-0.115,2.195,-0.245,-0.156,-0.089,0.808,0.677,0.132,0.216,0.013,0.013,3.644,0.0,0.216,-0.188,0.404,0.216,-0.188,0.404,-0.474,0.279,2.429,1.215,3.644,9711,4847,4864
