player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
2544,LeBron James,2010,5.95,0.96,2.1,3.64,3.66,0.41,-5.77,0.17,2.91,1.53,0.36,1.15,0.11,2.01,-0.21,-0.18,0.81,-0.11,0.94,0.29,0.66,2.81,0.35,0.21,0.15,0.64,8.57,2.5,11.07,0.48,0.66,7.91,0.66,1.84,1.64,0.99,54000,27002,26998
959,Steve Nash,2010,8.14,0.58,0.52,3.55,4.52,2.15,-5.04,3.13,7.97,1.29,-0.56,1.85,-0.79,0.32,0.43,0.44,-0.14,0.5,-0.32,-0.94,0.07,0.59,-0.56,-0.13,-0.43,-0.14,8.56,-0.5,8.06,-0.2,-1.65,10.21,-1.14,0.64,0.5,-0.7,45970,23017,22953
708,Kevin Garnett,2010,3.33,0.57,0.43,2.03,-2.71,0.67,2.28,1.73,4.48,0.1,-0.13,0.22,-0.45,3.19,0.25,0.98,1.3,-0.48,0.64,-0.5,1.3,3.05,0.77,0.72,0.05,0.54,1.88,5.05,6.93,-0.55,-0.66,2.54,0.43,4.62,-0.35,1.31,40401,20250,20151
2548,Dwyane Wade,2010,5.65,1.31,2.61,3.31,-1.04,0.31,-1.57,1.12,-0.74,0.74,-0.17,0.93,0.12,-0.31,-0.72,0.08,-0.13,0.06,0.25,-0.14,-0.03,1.09,0.85,0.86,-0.01,-0.61,6.57,0.33,6.9,0.46,0.33,6.24,-0.03,0.36,0.86,0.24,38796,19449,19347
1495,Tim Duncan,2010,3.35,0.18,-0.31,1.97,-3.18,1.33,3.49,1.1,2.42,0.08,-0.23,0.31,-0.1,2.99,1.2,1.62,1.84,1.43,0.15,-3.06,-0.09,0.79,-1.43,-0.58,-0.84,0.65,2.23,3.43,5.67,0.13,-0.29,2.52,0.62,2.81,-0.02,-0.78,44718,22513,22205
977,Kobe Bryant,2010,2.86,1.36,-1.14,0.97,2.64,0.09,-1.5,1.74,-0.08,2.04,0.84,1.21,0.21,0.67,-0.27,-0.88,0.53,-0.24,0.9,1.12,0.14,0.78,0.04,0.19,-0.16,-0.18,5.32,0.15,5.46,-0.18,0.25,5.07,0.61,-0.46,2.25,-0.14,57495,28844,28651
2730,Dwight Howard,2010,4.35,-0.5,2.8,2.44,0.0,0.79,-2.79,0.22,1.02,-2.11,-1.12,-0.99,0.75,1.9,0.23,2.82,0.82,0.34,0.21,-3.15,0.26,1.13,-0.74,-0.29,-0.45,0.51,3.0,2.16,5.16,0.5,1.13,1.87,1.01,1.15,-1.36,-0.23,51029,25619,25410
1713,Vince Carter,2010,2.9,0.38,0.26,-0.26,3.53,0.89,-3.78,0.88,1.94,1.23,0.44,0.77,-0.37,0.91,-0.35,0.05,1.17,-0.98,-0.12,0.93,0.19,0.71,-0.71,-0.52,-0.18,0.85,3.48,1.36,4.84,0.03,-0.18,3.66,0.75,0.61,0.86,0.14,45928,22984,22944
1497,Chauncey Billups,2010,2.62,2.33,-1.33,-0.81,4.11,0.93,-2.77,0.77,-0.79,1.86,0.9,0.95,-0.08,0.47,-0.64,-0.99,0.53,0.12,0.37,0.87,0.41,1.3,0.1,0.11,-0.01,-0.27,4.62,0.15,4.77,0.07,0.99,3.63,-0.0,0.15,1.78,-0.17,45324,22769,22555
101108,Chris Paul,2010,1.88,0.84,-1.04,0.38,1.69,0.28,-0.65,1.5,2.32,2.63,1.5,1.13,0.18,-0.49,0.29,1.13,-0.18,-1.12,-0.15,-0.0,-0.37,-0.9,0.24,0.07,0.17,-0.09,5.45,-0.78,4.67,0.32,0.3,5.15,-0.18,-0.6,2.81,0.15,39521,19764,19757
201935,James Harden,2010,1.37,1.02,0.54,-0.83,1.48,0.28,-2.03,-0.43,-0.98,0.11,0.43,-0.32,0.09,2.98,-0.39,0.25,0.53,-0.49,0.41,0.24,0.59,3.41,1.02,0.28,0.74,-0.54,2.09,2.47,4.57,-0.46,0.73,1.36,0.4,2.07,0.2,0.48,6929,3447,3482
1884,Baron Davis,2010,2.07,-0.34,2.69,0.64,3.97,-0.76,-6.66,0.03,1.63,1.75,0.37,1.38,-0.01,-0.07,-0.12,0.02,-0.38,-0.31,0.03,0.28,0.06,0.22,0.93,0.06,0.87,-0.48,3.75,0.49,4.24,0.05,0.2,3.55,-0.34,0.83,1.74,0.45,42526,21335,21191
1717,Dirk Nowitzki,2010,2.41,1.77,-0.73,0.57,-1.08,1.08,1.82,1.51,-0.43,1.75,0.42,1.33,-0.81,0.52,0.69,1.18,-0.06,0.1,0.24,-1.28,0.01,0.98,-0.35,-0.27,-0.09,0.74,2.83,1.3,4.13,-0.13,-0.76,3.59,0.37,0.93,0.94,0.39,47570,23823,23747
1885,Lamar Odom,2010,0.73,0.36,1.2,0.44,0.56,-0.57,-1.75,-0.16,0.81,0.38,0.31,0.07,-0.21,2.03,0.6,1.56,1.41,-1.25,0.12,-0.31,0.51,0.3,-0.01,-0.12,0.11,0.83,0.95,3.14,4.09,0.34,0.38,0.57,0.37,2.77,0.17,0.82,47542,23823,23719
1740,Rashard Lewis,2010,2.74,0.65,-1.91,0.41,6.15,1.01,-4.25,0.96,0.21,0.9,0.64,0.25,-1.95,1.51,0.83,0.65,-0.45,0.43,0.36,-1.08,0.65,1.36,-0.12,0.4,-0.52,0.35,2.0,1.92,3.92,0.49,-0.52,2.52,-0.57,2.49,-1.05,0.23,47052,23592,23460
1938,Manu Ginobili,2010,2.41,1.69,1.13,1.53,5.0,-0.4,-6.14,-0.33,1.89,0.31,-0.02,0.34,-0.55,-0.11,-0.19,-0.36,0.68,-0.48,0.8,0.83,-0.63,2.61,1.16,0.23,0.93,0.73,2.77,1.11,3.88,-0.07,0.13,2.64,0.58,0.53,-0.24,1.89,34601,17407,17194
1897,Metta World Peace,2010,-0.35,-0.26,0.32,-0.82,1.05,0.42,-1.37,-0.28,-1.6,0.35,0.83,-0.48,0.33,1.69,0.38,1.58,-0.22,-0.11,0.55,-1.46,0.5,2.22,0.46,0.27,0.2,0.34,0.75,2.88,3.64,0.82,0.33,0.42,0.79,2.09,0.68,0.8,42184,21120,21064
2203,Shane Battier,2010,0.89,-0.19,-1.11,-0.29,3.71,0.06,-2.6,0.63,0.88,-0.28,-0.28,0.01,0.32,2.37,0.48,1.02,2.19,0.46,0.05,-1.47,0.19,1.4,-0.44,-0.27,-0.18,0.06,1.07,2.32,3.39,0.47,-0.09,1.16,-0.26,2.58,0.04,-0.38,40911,20420,20491
101114,Deron Williams,2010,3.59,0.37,1.49,1.19,1.73,0.61,-3.21,1.43,4.39,0.79,0.32,0.48,-0.02,0.13,-0.15,-0.77,-0.41,0.06,0.18,0.71,0.41,-0.07,-0.28,-0.63,0.35,0.09,3.38,-0.0,3.38,-0.92,-0.49,3.87,0.03,-0.03,0.77,-0.19,50190,25132,25058
101161,Amir Johnson,2010,-0.78,-0.64,0.31,0.53,-1.85,-0.67,1.54,0.23,-0.54,0.0,-0.2,0.2,1.63,2.54,-0.53,0.52,1.83,-0.3,0.48,-0.23,0.65,2.59,0.35,0.1,0.26,-0.3,0.63,2.63,3.26,-0.18,1.17,-0.54,0.13,2.5,1.63,0.05,12208,6094,6114
2760,Anderson Varejao,2010,-0.56,-0.18,-0.05,0.81,-0.55,-0.24,0.59,-0.85,-0.14,0.29,-0.18,0.46,1.37,0.41,-0.24,0.57,-0.5,-0.83,0.83,0.26,0.76,0.96,1.36,0.37,1.0,0.75,0.53,2.73,3.26,-0.36,0.76,-0.23,0.65,2.08,1.66,2.11,32785,16315,16470
2547,Chris Bosh,2010,2.22,1.24,-1.4,0.76,-1.59,0.88,2.99,1.54,0.92,0.1,-0.07,0.17,0.56,1.11,0.72,1.33,0.89,-0.79,-0.42,-0.53,-0.25,-1.36,-0.57,-0.43,-0.15,-0.16,1.91,1.32,3.23,-0.03,0.23,1.68,0.36,0.96,0.66,-0.73,40918,20533,20385
200794,Paul Millsap,2010,0.4,0.11,1.16,0.13,-2.8,-0.14,1.64,0.22,1.19,-1.0,-0.72,-0.26,2.11,0.15,-0.76,0.19,0.79,-0.98,0.25,0.78,0.46,2.2,1.21,0.18,1.02,0.33,1.68,1.46,3.13,-0.07,0.89,0.79,0.66,0.8,1.11,1.54,32792,16380,16412
951,Ray Allen,2010,2.63,0.38,0.4,1.87,3.08,1.18,-3.48,0.82,5.43,0.96,0.48,0.48,-0.23,-0.28,-0.22,-0.08,-0.93,0.11,0.43,-0.03,0.69,0.41,-0.0,0.23,-0.23,-0.46,3.83,-0.84,2.99,0.37,-0.35,4.18,-0.63,-0.21,0.73,-0.46,47654,23839,23815
1718,Paul Pierce,2010,1.75,2.23,1.69,-0.67,0.58,-0.2,-2.28,0.85,-2.22,0.18,0.19,-0.01,0.26,0.0,-0.35,0.77,0.36,-0.09,0.47,-0.67,-0.16,0.89,-0.16,-0.27,0.12,0.57,1.85,1.12,2.97,0.37,0.49,1.36,0.96,0.16,0.44,0.41,46600,23352,23248
2572,Josh Howard,2010,1.33,0.5,-0.5,0.92,-1.76,0.73,2.25,0.75,-0.07,0.25,0.24,0.02,0.41,0.82,-0.38,0.12,0.77,1.27,-0.14,-1.4,0.37,2.48,-0.23,0.05,-0.28,0.33,1.46,1.43,2.89,-0.02,0.54,0.92,0.1,1.33,0.66,0.1,31971,15986,15985
224,Eddie Jones,2010,0.48,-0.59,-0.63,0.19,2.3,-0.48,-1.67,0.55,1.13,0.02,-0.3,0.32,-0.19,0.45,-0.23,0.29,-0.06,0.07,0.13,-0.36,0.14,1.54,1.06,0.19,0.87,0.13,1.15,1.75,2.89,0.94,-0.32,1.47,-0.11,1.86,-0.17,1.19,9942,4952,4990
2365,Chris Andersen,2010,0.48,1.01,1.4,-0.39,-1.26,-0.33,-0.13,-0.13,-2.09,-0.84,-0.66,-0.18,1.34,2.29,0.26,-0.51,1.61,-0.16,0.26,0.67,0.35,0.02,0.21,-0.12,0.33,-0.99,1.28,1.43,2.71,0.22,0.86,0.42,-1.69,3.12,0.5,-0.78,13995,7003,6992
201141,Greg Oden,2010,1.44,-0.15,1.2,0.5,-0.68,0.55,-0.51,-0.58,1.11,-1.01,-0.2,-0.8,1.97,0.6,-0.07,0.61,0.13,0.7,-0.2,-1.31,-0.05,0.63,-0.66,0.05,-0.72,0.32,1.9,0.66,2.57,-0.09,3.76,-1.86,0.28,0.38,0.96,-0.34,6628,3331,3297
201579,Roy Hibbert,2010,0.68,-0.82,0.39,-1.2,-2.72,0.95,2.33,1.09,0.46,-0.13,-0.67,0.54,-0.07,1.19,0.02,1.06,0.42,1.56,0.05,-2.62,0.2,1.36,-0.05,-0.15,0.1,0.1,0.38,2.14,2.52,0.8,0.36,0.02,0.5,1.64,-0.2,0.05,11927,5965,5962
2734,Devin Harris,2010,1.68,1.15,4.0,-0.47,-1.12,-0.59,-2.88,0.93,-0.58,0.95,0.89,0.06,-0.12,-0.16,-0.31,-0.92,0.09,0.99,-0.54,-0.08,0.21,0.03,1.0,0.41,0.59,-0.58,2.08,0.42,2.49,-0.28,-0.44,2.52,0.1,0.32,0.83,0.42,32975,16479,16496
2747,JR Smith,2010,2.01,0.24,0.68,0.1,5.18,0.68,-5.87,-0.39,1.65,-0.6,0.26,-0.85,0.62,-0.57,-0.87,-0.87,0.37,-0.58,0.22,1.46,0.47,0.26,0.97,0.69,0.28,-0.53,2.92,-0.46,2.47,0.57,0.1,2.82,-0.74,0.28,0.02,0.44,31012,15546,15466
201162,Jared Dudley,2010,1.11,0.38,-0.14,-0.43,0.85,1.05,-0.72,-0.18,-0.02,0.31,0.34,-0.02,1.35,0.13,-0.28,0.24,0.12,-0.55,0.1,0.32,0.1,1.31,0.56,0.46,0.1,-0.68,2.99,-0.58,2.4,-0.38,1.47,1.52,-0.78,0.2,1.66,-0.12,18419,9203,9216
2746,Josh Smith,2010,1.86,-0.19,4.19,1.26,-1.77,0.09,-2.41,-0.25,3.0,-0.64,-1.05,0.42,0.53,0.86,0.69,-1.03,1.55,0.17,-0.38,0.86,-0.07,-0.79,0.38,0.46,-0.09,-0.45,1.38,1.0,2.39,-0.15,0.57,0.81,-0.42,1.42,-0.11,-0.07,42988,21515,21473
200746,LaMarcus Aldridge,2010,-0.27,-0.26,-2.09,1.77,-0.99,0.12,3.07,-0.17,0.55,0.94,0.41,0.52,0.68,0.52,0.29,0.46,0.2,-0.1,-0.01,-0.35,-0.34,0.95,0.15,0.19,-0.05,0.64,0.84,1.56,2.39,-0.27,1.25,-0.41,0.91,0.65,1.62,0.79,36976,18515,18461
201587,Nicolas Batum,2010,2.13,-0.1,1.45,0.5,0.28,0.49,-1.73,0.35,1.89,0.53,0.01,0.53,0.89,-0.9,-0.17,-0.6,0.05,0.17,-0.33,0.44,-0.42,0.25,0.45,0.21,0.24,-0.07,3.33,-0.95,2.37,-0.66,0.85,2.48,0.04,-0.99,1.42,0.38,8950,4457,4493
101106,Andrew Bogut,2010,0.66,-0.67,1.71,0.54,-2.77,-0.44,1.07,0.78,-0.03,-1.47,-1.13,-0.34,0.05,1.73,0.59,0.78,0.82,0.45,0.09,-1.23,-0.17,0.76,-0.07,-0.3,0.23,0.68,-0.64,2.99,2.36,0.78,0.14,-0.78,0.65,2.34,-1.42,0.61,31155,15586,15569
201943,Brandon Jennings,2010,-0.32,0.08,-0.96,-1.09,2.03,0.56,-1.07,-0.62,-0.8,1.61,0.61,1.0,0.08,0.13,-0.17,-0.49,0.68,1.21,0.31,-0.72,-0.43,1.02,0.35,-0.06,0.41,0.28,1.13,1.18,2.31,0.18,0.78,0.35,0.38,0.8,1.69,0.63,10826,5424,5402
2736,Luol Deng,2010,0.31,0.26,0.71,-0.55,-4.09,0.35,3.37,0.49,0.02,0.16,0.07,0.08,0.84,1.31,0.11,-0.27,1.36,-0.31,0.3,0.57,0.45,0.49,0.13,0.17,-0.02,0.23,0.79,1.52,2.31,-0.67,0.67,0.12,0.06,1.46,1.0,0.36,38186,19123,19063
2225,Tony Parker,2010,1.67,-0.34,1.92,1.2,-2.71,0.45,0.78,0.59,-2.51,1.06,0.7,0.36,-0.63,0.58,0.69,-0.27,0.08,1.81,0.32,-1.54,-0.01,1.59,-0.43,0.06,-0.49,0.5,1.75,0.54,2.28,-0.47,-0.74,2.49,0.11,0.43,0.43,0.07,39897,20069,19828
948,Marcus Camby,2010,0.26,0.58,1.73,0.59,-3.24,-0.54,1.51,-0.31,0.3,-0.32,-0.46,0.13,-0.49,1.59,1.18,0.46,1.15,-0.47,-0.3,0.01,0.22,-1.52,0.34,0.13,0.21,0.1,0.24,2.02,2.27,0.79,-0.33,0.57,-0.14,2.16,-0.81,0.44,37924,18955,18969
1889,Andre Miller,2010,1.43,0.83,3.17,1.61,-3.66,-1.97,0.49,0.52,-1.02,0.54,0.13,0.41,0.25,0.55,0.55,0.67,-0.06,-1.03,0.6,0.37,-0.33,-0.32,-0.23,-0.29,0.06,-0.12,1.86,0.36,2.23,-0.19,-0.26,2.12,-0.51,0.87,0.79,-0.35,44545,22295,22250
201152,Thaddeus Young,2010,0.03,-0.53,2.15,0.61,-0.83,-0.51,-1.31,0.04,-1.27,0.44,0.78,-0.35,0.36,0.7,0.36,-0.96,0.23,-0.16,-0.25,1.12,0.89,-0.43,1.19,0.56,0.63,-0.22,0.76,1.44,2.2,-0.3,1.03,-0.27,0.43,1.01,0.8,0.97,24769,12389,12380
1902,Jeff Foster,2010,-1.97,-0.75,-1.43,-0.86,-1.74,0.55,3.17,-0.98,-0.03,-0.22,-0.3,0.07,2.73,0.02,-0.15,1.94,-0.14,0.02,-0.17,-1.95,-0.33,1.48,0.04,-0.28,0.32,1.22,0.67,1.51,2.18,0.36,2.63,-1.96,1.42,0.09,2.51,1.26,22090,11039,11051
1712,Antawn Jamison,2010,1.37,0.14,-0.06,1.81,1.07,-0.25,-1.0,-0.38,2.19,1.53,0.32,1.2,0.19,-0.95,0.22,1.21,-1.89,-0.42,-0.63,-0.79,0.03,-2.23,-0.65,-0.28,-0.35,0.11,2.67,-0.52,2.15,0.55,0.86,1.81,0.84,-1.36,1.72,-0.54,45365,22737,22628
2200,Pau Gasol,2010,2.34,-0.08,-0.55,0.9,-0.22,0.41,0.78,1.74,2.66,0.19,-1.01,1.2,0.13,1.22,0.8,-1.02,0.43,0.04,-0.37,0.98,0.21,-2.47,-1.04,-0.19,-0.84,-0.29,2.51,-0.39,2.12,-0.43,1.01,1.5,-0.43,0.04,0.32,-1.33,47940,24062,23878
