player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
2544,LeBron James,2016,4.23,3.98,0.25,0.45,0.05,0.39,0.47,1.77,1.52,0.25,0.48,0.19,0.28,0.49,4.68,2.25,5.15,2.74,7.89,-0.0,13375,6693,6682
203110,Draymond Green,2016,4.44,4.19,0.25,0.07,-0.31,0.37,-0.55,2.74,2.55,0.19,0.14,0.32,-0.17,0.59,4.51,2.88,3.96,3.47,7.43,-0.0,14590,7294,7296
201939,Stephen Curry,2016,4.82,4.51,0.31,-0.45,-1.01,0.57,0.23,0.68,0.81,-0.13,-0.06,-0.16,0.1,0.02,4.37,0.62,4.6,0.64,5.24,0.0,13946,6987,6959
200768,Kyle Lowry,2016,2.21,1.68,0.53,0.36,0.29,0.07,0.72,0.94,0.67,0.27,0.9,0.11,0.78,-0.04,2.57,1.84,3.29,1.8,5.09,-0.0,13734,6867,6867
202695,Kawhi Leonard,2016,1.41,1.04,0.37,0.94,0.38,0.56,-0.42,1.86,1.57,0.29,0.34,0.24,0.11,0.88,2.35,2.2,1.93,3.08,5.0,-0.01,10432,5226,5206
201142,Kevin Durant,2016,4.69,3.54,1.15,-0.12,-0.11,-0.01,-0.84,2.34,2.25,0.09,-0.89,-0.37,-0.52,-0.71,4.57,1.45,3.73,0.74,4.46,-0.01,13126,6583,6543
101108,Chris Paul,2016,2.78,2.53,0.25,0.68,0.2,0.48,-0.68,0.55,0.81,-0.26,0.23,0.03,0.19,0.55,3.46,0.78,2.78,1.33,4.1,-0.01,10086,5066,5020
201566,Russell Westbrook,2016,3.24,2.77,0.47,0.45,-0.02,0.47,0.1,-0.19,-0.02,-0.17,-0.04,-0.04,0.0,0.35,3.69,-0.23,3.79,0.12,3.91,-0.0,13696,6853,6843
1938,Manu Ginobili,2016,2.39,1.92,0.47,-0.35,-0.51,0.16,-0.52,1.42,1.5,-0.08,0.78,0.34,0.44,-0.12,2.04,2.2,1.52,2.08,3.6,0.0,5170,2581,2589
202335,Patrick Patterson,2016,2.84,2.4,0.44,0.43,0.41,-0.0,0.48,0.43,0.63,-0.2,-0.04,0.41,-0.45,-0.56,3.27,0.39,3.75,-0.17,3.58,0.0,9568,4786,4782
201980,Danny Green,2016,-0.2,0.19,-0.39,0.71,0.51,0.2,0.38,2.16,1.59,0.57,-0.03,-0.1,0.08,0.16,0.51,2.13,0.89,2.29,3.18,-0.0,8889,4445,4444
1495,Tim Duncan,2016,0.04,0.29,-0.25,-0.22,-0.4,0.19,0.19,2.84,2.64,0.2,-0.18,0.12,-0.3,0.49,-0.18,2.66,0.01,3.15,3.16,0.0,6695,3351,3344
203999,Nikola Jokic,2016,-0.42,-0.3,-0.12,0.48,0.04,0.44,0.74,0.6,0.29,0.31,0.29,0.13,0.17,1.46,0.06,0.89,0.8,2.35,3.14,-0.01,6600,3293,3307
2594,Kyle Korver,2016,1.58,2.19,-0.61,-0.35,-0.5,0.15,-0.39,1.8,1.59,0.21,0.22,0.14,0.08,0.24,1.23,2.02,0.84,2.26,3.1,-0.0,10890,5538,5352
201599,DeAndre Jordan,2016,1.49,1.99,-0.5,0.55,-0.01,0.56,-0.27,1.75,1.45,0.3,-0.55,-0.37,-0.18,-0.01,2.04,1.2,1.77,1.19,2.96,0.0,11029,5512,5517
202331,Paul George,2016,1.28,0.57,0.71,0.12,0.07,0.05,-0.08,0.42,0.52,-0.1,0.95,0.34,0.62,0.18,1.4,1.37,1.32,1.55,2.87,0.0,12066,6039,6027
202691,Klay Thompson,2016,2.98,3.13,-0.15,-0.2,-0.31,0.11,-0.52,0.67,0.71,-0.04,-0.11,-0.09,-0.02,-0.02,2.78,0.56,2.26,0.54,2.8,0.0,14072,7038,7034
201586,Serge Ibaka,2016,1.92,1.81,0.11,0.11,-0.11,0.22,0.19,0.99,1.03,-0.04,-0.51,-0.37,-0.14,0.08,2.03,0.48,2.22,0.56,2.78,-0.0,12656,6335,6321
2738,Andre Iguodala,2016,2.34,1.97,0.37,0.33,0.15,0.17,-0.06,-0.27,0.02,-0.29,0.93,0.27,0.66,-0.64,2.67,0.66,2.61,0.02,2.63,0.0,10242,5125,5117
203471,Dennis Schroder,2016,0.97,1.14,-0.17,-0.05,-0.17,0.12,-0.44,1.66,1.68,-0.02,0.91,0.37,0.54,-0.44,0.92,2.57,0.48,2.13,2.61,0.0,6870,3432,3438
200755,JJ Redick,2016,2.03,1.88,0.15,0.46,0.17,0.28,-0.57,0.83,0.91,-0.08,-0.39,-0.19,-0.21,0.22,2.49,0.44,1.92,0.66,2.59,0.01,8941,4494,4447
203468,CJ McCollum,2016,-0.18,0.37,-0.55,0.75,0.43,0.33,0.42,1.24,0.95,0.29,-0.04,-0.22,0.17,0.35,0.57,1.2,0.99,1.55,2.54,0.0,12930,6474,6456
201988,Patty Mills,2016,1.15,1.41,-0.26,-0.11,-0.15,0.04,0.2,0.57,0.53,0.04,0.69,0.13,0.56,0.02,1.04,1.26,1.24,1.28,2.52,0.0,7098,3543,3555
203114,Khris Middleton,2016,1.78,1.4,0.38,0.07,-0.02,0.09,-0.37,0.59,0.72,-0.13,1.24,0.61,0.64,-0.8,1.85,1.83,1.48,1.03,2.51,0.0,11089,5547,5542
203503,Tony Snell,2016,-1.06,-0.84,-0.22,0.12,-0.02,0.13,0.4,3.84,3.69,0.15,-0.69,-0.44,-0.25,-0.17,-0.94,3.15,-0.54,2.98,2.44,0.0,5082,2537,2545
201567,Kevin Love,2016,1.75,1.52,0.23,0.02,-0.25,0.26,0.42,0.31,-0.16,0.47,-0.44,-0.1,-0.35,0.35,1.77,-0.13,2.19,0.22,2.4,-0.01,11586,5799,5787
201609,Goran Dragic,2016,-0.25,-0.17,-0.08,0.27,0.41,-0.14,0.73,2.65,2.71,-0.06,-0.23,-0.05,-0.17,-0.79,0.02,2.42,0.75,1.63,2.38,0.0,10887,5458,5429
203909,KJ McDaniels,2016,0.45,0.47,-0.02,0.11,0.13,-0.02,0.08,1.7,1.69,0.01,0.01,0.15,-0.14,-0.03,0.56,1.71,0.64,1.68,2.32,0.0,1093,537,556
203991,Clint Capela,2016,-0.61,-0.5,-0.11,-0.31,-0.15,-0.15,1.19,0.72,0.35,0.37,0.81,0.63,0.18,0.38,-0.92,1.53,0.27,1.91,2.18,0.0,5995,2985,3010
