player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
2544,LeBron James,2009,4.81,0.97,1.22,3.44,3.32,0.15,-4.53,-0.11,1.02,1.89,0.5,1.39,0.09,1.36,-0.46,-0.41,0.8,-0.38,1.08,0.79,0.23,2.23,0.24,0.3,-0.06,0.73,7.75,1.78,9.52,0.4,0.69,7.06,0.58,1.2,1.98,0.97,55611,27807,27804
708,Kevin Garnett,2009,3.66,0.85,0.21,2.1,-3.58,0.23,3.39,2.15,4.17,0.38,-0.27,0.63,-0.5,3.77,0.34,1.06,1.89,-0.1,0.39,-0.96,1.62,4.16,0.6,0.67,-0.06,0.71,2.59,5.66,8.26,-0.36,-0.53,3.12,0.64,5.02,-0.12,1.31,40398,20243,20155
2548,Dwyane Wade,2009,4.64,1.47,2.56,3.06,-1.16,0.01,-1.4,0.72,-0.89,0.56,0.13,0.43,0.47,0.12,-0.61,-0.14,0.33,0.37,0.15,-0.23,0.02,1.34,0.76,0.4,0.36,-0.55,5.65,0.93,6.58,0.58,0.45,5.2,-0.24,1.17,1.03,0.21,42133,21134,20999
959,Steve Nash,2009,7.08,0.64,0.24,3.55,4.31,1.99,-4.55,2.79,7.65,1.18,-0.35,1.53,-1.08,-0.21,0.26,0.56,-0.26,0.24,-0.7,-0.79,-0.13,-0.06,-0.12,0.12,-0.25,-0.27,7.2,-0.68,6.52,-0.06,-1.89,9.09,-1.26,0.58,0.1,-0.39,47493,23772,23721
977,Kobe Bryant,2009,3.73,1.69,-1.24,1.09,2.57,0.56,-1.33,1.73,0.39,2.23,0.83,1.42,0.46,0.27,-0.25,-1.2,0.28,0.03,0.58,1.17,0.12,0.65,-0.22,0.09,-0.31,-0.23,6.7,-0.57,6.13,-0.11,0.45,6.25,0.2,-0.77,2.69,-0.45,56810,28499,28311
1897,Metta World Peace,2009,1.37,0.12,0.45,-0.27,1.89,1.11,-2.35,-0.39,-0.9,0.72,0.9,-0.17,-0.06,1.76,0.45,1.63,0.08,-0.22,0.22,-1.41,0.46,2.66,0.78,0.52,0.26,0.37,2.24,3.52,5.75,0.81,-0.12,2.36,0.8,2.72,0.66,1.15,38219,19117,19102
1495,Tim Duncan,2009,2.88,0.09,0.58,1.76,-3.23,1.21,2.66,0.7,2.19,0.2,-0.3,0.49,0.64,2.55,1.06,1.2,1.94,1.73,-0.24,-2.94,0.22,-0.02,-1.17,-0.56,-0.6,0.37,2.67,3.06,5.73,0.26,1.0,1.67,0.62,2.44,0.84,-0.8,46018,23186,22832
1497,Chauncey Billups,2009,3.43,2.3,-1.16,-0.03,3.82,0.97,-2.67,0.79,-0.32,1.96,0.93,1.01,-0.28,0.35,-0.37,-1.03,0.71,0.21,0.46,0.82,-0.2,0.92,0.47,0.39,0.09,-0.47,5.41,0.26,5.67,0.21,1.38,4.03,0.05,0.21,1.68,0.0,47633,23932,23701
1938,Manu Ginobili,2009,2.59,1.73,1.48,0.65,4.51,-0.39,-5.99,0.22,1.46,0.43,0.07,0.35,-0.49,-0.03,-0.05,-0.53,0.82,-0.27,0.52,0.8,-0.6,2.29,1.55,0.43,1.12,0.48,3.17,1.39,4.56,0.03,0.37,2.8,0.2,1.19,-0.06,2.03,33257,16714,16543
1717,Dirk Nowitzki,2009,2.77,2.01,-0.87,0.67,-0.6,0.89,1.48,1.73,0.17,2.04,0.42,1.62,-0.35,0.23,0.55,0.86,-0.2,0.21,-0.08,-1.07,0.21,0.35,-0.68,-0.19,-0.5,0.72,3.79,0.69,4.48,-0.25,-0.59,4.38,0.56,0.13,1.69,0.04,49963,25024,24939
