player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
406,Shaquille O'Neal,2002,4.13,-0.54,3.13,2.54,-0.85,0.02,-2.28,-0.22,2.28,0.05,-0.19,0.25,0.08,1.87,0.57,2.22,-0.32,-0.09,0.31,-2.14,0.61,1.58,-0.46,-0.18,-0.28,0.33,3.89,2.42,6.3,0.3,-0.31,4.2,0.5,1.92,0.13,-0.13,12066,6061,6005
1884,Baron Davis,2002,1.43,0.05,2.34,0.11,0.98,-0.21,-3.32,-0.56,1.25,-0.06,-0.06,0.0,1.14,-0.29,-0.43,-1.2,0.68,0.47,-0.29,0.74,0.11,1.35,0.16,0.15,0.01,0.31,4.14,0.41,4.55,1.86,0.63,3.51,-0.42,0.83,1.08,0.47,13317,6575,6742
1905,Andrei Kirilenko,2002,1.37,1.07,3.11,-0.19,-0.04,-0.4,-3.05,-0.32,-0.51,-0.09,-0.19,0.11,0.65,0.88,-0.64,-0.09,0.39,0.39,-0.05,-0.3,0.41,3.0,1.54,0.42,1.12,0.39,1.7,2.77,4.47,-0.27,0.25,1.45,0.6,2.17,0.56,1.93,8427,4214,4213
2059,Eduardo Najera,2002,0.85,0.28,1.25,-0.63,0.25,0.13,-1.5,0.95,0.5,0.64,-0.42,1.05,0.88,0.49,-0.15,-0.88,0.6,0.07,-0.06,0.82,0.14,1.26,0.52,0.6,-0.06,0.08,3.0,1.16,4.16,0.7,1.48,1.52,0.04,1.12,1.52,0.6,5609,2807,2802
345,Terry Porter,2002,1.59,0.11,0.69,-0.18,0.67,0.81,-1.39,-0.07,-0.48,0.18,-0.0,0.18,0.01,1.61,0.29,0.32,0.69,-0.17,0.44,-0.16,0.29,2.15,-0.01,0.02,-0.03,0.63,1.79,2.16,3.95,-0.06,-0.31,2.1,0.09,2.07,0.19,0.62,5197,2616,2581
1763,Ryan Bowen,2002,0.72,0.18,0.56,0.33,-1.27,0.39,0.7,-0.71,0.87,-0.21,-0.16,-0.05,0.85,0.92,-0.07,0.76,0.34,-0.24,-0.13,-0.52,0.37,1.12,0.82,0.29,0.54,0.57,1.53,2.12,3.65,-0.02,-0.35,1.88,0.26,1.86,0.64,1.39,6222,3113,3109
1717,Dirk Nowitzki,2002,3.89,0.81,0.65,0.18,1.59,1.04,-2.24,1.54,1.56,0.6,-0.26,0.87,-0.35,-0.35,0.09,-1.37,0.25,0.06,-0.11,1.31,0.04,-0.29,-0.35,-0.14,-0.21,0.15,3.78,-0.21,3.57,-0.02,-0.22,4.0,0.23,-0.44,0.25,-0.2,12499,6262,6237
1495,Tim Duncan,2002,2.01,0.76,0.62,1.14,0.83,0.09,-1.43,-0.35,-0.72,0.15,0.05,0.1,-1.11,2.14,0.44,0.15,1.04,0.7,0.33,-0.86,0.26,2.83,-0.45,-0.2,-0.25,0.53,1.07,2.46,3.52,0.25,-0.5,1.57,0.34,2.12,-0.96,0.08,13549,6812,6737
136,P.J. Brown,2002,0.08,0.45,-0.63,0.01,-1.54,0.36,2.17,0.04,1.35,-0.13,-0.19,0.08,1.75,0.11,0.3,-0.67,0.94,0.22,-0.39,0.45,-0.09,0.11,0.2,0.25,-0.04,0.32,2.88,0.45,3.33,1.0,0.62,2.26,0.11,0.34,1.62,0.52,10345,5082,5263
2045,Hedo Turkoglu,2002,1.25,0.42,0.08,0.0,0.2,0.6,-0.29,-0.06,-1.07,0.47,0.31,0.16,-0.05,0.85,-0.03,0.6,-0.04,0.16,0.34,-0.76,0.08,1.36,0.29,0.17,0.12,0.4,1.66,1.47,3.13,-0.08,0.29,1.37,0.26,1.21,0.42,0.69,9333,4667,4666
1718,Paul Pierce,2002,1.75,0.73,0.62,-0.17,3.29,0.12,-3.9,-0.28,0.58,0.8,0.06,0.74,-0.37,0.11,0.05,1.04,0.06,-1.45,0.17,0.4,0.12,-0.71,0.43,0.44,0.0,0.05,1.81,1.25,3.06,0.29,-0.75,2.56,0.22,1.03,0.43,0.48,15003,7529,7474
304,John Stockton,2002,1.54,0.51,4.02,0.28,-2.3,-0.18,-1.71,-0.11,2.63,-0.03,-0.21,0.18,0.85,-1.06,-0.32,0.75,-0.27,-0.61,-0.61,-0.16,-0.06,0.94,1.36,0.2,1.17,0.25,1.74,1.26,3.0,0.09,-0.34,2.08,1.02,0.24,0.82,1.61,10031,4996,5035
977,Kobe Bryant,2002,1.77,0.26,-0.44,0.82,0.33,0.3,0.11,0.82,0.21,0.65,0.34,0.31,0.28,0.16,0.02,0.17,-0.2,-0.22,0.54,0.06,0.08,0.79,0.0,0.01,-0.01,-0.36,3.24,-0.27,2.97,0.47,0.9,2.34,-0.67,0.4,0.93,-0.36,14498,7277,7221
739,Rasheed Wallace,2002,2.19,0.25,-0.01,0.87,1.03,-0.05,-1.03,0.9,2.8,-0.27,-0.36,0.1,0.01,0.11,-0.15,0.97,-0.24,-0.72,-0.14,-0.25,0.15,-0.74,0.45,0.26,0.19,0.66,1.78,1.08,2.86,-0.29,-0.26,2.04,0.45,0.63,-0.26,1.11,11220,5618,5602
1904,Devean George,2002,-0.15,-0.24,-1.42,0.26,1.67,-0.18,-0.25,0.22,0.52,0.52,0.3,0.21,0.47,1.13,-0.28,0.61,0.13,-0.53,0.61,-0.08,0.58,1.97,0.29,0.25,0.04,0.26,1.41,1.44,2.85,0.33,0.72,0.69,-0.08,1.52,0.99,0.55,7793,3904,3889
1883,Steve Francis,2002,1.51,0.45,2.57,0.05,1.02,-0.37,-3.59,0.19,-1.87,0.33,0.08,0.26,-0.32,0.97,0.12,-0.36,0.55,0.02,0.16,0.35,-0.2,1.54,-0.19,0.11,-0.3,-0.08,2.29,0.48,2.78,0.56,0.96,1.33,-0.05,0.53,0.01,-0.27,8472,4215,4257
965,Derek Fisher,2002,0.71,0.42,0.06,0.35,1.74,0.29,-1.79,0.09,1.33,0.7,0.35,0.34,0.17,0.26,-0.27,0.71,-0.24,-0.69,0.04,-0.03,0.46,0.67,-0.15,-0.15,0.0,0.35,2.4,0.25,2.66,0.62,0.88,1.52,-0.22,0.47,0.87,0.2,9867,4945,4922
970,Othella Harrington,2002,1.74,0.0,-1.36,0.29,-0.03,0.29,1.38,0.73,0.83,-1.08,-0.57,-0.52,0.81,1.01,-0.13,0.71,0.11,-0.28,0.23,-0.44,0.5,0.55,0.17,0.15,0.03,-0.04,1.5,1.07,2.58,-0.03,0.91,0.59,0.53,0.54,-0.27,0.13,5540,2774,2766
124,Vlade Divac,2002,0.51,-0.36,1.94,0.64,-1.55,-0.11,-0.4,-0.13,0.18,-0.27,-0.02,-0.25,-0.51,2.05,0.8,1.28,-0.07,0.61,0.31,-1.9,0.04,0.38,-0.05,-0.45,0.41,0.53,-0.61,3.16,2.55,0.29,-0.58,-0.03,0.79,2.37,-0.78,0.48,11557,5806,5751
708,Kevin Garnett,2002,1.4,0.15,-1.33,1.13,-1.14,0.31,2.47,0.96,3.75,0.16,0.56,-0.4,0.85,0.15,0.3,0.77,0.25,-0.29,-0.3,-0.48,-0.24,-0.66,-0.65,-0.18,-0.47,1.17,2.15,0.39,2.54,-0.54,-0.17,2.32,0.36,0.03,1.01,0.52,12195,6131,6064
1503,Tracy McGrady,2002,1.85,0.38,0.68,0.25,1.55,0.44,-2.23,0.34,0.9,0.99,0.21,0.77,-0.76,0.01,-0.24,-0.7,-0.01,0.59,0.0,0.11,0.04,0.58,0.07,-0.13,0.2,-0.2,2.7,-0.22,2.49,0.53,-0.12,2.82,-0.09,-0.13,0.23,-0.13,11638,5875,5763
467,Jason Kidd,2002,0.9,0.33,1.48,0.62,1.78,-0.27,-3.26,-0.5,2.41,0.41,-0.39,0.79,0.85,0.43,-0.06,0.22,0.93,-0.54,0.09,0.32,0.13,1.46,0.44,0.12,0.31,-0.34,1.83,0.62,2.45,-0.24,0.61,1.22,-0.05,0.67,1.26,0.1,14671,7417,7254
1882,Elton Brand,2002,1.47,0.22,-0.78,0.96,-0.78,-0.1,1.54,0.92,0.2,-0.24,0.06,-0.3,1.73,-0.48,0.1,0.31,-0.27,0.74,-0.28,-1.06,-0.19,-0.9,-0.44,-0.18,-0.26,0.27,2.73,-0.44,2.3,-0.01,1.93,0.8,0.42,-0.86,1.49,-0.17,11062,5519,5543
