player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
2544,LeBron James,2016,4.47,0.28,3.61,1.55,1.23,0.77,-4.84,0.43,4.35,0.49,-0.1,0.58,0.69,1.65,0.23,0.51,0.4,-0.05,0.27,-0.46,0.03,1.31,0.36,0.11,0.26,0.45,6.09,2.3,8.38,0.27,0.32,5.77,0.46,1.84,1.18,0.81,13375,6693,6682
203110,Draymond Green,2016,4.46,0.4,2.18,1.76,3.06,1.46,-5.17,-0.41,6.51,0.34,-0.32,0.66,-0.45,2.81,0.29,1.25,0.51,0.0,0.33,-1.24,1.06,1.04,0.1,0.31,-0.2,0.05,4.36,3.03,7.4,0.09,-0.57,4.93,0.53,2.5,-0.11,0.15,14590,7294,7296
201939,Stephen Curry,2016,4.48,0.4,2.25,1.12,5.37,1.85,-7.89,-0.26,3.25,-0.45,-1.38,0.93,0.36,1.0,-0.08,0.25,0.09,-0.32,0.41,0.03,0.61,1.02,0.04,-0.15,0.2,0.08,5.24,0.81,6.04,0.53,0.31,4.93,0.07,0.74,-0.09,0.12,13946,6987,6959
200768,Kyle Lowry,2016,2.92,0.66,0.66,0.14,2.21,0.72,-2.93,0.37,2.47,0.4,0.33,0.06,1.42,0.43,0.27,0.46,-0.09,0.05,-0.46,-0.48,0.46,-0.07,0.78,0.0,0.78,-0.06,3.95,1.49,5.44,-0.45,0.71,3.24,0.02,1.47,1.82,0.72,13734,6867,6867
202695,Kawhi Leonard,2016,1.45,0.48,-1.3,0.79,-1.79,0.95,3.09,0.42,1.96,1.45,0.59,0.87,-0.36,1.9,0.27,0.06,0.68,0.85,0.32,-0.92,0.39,0.92,0.42,0.31,0.12,0.55,2.32,2.85,5.18,-0.23,-0.48,2.8,0.75,2.1,1.09,0.97,10432,5226,5206
201142,Kevin Durant,2016,4.16,1.47,1.07,0.79,1.07,0.08,-2.02,1.78,1.84,-0.07,-0.12,0.05,0.44,1.58,0.19,-0.45,0.63,-0.37,0.62,0.88,0.36,1.43,-0.99,-0.42,-0.56,0.2,4.24,0.7,4.94,-0.38,-1.22,5.46,-0.5,1.2,0.37,-0.79,13126,6583,6543
201566,Russell Westbrook,2016,2.75,0.42,2.65,0.76,-1.13,-0.17,-1.64,1.33,1.1,0.67,-0.09,0.74,1.46,0.37,-0.19,-0.5,0.53,0.5,0.12,0.01,0.32,0.44,-0.15,-0.03,-0.13,-0.2,4.4,0.23,4.62,-0.28,0.01,4.39,0.17,0.06,2.13,-0.35,13696,6853,6843
101108,Chris Paul,2016,2.63,0.41,-0.58,1.21,0.9,0.6,-0.32,1.21,0.97,1.28,0.51,0.76,-0.52,0.93,-0.25,0.24,0.47,0.51,0.19,-0.75,0.41,0.26,0.45,0.06,0.37,-0.34,3.25,1.25,4.5,0.07,-0.81,4.06,0.62,0.63,0.76,0.11,10086,5066,5020
202335,Patrick Patterson,2016,3.43,0.57,-0.24,1.29,0.51,0.24,-0.28,0.86,0.33,0.52,0.59,-0.06,0.46,0.16,-0.25,-0.05,0.73,-0.5,-0.02,0.55,-0.03,1.2,-0.17,0.32,-0.49,-0.18,4.58,-0.08,4.5,0.28,0.69,3.89,-0.48,0.4,0.98,-0.35,9568,4786,4782
1938,Manu Ginobili,2016,2.08,0.61,0.68,0.96,1.2,0.15,-1.88,0.38,2.74,-0.41,-0.69,0.28,-0.28,1.14,-0.1,0.24,0.29,0.07,0.53,-0.31,-0.03,1.66,0.87,0.33,0.54,0.22,1.93,1.82,3.76,0.14,-0.73,2.66,-0.03,1.85,-0.69,1.09,5170,2581,2589
202331,Paul George,2016,1.71,1.04,-0.05,0.12,1.3,0.25,-1.33,0.12,-0.83,0.16,0.22,-0.07,-0.0,0.59,-0.11,-0.34,0.29,-0.66,0.59,0.94,0.04,1.59,1.05,0.47,0.58,-0.59,1.85,1.46,3.3,0.38,-0.08,1.93,0.18,1.28,0.16,0.46,12066,6039,6027
201980,Danny Green,2016,-0.23,-0.39,-0.84,0.29,-0.33,0.22,1.17,0.5,1.67,0.84,0.67,0.16,0.22,1.53,0.53,0.18,0.49,0.45,0.28,-0.63,0.14,-0.01,0.03,-0.06,0.09,0.55,1.07,2.09,3.15,0.21,0.51,0.56,0.17,1.92,1.06,0.58,8889,4445,4444
202691,Klay Thompson,2016,3.25,0.03,-0.66,1.19,2.53,1.77,-2.02,0.43,4.51,-0.16,-0.32,0.16,-0.84,1.06,0.02,-0.19,0.26,0.6,0.33,-0.38,0.61,0.14,-0.23,-0.29,0.06,-0.01,2.41,0.69,3.09,0.02,-0.61,3.02,-0.1,0.79,-1.0,-0.24,14072,7038,7034
2594,Kyle Korver,2016,1.61,-0.76,-0.73,0.38,2.69,0.58,-1.79,0.59,4.88,-0.3,-0.67,0.37,-0.51,1.88,0.2,-0.6,1.14,0.23,0.19,0.48,0.35,0.13,0.44,0.27,0.17,-0.09,1.11,1.96,3.07,0.04,-0.4,1.51,0.19,1.77,-0.81,0.35,10890,5538,5352
2738,Andre Iguodala,2016,1.49,0.35,1.2,-0.02,0.25,1.12,-1.16,0.01,1.14,0.27,0.12,0.13,0.75,-0.39,-0.23,-0.78,-0.31,0.88,0.23,-0.02,0.33,1.17,0.91,0.27,0.64,-0.02,2.96,0.1,3.06,0.05,-0.17,3.13,-0.42,0.52,1.02,0.89,10242,5125,5117
201599,DeAndre Jordan,2016,1.44,-0.86,-1.04,1.35,0.13,0.64,0.91,1.1,1.89,0.55,-0.18,0.74,-0.01,1.24,0.18,1.17,0.1,-0.01,0.26,-1.16,0.46,0.48,-0.36,-0.29,-0.06,-0.1,1.9,1.11,3.02,0.26,-0.23,2.13,-0.03,1.14,0.54,-0.46,11029,5512,5517
203999,Nikola Jokic,2016,-0.64,-0.26,-0.0,-0.57,0.39,-0.21,-0.43,-0.14,1.7,0.45,-0.06,0.51,0.85,0.45,0.28,0.93,0.53,-0.03,-0.62,-0.93,0.12,-0.42,0.38,0.17,0.22,0.66,1.04,1.88,2.92,0.77,0.93,0.11,1.16,0.72,1.3,1.04,6600,3293,3307
200755,JJ Redick,2016,1.57,0.13,-1.16,1.03,1.26,0.61,-0.11,0.79,3.34,0.65,0.12,0.52,-0.69,1.01,-0.07,0.56,0.0,0.03,0.35,-0.6,0.51,-0.06,-0.42,-0.27,-0.15,-0.1,2.12,0.7,2.82,0.8,-0.69,2.81,0.28,0.42,-0.04,-0.52,8941,4494,4447
201586,Serge Ibaka,2016,1.2,0.12,-0.73,-0.27,-1.15,0.44,1.94,1.51,1.11,0.16,-0.27,0.43,1.02,1.18,0.05,-1.22,1.0,0.82,-0.06,0.39,0.54,1.57,-0.63,-0.4,-0.23,-0.27,2.23,0.55,2.78,0.12,0.19,2.04,-0.06,0.61,1.18,-0.9,12656,6335,6321
203114,Khris Middleton,2016,1.86,0.43,0.75,0.16,-1.88,0.33,1.13,0.6,1.99,0.22,0.01,0.21,0.04,0.46,-0.06,-1.05,0.26,-0.55,0.13,1.6,0.28,-0.4,1.32,0.68,0.64,-0.76,1.98,0.77,2.75,-0.39,-0.32,2.3,-0.78,1.55,0.26,0.56,11089,5547,5542
202340,Avery Bradley,2016,1.26,-0.26,-0.61,0.86,-0.08,0.96,0.68,-0.83,3.28,1.47,0.61,0.88,0.28,-0.19,-0.16,0.08,0.21,0.23,0.03,-0.31,-0.1,0.61,0.49,0.04,0.46,-0.82,2.96,-0.25,2.71,0.22,0.21,2.75,-0.98,0.73,1.75,-0.33,10367,5176,5191
201988,Patty Mills,2016,1.13,-0.41,-1.1,0.79,1.7,0.41,-0.6,0.79,2.98,-0.05,-0.21,0.16,-0.05,0.68,0.2,-0.29,0.26,0.94,0.22,-0.64,0.05,1.64,0.86,0.28,0.59,0.08,1.45,1.24,2.69,0.04,0.25,1.2,0.08,1.16,-0.1,0.94,7098,3543,3555
202083,Wesley Matthews,2016,2.22,0.35,-2.47,0.47,2.47,0.77,-0.01,0.72,1.72,1.79,0.62,1.17,-0.48,-0.77,0.05,0.95,-0.44,-0.56,-0.04,-0.29,-0.57,-0.79,-0.83,-0.65,-0.18,0.51,3.71,-1.05,2.66,0.22,-0.29,4.0,-0.2,-0.85,1.31,-0.32,10939,5472,5467
1495,Tim Duncan,2016,-0.23,-0.38,-0.79,0.21,-1.69,0.03,2.47,0.81,-0.22,-0.38,-0.76,0.39,0.07,1.89,0.15,0.93,0.71,1.01,0.19,-1.94,0.23,1.12,-0.24,0.15,-0.4,0.97,-0.09,2.73,2.63,0.55,0.26,-0.35,0.45,2.28,-0.31,0.73,6695,3351,3344
203524,Solomon Hill,2016,0.85,0.5,1.15,-0.1,-0.87,-0.63,-0.3,0.79,-0.17,0.5,0.43,0.07,0.63,0.46,-0.17,-0.46,0.2,-0.14,0.26,0.58,0.14,0.69,0.06,0.31,-0.24,-0.22,2.42,0.14,2.55,0.27,1.03,1.39,-0.56,0.7,1.13,-0.16,4104,2041,2063
203471,Dennis Schroder,2016,0.67,-0.02,1.05,-0.3,1.46,-0.02,-2.52,0.21,2.29,0.01,-0.01,0.04,-0.17,1.31,0.03,-0.21,0.82,-0.0,0.39,0.2,-0.02,0.88,1.08,0.36,0.72,-0.35,0.64,1.86,2.5,-0.05,-0.4,1.04,-0.3,2.16,-0.16,0.73,6870,3432,3438
203468,CJ McCollum,2016,-0.36,-0.7,-0.86,-1.26,0.83,0.79,-0.07,0.48,-0.46,1.12,0.62,0.5,0.07,0.86,0.3,0.35,0.9,0.38,-0.27,-0.79,-0.39,0.21,-0.05,-0.37,0.31,0.65,1.2,1.29,2.49,0.2,0.58,0.62,0.32,0.97,1.19,0.6,12930,6474,6456
201567,Kevin Love,2016,1.83,0.5,-0.69,0.4,0.72,0.94,-0.04,0.33,2.45,-0.18,-0.52,0.34,1.0,0.08,0.48,0.15,-0.41,-0.18,0.12,0.03,-0.2,-1.29,-0.47,-0.11,-0.36,0.41,2.3,0.19,2.49,-0.18,0.41,1.89,0.36,-0.17,0.82,-0.06,11586,5799,5787
201609,Goran Dragic,2016,0.29,0.14,0.5,1.24,-1.01,-0.75,0.51,0.16,-0.47,0.13,0.45,-0.32,0.35,1.81,-0.06,-0.41,0.23,1.64,0.61,-1.22,0.38,3.38,-0.28,-0.05,-0.23,-0.22,0.99,1.43,2.41,0.33,0.91,0.08,-0.69,2.12,0.48,-0.5,10887,5458,5429
201950,Jrue Holiday,2016,1.04,0.56,0.36,-0.85,1.01,-0.04,-1.37,0.81,-0.53,1.3,0.44,0.87,-0.3,-0.39,-0.09,1.14,-0.51,-1.21,-0.0,0.07,-0.25,1.0,0.44,-0.01,0.45,0.47,2.09,0.26,2.35,-0.21,-0.56,2.65,0.02,0.24,1.0,0.91,7323,3670,3653
203909,KJ McDaniels,2016,0.29,0.01,0.71,0.21,-0.6,-0.12,-0.11,0.05,-1.25,0.32,0.22,0.1,0.15,1.21,-0.03,0.49,0.11,-0.28,0.26,-0.21,0.18,1.12,0.1,0.11,-0.01,0.07,1.01,1.28,2.29,0.15,0.05,0.96,0.01,1.27,0.47,0.17,1093,537,556
1717,Dirk Nowitzki,2016,2.08,0.17,-1.81,0.13,0.71,0.7,1.1,1.34,2.19,0.88,0.23,0.65,-1.0,0.57,0.28,2.2,-0.34,-0.44,-0.05,-1.77,-0.14,-0.41,-0.42,-0.6,0.18,0.07,2.34,-0.06,2.28,0.1,-0.08,2.42,-0.17,0.11,-0.12,-0.35,9727,4922,4805
101112,Channing Frye,2016,1.61,-0.8,-0.42,0.2,3.12,0.44,-2.72,0.94,4.09,0.38,0.23,0.13,-0.4,-0.17,-0.23,0.38,-0.02,-0.3,-0.02,-0.0,-0.06,-1.48,0.41,0.17,0.24,0.18,1.86,0.4,2.26,0.25,-0.27,2.13,0.47,-0.07,-0.02,0.59,5421,2710,2711
201976,Patrick Beverley,2016,1.07,-0.2,0.64,0.57,0.57,0.12,-1.21,0.08,1.82,-0.15,0.16,-0.29,0.53,0.32,-0.01,0.03,-0.02,-1.26,0.19,1.23,0.03,-0.75,0.67,0.46,0.2,-0.3,1.75,0.49,2.24,0.1,0.23,1.52,-0.56,1.05,0.38,0.37,8490,4244,4246
203469,Cody Zeller,2016,1.43,0.36,0.23,0.39,1.28,0.26,-1.5,0.0,0.59,-0.05,0.07,-0.12,-0.36,0.13,0.04,0.05,0.43,-0.62,-0.15,0.56,-0.03,0.52,0.2,0.19,0.01,0.49,1.25,0.87,2.12,0.28,0.04,1.21,0.5,0.37,-0.41,0.69,7514,3764,3750
101138,Brandon Bass,2016,1.51,1.09,0.29,-0.04,1.23,-0.44,-1.58,0.29,-0.85,0.58,0.4,0.17,0.3,-0.28,-0.14,-0.64,-0.76,-0.07,0.39,0.71,0.14,-0.44,0.1,-0.04,0.13,-0.17,2.44,-0.32,2.12,0.08,0.15,2.29,-0.07,-0.25,0.88,-0.07,5235,2624,2611
203521,Matthew Dellavedova,2016,0.47,0.14,-0.05,1.1,1.99,0.21,-1.94,-1.08,2.72,0.09,-0.15,0.23,0.25,0.87,-0.12,0.65,0.15,0.07,0.14,-0.72,0.36,1.1,-0.24,-0.04,-0.2,0.64,1.28,0.84,2.12,0.04,-0.14,1.42,0.55,0.29,0.34,0.4,7904,3940,3964
201144,Mike Conley,2016,1.36,0.57,0.11,-0.78,-0.09,0.2,-0.03,0.74,1.67,1.35,0.59,0.77,-0.84,0.25,0.2,-0.04,0.21,-0.89,0.05,0.92,-0.22,-1.18,0.33,0.49,-0.15,0.04,1.68,0.4,2.09,-0.4,-0.49,2.17,0.2,0.2,0.51,0.37,6647,3332,3315
203476,Gorgui Dieng,2016,1.69,0.13,-0.73,1.24,-1.33,0.58,2.05,0.04,2.19,-0.23,0.12,-0.35,0.26,-0.13,0.32,-0.43,-0.13,-0.05,-0.28,0.5,0.07,-1.26,0.87,0.57,0.29,-0.46,1.55,0.54,2.09,0.09,-0.44,1.99,0.02,0.52,0.03,0.41,8568,4276,4292
201935,James Harden,2016,2.16,1.23,1.09,0.79,3.73,0.02,-4.82,-1.14,-0.47,-0.12,-0.07,-0.04,0.27,-0.37,-0.21,-1.1,-0.01,-0.42,-0.27,1.52,0.19,0.13,0.68,0.54,0.14,-0.34,2.04,0.05,2.09,-0.19,-0.2,2.24,0.01,0.04,0.15,0.34,13198,6615,6583
203506,Victor Oladipo,2016,0.94,0.25,0.02,-0.01,-0.93,-0.2,0.9,0.77,0.36,0.49,0.32,0.17,0.14,0.88,0.03,-0.76,0.29,-0.52,0.14,1.27,0.26,0.93,0.03,-0.05,0.08,-0.21,1.78,0.3,2.08,-0.19,0.46,1.32,-0.5,0.8,0.63,-0.18,9235,4605,4630
203484,Kentavious Caldwell-Pope,2016,-0.41,0.31,1.12,-0.04,0.36,-0.67,-1.46,-0.51,-1.21,0.85,0.37,0.49,1.44,1.37,0.31,0.72,-0.3,0.39,0.41,-1.29,-0.27,1.19,-0.55,-0.33,-0.22,0.05,1.53,0.48,2.01,-0.74,1.17,0.36,0.26,0.22,2.29,-0.5,11930,5968,5962
200794,Paul Millsap,2016,0.96,0.19,1.36,-0.51,1.22,0.16,-2.62,-0.01,1.88,-0.34,-0.34,0.0,0.59,0.89,-0.02,-0.8,0.78,-0.12,0.18,0.89,0.33,0.14,0.33,0.34,-0.01,-0.39,0.89,1.04,1.93,-0.11,0.54,0.35,-0.56,1.6,0.25,-0.06,11874,5964,5910
201162,Jared Dudley,2016,1.15,-0.41,-0.11,0.67,0.31,0.04,-0.2,0.85,3.58,0.73,0.04,0.69,-0.63,-0.36,0.08,0.37,-0.54,0.26,-0.15,-0.63,-0.03,0.74,0.65,0.29,0.36,-0.09,1.24,0.65,1.89,0.44,-0.31,1.55,0.14,0.51,0.1,0.56,8491,4240,4251
203503,Tony Snell,2016,-0.74,-0.27,0.15,-0.57,-0.87,0.28,0.71,-0.48,0.65,0.11,-0.07,0.17,-0.04,3.22,0.11,-0.71,0.9,0.49,0.63,0.22,0.73,1.69,-0.58,-0.46,-0.12,0.14,-0.61,2.43,1.83,-0.28,0.41,-1.02,-0.16,2.59,0.07,-0.44,5082,2537,2545
201583,Ryan Anderson,2016,0.2,0.53,1.46,-0.95,1.94,0.01,-3.4,-0.06,-0.58,0.86,0.84,0.02,0.01,-0.96,-0.27,-0.98,-0.43,0.09,-0.11,0.88,0.04,1.24,0.23,-0.14,0.38,0.26,2.08,-0.28,1.81,1.21,0.62,1.46,-0.19,-0.09,0.87,0.49,8032,4033,3999
201596,Mario Chalmers,2016,0.83,0.94,1.09,0.1,-0.54,-0.28,-0.55,-0.53,-0.92,-0.56,0.06,-0.62,-0.09,0.86,-0.7,0.18,0.01,-0.74,0.39,0.59,0.51,2.36,1.09,0.15,0.94,-0.39,0.2,1.6,1.8,0.06,0.22,-0.02,-0.15,1.75,-0.65,0.7,5499,2745,2754
203991,Clint Capela,2016,-1.16,-0.46,1.7,-0.71,-0.67,-0.54,-1.04,0.15,-2.22,-0.67,-0.34,-0.33,1.7,0.59,0.21,-0.33,0.12,-0.61,-0.04,0.95,0.37,-0.85,0.93,0.68,0.26,-0.05,0.23,1.52,1.76,0.42,1.52,-1.29,0.27,1.25,1.03,0.88,5995,2985,3010
2546,Carmelo Anthony,2016,0.94,0.54,-0.59,-0.35,-0.04,0.1,0.63,0.75,-0.3,0.46,0.61,-0.15,1.06,0.09,-0.25,-0.58,0.54,0.13,-0.03,0.45,0.16,0.99,-0.7,-0.51,-0.2,-0.21,2.64,-0.89,1.75,0.11,1.29,1.35,-0.13,-0.76,1.52,-0.91,9672,4837,4835
203895,Jordan McRae,2016,0.42,-0.1,-0.27,-0.11,0.1,0.21,0.17,0.05,0.53,0.49,0.35,0.12,0.04,0.75,0.07,0.23,0.08,-0.33,0.19,0.1,0.05,0.56,-0.01,-0.17,0.14,-0.08,1.07,0.65,1.73,0.12,-0.15,1.22,-0.28,0.93,0.53,-0.09,744,369,375
2207,Joe Johnson,2016,1.8,-0.14,-2.42,0.6,-1.18,0.41,3.64,1.89,-0.73,0.86,0.38,0.48,-0.6,-0.31,-0.12,-0.73,-0.18,0.56,-0.06,0.09,0.01,1.19,-0.35,-0.31,-0.04,0.41,1.62,0.01,1.63,-0.18,-0.86,2.48,0.45,-0.44,0.26,0.06,12358,6193,6165
