player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
406,Shaquille O'Neal,1998,3.61,-0.43,3.42,1.58,0.56,0.65,-3.98,0.48,4.47,-0.15,-0.24,0.08,0.34,1.32,0.43,1.0,0.34,0.54,-0.33,-1.54,0.69,0.04,-0.03,0.35,-0.38,-0.14,4.55,1.55,6.1,1.15,0.58,3.97,0.04,1.51,0.19,-0.17,10041,5043,4998
893,Michael Jordan,1998,1.88,0.75,-0.11,0.63,-1.05,-0.3,1.16,0.35,0.42,1.63,0.63,0.99,0.93,0.55,0.11,-0.11,0.31,0.0,0.06,0.1,0.35,0.73,-0.01,0.01,-0.02,0.26,4.06,0.89,4.95,-0.29,0.1,3.96,0.31,0.58,2.56,0.25,14414,7209,7205
252,Karl Malone,1998,4.49,2.26,1.36,0.47,-1.59,0.69,0.23,1.52,2.35,0.05,-0.48,0.52,-0.33,1.08,-0.12,0.41,0.38,0.03,-0.1,-0.44,0.12,1.18,-0.42,-0.68,0.27,0.72,3.82,0.85,4.67,-0.92,-1.54,5.36,0.25,0.6,-0.28,0.3,13920,6959,6961
304,John Stockton,1998,2.65,0.6,0.98,1.04,-1.17,0.47,0.19,1.23,3.89,0.34,-0.37,0.71,0.29,0.24,0.17,1.04,0.03,-0.68,-0.15,-0.37,-0.15,0.25,0.33,-0.34,0.68,0.57,3.12,1.36,4.48,0.06,0.38,2.74,0.71,0.65,0.63,0.9,8823,4407,4416
109,Robert Horry,1998,1.87,0.27,1.26,0.34,0.73,0.61,-1.99,-0.03,1.29,0.61,-0.02,0.63,0.07,1.23,0.49,0.43,0.41,0.15,-0.05,-0.58,0.22,1.06,0.41,0.24,0.16,-0.12,2.65,1.72,4.37,0.3,-0.09,2.74,-0.34,2.06,0.68,0.29,9841,4942,4899
297,Alonzo Mourning,1998,2.1,0.03,0.01,0.78,1.14,0.36,-1.14,0.3,3.34,-0.48,-0.35,-0.13,0.88,1.9,0.25,1.11,1.32,0.18,0.16,-1.29,-0.13,0.86,0.02,-0.07,0.1,-0.05,2.1,2.13,4.23,-0.14,1.13,0.97,0.01,2.12,0.4,-0.03,7341,3684,3657
787,Charles Barkley,1998,3.57,1.12,0.79,0.24,1.94,0.46,-2.73,0.87,0.66,0.87,-0.31,1.19,0.38,-1.44,0.15,0.48,-0.73,-0.3,-0.55,-0.18,-0.35,-1.25,-0.47,-0.48,0.01,0.6,5.42,-1.45,3.97,0.46,0.52,4.9,0.04,-1.49,1.25,0.13,8567,4271,4296
204,Jeff Hornacek,1998,2.24,1.67,-0.3,0.17,-0.31,0.54,0.6,0.94,0.97,1.08,0.7,0.38,-0.34,0.53,-0.12,0.78,0.29,-0.36,-0.2,-0.42,-0.36,-0.24,-0.21,-0.59,0.38,0.83,3.38,0.59,3.97,-0.16,-0.3,3.68,0.46,0.13,0.74,0.62,11385,5693,5692
397,Reggie Miller,1998,2.75,1.2,-1.84,1.45,1.63,0.96,0.21,0.75,2.99,1.42,0.66,0.76,-0.92,0.6,0.01,0.0,-0.08,0.44,0.38,-0.44,0.22,0.94,-0.13,-0.16,0.03,-0.04,3.75,0.12,3.87,0.19,-0.13,3.88,-0.28,0.4,0.5,-0.17,12406,6226,6180
1495,Tim Duncan,1998,2.26,-0.6,1.65,0.26,-1.04,0.57,-0.61,1.33,3.61,-0.1,-0.28,0.16,-0.3,1.92,0.36,0.61,1.7,0.43,0.19,-1.04,-0.0,1.8,-1.02,-0.74,-0.29,0.63,2.4,1.47,3.87,0.48,0.31,2.09,-0.22,1.69,-0.4,-0.39,12851,6403,6448
96,Detlef Schrempf,1998,2.62,0.4,-0.54,1.33,1.45,0.82,-0.94,0.59,2.23,0.93,0.76,0.16,0.36,0.42,0.05,0.47,0.08,-0.84,0.5,0.37,-0.51,-0.26,0.0,0.14,-0.14,-0.22,3.49,0.26,3.75,-0.36,-0.4,3.89,-0.61,0.87,1.29,-0.22,11095,5586,5509
389,Toni Kukoc,1998,0.06,0.05,0.08,-0.41,0.05,-0.19,-0.13,0.4,1.58,0.41,0.27,0.14,0.44,2.31,0.56,0.44,0.1,-0.08,0.41,-0.36,0.83,1.16,0.49,0.41,0.09,-0.08,0.95,2.68,3.64,0.01,0.04,0.91,-0.17,2.85,0.85,0.41,10184,5096,5088
166,Ron Harper,1998,0.39,-0.04,1.87,0.59,-1.36,-0.54,-0.51,0.39,1.28,0.05,-0.03,0.08,1.13,1.0,0.9,-0.63,0.35,0.35,0.07,0.28,0.42,0.6,0.59,0.25,0.34,0.33,1.69,1.92,3.61,0.12,0.53,1.16,0.27,1.65,1.18,0.92,10068,5005,5063
369,Charlie Ward,1998,0.97,-0.59,0.26,0.02,0.68,-0.08,-0.93,0.95,2.06,0.7,0.19,0.51,-0.41,1.62,0.09,1.22,0.51,-0.69,0.14,-0.53,0.64,1.15,-0.19,-0.31,0.12,0.97,1.16,2.37,3.53,-0.13,-0.85,2.01,1.03,1.34,0.29,0.78,9475,4739,4736
717,Arvydas Sabonis,1998,1.26,0.53,2.28,0.59,0.32,-0.51,-2.59,0.04,2.02,0.26,-0.33,0.58,-0.14,0.76,0.28,1.34,0.59,-0.13,0.24,-1.21,-0.52,-0.36,-0.43,-0.44,0.01,1.03,1.68,1.73,3.41,0.67,-0.03,1.71,1.33,0.4,0.12,0.6,8981,4535,4446
1114,Jaren Jackson,1998,-0.75,-0.42,-0.13,-0.49,1.67,-0.04,-1.54,-0.08,-1.18,0.2,-0.14,0.34,0.5,2.45,0.36,0.34,0.97,0.01,0.47,-0.35,0.45,2.66,-0.55,-0.29,-0.26,0.95,0.37,2.84,3.21,0.41,0.5,-0.13,1.47,1.37,0.7,0.4,9075,4522,4553
302,Mookie Blaylock,1998,0.54,-0.13,0.26,0.25,0.54,-0.25,-0.8,0.52,0.09,0.9,0.48,0.42,0.08,0.47,0.29,1.12,0.31,-0.13,0.26,-0.98,-0.42,1.27,0.48,-0.13,0.62,0.4,1.66,1.54,3.2,0.33,-0.34,2.0,0.39,1.15,0.98,0.88,10177,5106,5071
56,Gary Payton,1998,0.99,-0.05,0.33,0.72,2.83,0.35,-3.15,0.2,2.07,1.54,0.49,1.05,-0.19,0.09,0.08,1.04,-0.24,-1.07,0.1,0.04,0.21,0.15,0.91,0.81,0.1,-0.3,2.64,0.56,3.19,0.15,0.12,2.52,-0.2,0.76,1.35,0.61,12965,6520,6445
1510,Brevin Knight,1998,0.71,0.36,-0.14,0.04,-1.56,0.31,1.69,0.55,1.15,1.38,0.58,0.79,-0.39,0.86,0.02,0.57,0.03,-0.1,-0.22,-0.47,0.75,-0.42,0.41,0.11,0.3,0.15,1.41,1.68,3.09,-0.03,0.91,0.5,0.04,1.64,0.99,0.56,9632,4824,4808
896,Tim Hardaway,1998,0.85,0.22,-1.13,0.51,3.02,0.35,-1.9,0.12,-0.72,1.48,0.45,1.03,-0.01,0.5,0.05,0.54,0.76,0.38,0.06,-0.92,-0.1,0.05,-0.24,-0.2,-0.04,-0.08,2.84,0.19,3.02,0.52,0.47,2.37,-0.04,0.23,1.47,-0.32,11652,5837,5815
73,Hot Rod Williams,1998,0.4,-0.36,-0.4,-0.81,-0.18,0.85,0.57,0.19,1.31,0.76,0.31,0.44,-0.19,1.87,0.46,1.0,0.8,-0.26,-0.21,-0.75,0.49,-0.07,-0.36,-0.41,0.04,0.25,1.37,1.63,3.0,0.27,0.36,1.01,-0.76,2.39,0.57,-0.11,5168,2553,2615
255,Grant Hill,1998,0.83,0.5,1.1,0.62,-0.88,-0.37,-0.22,-0.25,-1.39,0.94,0.49,0.45,0.41,0.47,-0.1,1.19,0.51,-0.63,0.33,-0.56,-0.67,1.19,0.23,-0.08,0.31,-0.2,2.1,0.9,3.0,0.32,1.03,1.07,0.23,0.67,1.35,0.03,11788,5913,5875
905,Dale Davis,1998,1.72,-0.5,0.21,1.23,0.23,0.61,-0.43,0.76,1.68,0.7,0.37,0.33,-0.01,0.44,0.22,0.57,0.34,0.38,0.08,-0.95,-0.39,-0.41,-0.44,-0.23,-0.21,-0.19,3.06,-0.26,2.8,0.58,-0.06,3.12,-0.28,0.02,0.69,-0.63,9503,4754,4749
