player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
201939,Stephen Curry,2015,5.35,0.73,1.23,1.11,3.58,2.06,-4.8,0.34,3.97,0.72,0.04,0.69,0.3,0.61,-0.26,0.44,0.38,1.06,0.03,-1.49,0.46,1.26,0.38,0.22,0.17,0.06,6.81,1.47,8.28,0.86,0.75,6.06,0.17,1.3,1.02,0.44,26462,13251,13211
101108,Chris Paul,2015,3.38,0.32,-1.04,1.95,1.45,0.51,-0.41,1.94,3.0,1.27,0.88,0.4,0.39,1.06,-0.3,0.79,0.17,-0.12,0.11,-0.67,0.53,1.32,0.53,0.21,0.32,0.48,5.09,2.46,7.55,0.44,0.0,5.09,0.49,1.97,1.66,1.01,23406,11737,11669
201935,James Harden,2015,5.29,2.5,2.68,0.45,4.06,0.26,-6.72,0.31,-1.56,0.89,0.49,0.4,0.98,0.23,-0.02,0.23,-0.39,-1.02,0.57,0.78,0.18,0.85,-0.17,-0.16,-0.01,-0.36,6.95,-0.21,6.74,-0.12,0.24,6.71,-0.59,0.38,1.87,-0.53,26441,13250,13191
2544,LeBron James,2015,6.03,0.8,1.85,3.82,3.37,0.96,-5.22,0.63,1.73,0.04,-0.21,0.25,-0.73,0.29,0.15,-0.27,-0.03,0.09,-0.02,0.18,0.06,0.76,0.68,0.66,0.01,0.06,5.26,1.28,6.54,0.17,-1.06,6.32,0.6,0.68,-0.69,0.74,26254,13152,13102
1938,Manu Ginobili,2015,4.34,0.92,3.21,1.06,3.45,1.23,-6.65,-0.41,4.7,-0.33,-0.93,0.6,-0.85,0.45,-0.1,0.62,0.34,0.12,0.08,-0.75,0.05,1.49,1.41,0.14,1.28,0.01,3.93,1.41,5.34,0.31,0.02,3.91,0.32,1.09,-1.18,1.42,15033,7570,7463
2594,Kyle Korver,2015,4.16,-0.48,0.02,1.51,1.98,1.68,-2.0,0.81,9.13,0.42,-0.25,0.66,-1.35,0.8,0.22,0.03,0.17,-0.43,0.58,0.41,-0.29,-0.67,0.45,0.04,0.42,0.18,3.81,1.38,5.19,0.53,-0.05,3.86,0.26,1.12,-0.93,0.63,21746,10973,10773
201937,Ricky Rubio,2015,1.82,1.11,1.35,-0.36,-0.6,-0.07,-0.76,0.37,2.59,0.61,-0.17,0.78,1.09,-0.06,0.13,-0.16,-0.5,-0.19,0.04,0.36,-0.21,0.77,1.46,0.43,1.03,0.35,3.12,1.79,4.91,-0.36,0.64,2.48,0.3,1.49,1.7,1.81,13435,6712,6723
201566,Russell Westbrook,2015,3.78,1.82,3.91,0.62,-0.53,-0.13,-3.34,0.68,0.27,0.39,-0.31,0.7,1.69,-0.61,0.09,-0.64,0.71,0.28,-0.37,0.34,-0.26,-0.05,-0.07,0.2,-0.27,-0.09,5.38,-0.56,4.82,-0.27,0.45,4.93,-0.21,-0.35,2.08,-0.16,18008,9001,9007
201980,Danny Green,2015,1.39,0.17,-1.16,-0.12,2.05,0.72,-0.9,0.81,1.33,0.2,-0.48,0.69,-0.21,2.56,0.53,0.1,1.1,0.6,0.37,-0.69,0.42,1.71,0.39,-0.0,0.41,0.21,1.76,3.02,4.79,0.25,-0.47,2.23,0.14,2.88,-0.01,0.6,18132,9076,9056
203076,Anthony Davis,2015,2.15,0.65,2.37,0.11,-3.87,0.34,1.49,1.08,1.05,1.14,0.39,0.75,-0.66,0.85,-0.0,-1.3,-0.64,0.51,0.23,0.8,1.14,0.93,0.37,0.14,0.22,0.15,2.82,1.95,4.77,0.77,0.59,2.23,0.44,1.51,0.48,0.52,18780,9382,9398
