player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2544,LeBron James,2011,4.634,-0.214,4.848,2.435,0.46,1.975,1.551,1.069,0.482,0.862,0.17,0.692,1.293,1.56,-0.268,1.076,0.181,0.181,7.003,7.184,0.0,1.076,0.469,0.607,1.076,0.469,0.607,1.418,1.441,1.615,0.07,1.545,0.8,-0.04,0.84,0.031,-0.108,0.139,0.714,0.02,0.694,-0.235,-0.325,0.088,0.455,0.513,0.513,1.835,2.348,0.0,0.455,0.365,0.09,0.455,0.365,0.09,3.505,0.453,6.245,-0.144,6.389,3.234,0.42,2.814,1.581,0.96,0.621,1.574,0.189,1.385,1.058,1.235,-0.18,1.53,0.694,0.694,9.532,-0.001,1.53,0.834,0.696,1.53,0.834,0.696,4.922,1.895,7.184,2.348,9.531,54561,27390,27171
959,Steve Nash,2011,7.5,-0.167,7.667,1.936,-0.043,1.979,2.957,0.668,2.289,2.774,0.288,2.486,0.598,0.178,0.42,0.746,-1.116,-1.116,8.844,7.728,-0.0,0.746,-0.445,1.191,0.746,-0.445,1.191,6.889,1.731,0.47,0.022,0.448,0.452,0.393,0.059,-0.004,0.343,-0.347,-0.0,0.013,-0.013,0.107,0.237,-0.129,-0.136,-0.277,-0.277,0.441,0.164,0.0,-0.136,-0.045,-0.091,-0.136,-0.045,-0.091,1.036,0.172,7.968,-0.145,8.113,2.387,0.35,2.037,2.953,1.011,1.942,2.773,0.3,2.473,0.704,0.415,0.29,0.61,-1.393,-1.393,7.892,-0.001,0.61,-0.49,1.1,0.61,-0.49,1.1,7.926,1.903,7.728,0.164,7.891,44137,22122,22015
1717,Dirk Nowitzki,2011,3.867,0.304,3.563,0.712,-0.049,0.761,1.878,-0.089,1.967,0.973,-0.048,1.021,1.582,0.38,1.199,1.216,-1.129,-1.129,6.665,5.536,0.0,1.216,0.194,1.022,1.216,0.194,1.022,1.407,-0.509,1.858,-0.228,2.086,0.126,0.092,0.034,0.678,0.316,0.362,1.282,0.021,1.261,0.438,0.654,-0.216,-0.197,0.215,0.215,2.099,2.314,0.0,-0.197,-0.177,-0.02,-0.197,-0.177,-0.02,1.602,0.35,5.726,0.076,5.65,0.838,0.043,0.795,2.556,0.227,2.329,2.256,-0.027,2.283,2.021,1.034,0.982,1.019,-0.913,-0.913,7.85,0.0,1.019,0.017,1.002,1.019,0.017,1.002,3.008,-0.16,5.536,2.314,7.85,49062,24583,24479
101108,Chris Paul,2011,2.88,-0.173,3.053,-0.013,-0.465,0.452,2.583,-0.073,2.656,0.483,0.036,0.447,1.214,0.646,0.57,2.231,-0.401,-0.401,6.325,5.924,0.0,2.231,1.581,0.65,2.231,1.581,0.65,2.303,-0.12,-0.286,0.079,-0.365,0.2,0.205,-0.005,0.318,0.075,0.243,-0.883,-0.057,-0.826,0.203,0.234,-0.032,0.414,0.457,0.457,0.331,0.788,0.0,0.414,0.096,0.318,0.414,0.096,0.318,0.057,0.578,2.594,-0.094,2.688,0.187,-0.26,0.447,2.901,0.002,2.899,-0.4,-0.021,-0.379,1.417,0.881,0.537,2.645,0.056,0.056,6.712,0.0,2.645,1.677,0.968,2.645,1.677,0.968,2.36,0.457,5.924,0.788,6.712,42766,21422,21344
2548,Dwyane Wade,2011,4.375,0.091,4.284,2.237,0.755,1.482,1.803,0.384,1.419,0.244,-0.191,0.435,1.176,1.24,-0.072,0.656,-0.208,-0.208,6.207,5.999,0.0,0.656,-0.088,0.744,0.656,-0.088,0.744,-0.7,1.112,-0.221,-0.001,-0.22,0.187,-0.091,0.278,-0.553,-0.142,-0.411,0.146,0.022,0.124,-0.496,-0.396,-0.1,0.296,0.611,0.611,-0.421,0.19,0.0,0.296,0.675,-0.379,0.296,0.675,-0.379,0.646,0.182,4.155,0.09,4.065,2.424,0.664,1.76,1.251,0.243,1.008,0.39,-0.169,0.559,0.679,0.844,-0.172,0.952,0.403,0.403,6.189,0.0,0.952,0.587,0.365,0.952,0.587,0.365,-0.055,1.295,5.999,0.19,6.189,45131,22590,22541
708,Kevin Garnett,2011,1.614,0.24,1.374,1.23,0.135,1.095,0.158,-0.384,0.542,-0.014,-0.186,0.172,0.22,-0.054,0.271,-0.46,-0.77,-0.77,1.374,0.604,-0.0,-0.46,-0.689,0.229,-0.46,-0.689,0.229,3.173,1.224,3.368,-0.129,3.497,1.186,-0.025,1.211,1.705,0.018,1.687,0.606,0.008,0.598,0.065,0.148,-0.085,1.081,1.056,1.056,4.514,5.57,0.0,1.081,0.888,0.193,1.081,0.888,0.193,3.577,0.509,4.983,0.111,4.872,2.416,0.11,2.306,1.863,-0.366,2.229,0.593,-0.178,0.771,0.285,0.094,0.186,0.621,0.286,0.286,6.174,0.0,0.621,0.199,0.422,0.621,0.199,0.422,6.75,1.733,0.604,5.57,6.174,39293,19697,19596
2730,Dwight Howard,2011,3.576,0.245,3.331,0.96,0.292,0.668,1.248,0.489,0.759,1.123,-0.002,1.125,-0.4,1.323,-1.727,-1.154,0.979,0.979,2.022,3.001,-0.0,-1.154,-0.398,-0.756,-1.154,-0.398,-0.756,1.333,0.75,2.02,-0.023,2.043,1.244,0.614,0.63,1.276,0.595,0.681,-0.477,0.021,-0.498,0.472,0.588,-0.117,-0.712,0.593,0.593,1.78,2.373,0.0,-0.712,-0.314,-0.398,-0.712,-0.314,-0.398,0.491,0.852,5.596,0.222,5.374,2.204,0.906,1.298,2.524,1.084,1.44,0.646,0.019,0.627,0.073,1.911,-1.845,-1.866,1.572,1.572,5.374,-0.0,-1.866,-0.712,-1.154,-1.866,-0.712,-1.154,1.824,1.601,3.001,2.373,5.374,51961,26066,25895
1938,Manu Ginobili,2011,2.327,-0.174,2.501,0.825,0.178,0.647,1.177,1.054,0.123,0.499,0.354,0.145,1.124,0.5,0.627,0.49,-0.067,-0.067,3.941,3.874,0.0,0.49,-0.047,0.537,0.49,-0.047,0.537,2.455,0.415,0.05,0.108,-0.058,0.479,0.027,0.452,-0.405,-0.071,-0.334,-0.132,-0.008,-0.124,-0.071,-0.147,0.076,0.602,0.568,0.568,0.581,1.149,0.0,0.602,0.139,0.463,0.602,0.139,0.463,2.733,0.506,2.378,-0.066,2.444,1.304,0.205,1.099,0.773,0.984,-0.211,0.367,0.346,0.021,1.052,0.353,0.703,1.092,0.501,0.501,5.023,0.0,1.092,0.092,1.0,1.092,0.092,1.0,5.187,0.921,3.874,1.149,5.023,35101,17617,17484
977,Kobe Bryant,2011,3.019,-0.066,3.085,-0.213,-0.162,-0.051,2.608,0.289,2.319,0.69,0.088,0.602,1.222,0.781,0.445,1.156,-0.358,-0.358,5.397,5.039,0.0,1.156,0.356,0.8,1.156,0.356,0.8,-0.557,-0.089,-0.664,-0.085,-0.579,-0.479,-0.028,-0.451,-0.069,-0.097,0.028,-0.031,-0.016,-0.015,-0.371,-0.369,-0.003,-0.096,0.708,0.708,-1.131,-0.423,0.0,-0.096,0.015,-0.111,-0.096,0.015,-0.111,0.323,-0.052,2.355,-0.151,2.506,-0.693,-0.19,-0.503,2.539,0.192,2.347,0.66,0.073,0.587,0.851,0.412,0.442,1.06,0.35,0.35,4.616,0.001,1.06,0.372,0.688,1.06,0.372,0.688,-0.234,-0.141,5.039,-0.423,4.617,56982,28531,28451
201935,James Harden,2011,1.577,-0.055,1.632,-0.46,0.023,-0.483,1.036,0.919,0.117,1.056,0.192,0.864,2.158,1.613,0.553,0.746,-0.525,-0.525,4.481,3.956,0.0,0.746,0.62,0.126,0.746,0.62,0.126,-0.961,-0.684,1.388,0.151,1.237,0.019,0.147,-0.128,1.137,-0.122,1.259,0.081,0.002,0.079,-0.848,-0.903,0.056,0.666,-0.753,-0.753,1.206,0.453,0.0,0.666,0.286,0.38,0.666,0.286,0.38,3.127,0.328,2.965,0.096,2.869,-0.44,0.171,-0.611,2.173,0.797,1.376,1.136,0.194,0.942,1.31,0.71,0.609,1.412,-1.278,-1.278,4.409,0.0,1.412,0.906,0.506,1.412,0.906,0.506,2.166,-0.357,3.956,0.453,4.409,17479,8738,8741
