player_id,player_name,Latest_Year,DECOMP_PRICING,off,def,net_rapm,possessions,off_poss,def_poss,oDECOMP_RIM_FREQ,dDECOMP_RIM_FREQ,nDECOMP_RIM_FREQ,oDECOMP_RIM_FG,dDECOMP_RIM_FG,nDECOMP_RIM_FG,oDECOMP_MID_FG,dDECOMP_MID_FG,nDECOMP_MID_FG,oDECOMP_THREE_FREQ,dDECOMP_THREE_FREQ,nDECOMP_THREE_FREQ,oDECOMP_THREE_FG,dDECOMP_THREE_FG,nDECOMP_THREE_FG,oDECOMP_EFG_PARENT,dDECOMP_EFG_PARENT,nDECOMP_EFG_PARENT,oDECOMP_FT,dDECOMP_FT,nDECOMP_FT,oDECOMP_TOV_VALUE,dDECOMP_TOV_VALUE,nDECOMP_TOV_VALUE,oDECOMP_SC,dDECOMP_SC,nDECOMP_SC,oDECOMP_BADPASS_TOV_VALUE,dDECOMP_BADPASS_TOV_VALUE,nDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_RIM,oDECOMP_THREE,oDECOMP_TOV_VALUE_split,oDECOMP_TOV_SPLIT_GAP,oFC,oDISPLAY_SUM,oRESID,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_RIM,dDECOMP_THREE,dDECOMP_TOV_VALUE_split,dDECOMP_TOV_SPLIT_GAP,dFC,dDISPLAY_SUM,dRESID,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_RIM,nDECOMP_THREE,nDECOMP_TOV_VALUE_split,nDECOMP_TOV_SPLIT_GAP,nFC,nDISPLAY_SUM,RESID
1626164,Booker,2024,net_continuation_kappa,6.49,-1.305,5.185,54300,27179,27121,-0.327,0.098,-0.229,1.029,0.135,1.164,1.249,-0.337,0.912,-0.175,0.108,-0.067,2.193,-0.153,2.04,3.939,-0.152,3.787,1.152,-0.321,0.831,0.82,-0.263,0.557,0.575,-0.573,0.002,0.401,-0.152,0.249,0.42,-0.113,0.307,3.969,-0.03,0.702,2.018,0.821,-0.001,5.941,6.516,-0.026,-0.149,-0.003,0.233,-0.045,-0.265,0.002,-0.733,-1.306,0.001,3.82,-0.033,0.935,1.973,0.556,0.001,5.208,5.21,-0.025
201142,Durant,2024,net_continuation_kappa,4.024,1.104,5.128,36752,18386,18366,-0.659,-0.059,-0.718,1.113,0.598,1.711,2.31,0.094,2.404,-0.639,-0.052,-0.691,1.567,0.785,2.352,3.681,1.36,5.041,1.195,-0.009,1.186,-0.951,-0.462,-1.413,0.083,0.221,0.304,-0.904,-0.393,-1.297,-0.046,-0.07,-0.116,3.692,-0.011,0.454,0.928,-0.95,-0.001,3.936,4.019,0.005,1.366,-0.006,0.539,0.733,-0.463,0.001,0.895,1.116,-0.012,5.058,-0.017,0.993,1.661,-1.413,0.0,4.831,5.135,-0.007
202710,Butler III,2024,net_continuation_kappa,3.993,0.946,4.939,48779,24414,24365,-0.108,-0.104,-0.212,0.396,-0.295,0.101,0.209,-0.432,-0.223,-0.675,-0.073,-0.748,-0.522,0.316,-0.206,-0.682,-0.593,-1.275,1.966,-0.158,1.808,1.652,1.183,2.835,1.057,0.523,1.58,0.661,0.785,1.446,0.989,0.395,1.384,-0.7,0.018,0.288,-1.197,1.65,0.002,2.918,3.975,0.018,-0.588,-0.005,-0.399,0.243,1.18,0.003,0.437,0.96,-0.014,-1.288,0.013,-0.111,-0.954,2.83,0.005,3.355,4.935,0.004
1630532,Wagner,2024,net_continuation_kappa,2.233,2.592,4.826,31251,15625,15626,1.372,0.079,1.451,0.612,0.444,1.056,0.437,0.068,0.505,-0.287,-0.023,-0.31,-1.289,0.644,-0.645,0.848,1.194,2.042,0.686,0.128,0.814,0.445,0.299,0.744,0.243,0.985,1.228,0.318,-0.047,0.271,0.128,0.343,0.471,0.845,0.003,1.984,-1.576,0.446,-0.001,1.976,2.219,0.014,1.212,-0.018,0.523,0.621,0.296,0.003,1.639,2.624,-0.032,2.057,-0.015,2.507,-0.955,0.742,0.002,3.615,4.843,-0.017
201950,Holiday,2024,net_continuation_kappa,3.352,1.374,4.726,53754,26934,26820,0.408,0.235,0.643,0.381,0.165,0.546,0.338,0.062,0.4,0.24,-0.307,-0.067,1.452,-0.271,1.181,2.808,-0.111,2.697,-0.396,0.644,0.248,0.539,0.478,1.017,0.398,0.362,0.76,0.021,0.272,0.293,0.519,0.206,0.725,2.819,-0.011,0.789,1.692,0.54,-0.001,2.962,3.36,-0.008,-0.116,0.005,0.4,-0.578,0.478,0.0,1.006,1.368,0.006,2.703,-0.006,1.189,1.114,1.018,-0.001,3.968,4.728,-0.002
203081,Lillard,2024,net_continuation_kappa,6.129,-1.457,4.672,46037,23035,23002,0.446,-0.159,0.287,0.715,-0.366,0.349,0.65,0.035,0.685,0.518,0.193,0.711,1.171,0.065,1.236,3.499,-0.241,3.258,2.073,-0.1,1.973,1.233,-0.742,0.491,-0.675,-0.379,-1.054,-0.219,-0.64,-0.859,1.449,-0.1,1.349,3.5,-0.001,1.161,1.689,1.23,0.003,6.806,6.131,-0.002,-0.232,-0.009,-0.525,0.258,-0.74,-0.002,-1.074,-1.453,-0.004,3.268,-0.01,0.636,1.947,0.49,0.001,5.732,4.678,-0.006
203110,Green,2024,net_continuation_kappa,0.476,3.907,4.383,39554,19795,19759,0.506,0.899,1.405,1.202,1.046,2.248,-0.569,0.143,-0.426,0.059,-0.371,-0.312,0.417,0.163,0.58,1.625,1.882,3.507,0.299,0.421,0.72,-0.719,0.114,-0.605,-0.744,1.495,0.751,-1.346,0.011,-1.335,0.63,0.102,0.732,1.615,0.01,1.708,0.476,-0.716,-0.003,1.195,0.451,0.025,1.88,0.002,1.945,-0.208,0.113,0.001,2.415,3.91,-0.003,3.495,0.012,3.653,0.268,-0.603,-0.002,3.61,4.361,0.022
1628983,Gilgeous-Alexander,2024,net_continuation_kappa,4.594,-0.313,4.281,46374,23198,23176,0.475,-0.409,0.066,0.242,0.054,0.296,0.922,-0.347,0.575,-0.399,0.031,-0.368,0.616,0.028,0.644,1.856,-0.662,1.194,1.456,0.018,1.474,1.686,0.405,2.091,-0.418,-0.066,-0.484,0.822,-0.152,0.67,0.862,0.556,1.418,1.856,0.0,0.717,0.217,1.684,0.002,4.998,4.58,0.014,-0.643,-0.019,-0.355,0.059,0.404,0.001,-0.22,-0.286,-0.027,1.213,-0.019,0.362,0.276,2.088,0.003,4.778,4.294,-0.013
1631096,Holmgren,2024,net_continuation_kappa,2.155,2.12,4.275,11480,5742,5738,-0.133,0.304,0.171,0.763,1.051,1.814,0.808,0.732,1.54,-0.231,-0.016,-0.247,0.956,-0.149,0.807,2.157,1.915,4.072,-0.064,0.205,0.141,-0.01,-0.186,-0.196,0.064,0.191,0.255,-0.046,-0.326,-0.372,0.038,0.14,0.178,2.163,-0.006,0.63,0.725,-0.008,-0.002,2.089,2.153,0.002,1.922,-0.007,1.355,-0.165,-0.186,0.0,1.941,2.132,-0.012,4.085,-0.013,1.985,0.56,-0.194,-0.002,4.03,4.285,-0.01
1630631,Alvarado,2024,net_continuation_kappa,2.108,2.153,4.261,13670,6817,6853,0.061,0.086,0.147,0.497,0.037,0.534,0.591,0.205,0.796,0.038,0.012,0.05,-0.477,0.334,-0.143,0.71,0.681,1.391,0.26,-0.531,-0.271,0.615,1.558,2.173,0.531,0.431,0.962,0.565,0.662,1.227,0.051,0.896,0.947,0.71,-0.0,0.558,-0.439,0.616,-0.001,1.585,2.116,-0.008,0.674,0.007,0.123,0.346,1.558,0.0,1.701,2.132,0.021,1.384,0.007,0.681,-0.093,2.174,-0.001,3.286,4.248,0.013
1629029,Dončić,2024,net_continuation_kappa,4.662,-0.43,4.233,54598,27337,27261,-0.453,-0.07,-0.523,1.775,-0.171,1.604,1.478,-0.325,1.153,0.482,-0.028,0.454,0.755,0.192,0.947,4.043,-0.403,3.64,0.395,0.13,0.525,-0.042,-0.456,-0.498,0.27,0.301,0.571,-0.634,-0.002,-0.636,0.591,-0.457,0.134,4.037,0.006,1.322,1.237,-0.043,0.001,4.39,4.66,0.002,-0.402,-0.001,-0.241,0.164,-0.459,0.003,-0.728,-0.427,-0.003,3.635,0.005,1.081,1.401,-0.502,0.004,3.662,4.233,0.0
1627936,Caruso,2024,net_continuation_kappa,-0.52,4.674,4.154,32069,16068,16001,0.263,0.358,0.621,-0.253,0.561,0.308,-0.269,0.614,0.345,-0.072,-0.126,-0.198,-0.917,0.351,-0.566,-1.235,1.752,0.517,0.522,-0.155,0.367,0.011,2.497,2.508,0.199,0.587,0.786,-0.013,1.146,1.133,0.022,1.351,1.373,-1.248,0.013,0.01,-0.989,0.009,0.002,-0.715,-0.516,-0.004,1.758,-0.006,0.919,0.225,2.497,0.0,4.1,4.687,-0.013,0.51,0.007,0.929,-0.764,2.506,0.002,3.385,4.171,-0.017
101108,Paul,2024,net_continuation_kappa,1.557,2.587,4.144,47045,23522,23523,-1.123,0.258,-0.865,1.128,0.322,1.45,1.158,0.231,1.389,0.09,0.034,0.124,-0.322,1.085,0.763,0.962,1.909,2.871,-0.09,0.159,0.069,1.329,0.461,1.79,-0.652,0.058,-0.594,0.82,0.1,0.92,0.508,0.36,0.868,0.931,0.031,0.005,-0.232,1.328,0.001,2.17,1.518,0.039,1.93,-0.021,0.58,1.119,0.46,0.001,2.55,2.608,-0.021,2.861,0.01,0.585,0.887,1.788,0.002,4.72,4.126,0.018
1627783,Siakam,2024,net_continuation_kappa,3.385,0.725,4.11,53909,26980,26929,0.259,0.053,0.312,0.676,-0.639,0.037,0.541,0.295,0.836,-0.318,-0.043,-0.361,0.446,0.214,0.66,1.617,-0.127,1.49,0.227,0.001,0.228,1.376,-0.01,1.366,0.174,0.856,1.03,0.651,-0.107,0.544,0.718,0.095,0.813,1.604,0.013,0.935,0.128,1.369,0.007,3.207,3.381,0.004,-0.12,-0.007,-0.586,0.171,-0.012,0.002,-0.129,0.727,-0.002,1.484,0.006,0.349,0.299,1.357,0.009,3.078,4.108,0.002
1630573,Hauser,2024,net_continuation_kappa,2.243,1.599,3.841,14472,7236,7236,-0.619,-0.037,-0.656,0.009,0.485,0.494,0.331,0.099,0.43,0.817,0.112,0.929,0.737,1.24,1.977,1.279,1.887,3.166,-0.045,0.181,0.136,0.234,-0.852,-0.618,0.774,0.384,1.158,0.181,-0.203,-0.022,0.055,-0.647,-0.592,1.275,0.004,-0.61,1.554,0.236,-0.002,1.464,2.238,0.005,1.899,-0.012,0.448,1.352,-0.85,-0.002,1.228,1.612,-0.013,3.174,-0.008,-0.162,2.906,-0.614,-0.004,2.692,3.85,-0.009
1628973,Brunson,2024,net_continuation_kappa,4.321,-0.627,3.694,47688,23892,23796,-0.615,0.061,-0.554,0.315,-0.165,0.15,1.614,-0.306,1.308,-0.251,0.047,-0.204,0.43,-0.244,0.186,1.496,-0.608,0.888,0.524,0.029,0.553,1.855,0.147,2.002,0.438,-0.194,0.244,0.95,-0.195,0.755,0.909,0.339,1.248,1.493,0.003,-0.3,0.179,1.859,-0.004,3.872,4.31,0.011,-0.607,-0.001,-0.104,-0.197,0.144,0.003,-0.431,-0.625,-0.002,0.886,0.002,-0.404,-0.018,2.003,-0.001,3.441,3.685,0.009
203076,Davis,2024,net_continuation_kappa,0.763,2.832,3.595,45774,22940,22834,0.043,0.255,0.298,0.934,0.285,1.219,-0.121,0.349,0.228,-0.761,-0.019,-0.78,-0.486,0.04,-0.446,-0.392,0.913,0.521,0.649,0.097,0.746,-0.134,0.28,0.146,0.642,1.536,2.178,-0.324,0.445,0.121,0.185,-0.165,0.02,-0.391,-0.001,0.977,-1.247,-0.139,0.005,0.124,0.766,-0.003,0.91,0.003,0.54,0.021,0.28,0.0,1.287,2.823,0.009,0.519,0.002,1.517,-1.226,0.141,0.005,1.411,3.589,0.006
1641726,Lively II,2024,net_continuation_kappa,2.918,0.658,3.576,7149,3577,3572,0.131,0.314,0.445,0.45,0.495,0.945,0.076,-0.067,0.009,-0.296,-0.22,-0.516,1.335,-0.898,0.437,1.685,-0.367,1.318,-0.488,0.156,-0.332,0.362,-0.25,0.112,1.344,1.123,2.467,0.01,0.157,0.167,0.353,-0.405,-0.052,1.696,-0.011,0.581,1.039,0.363,-0.001,1.57,2.914,0.004,-0.376,0.009,0.809,-1.118,-0.248,-0.002,-0.47,0.653,0.005,1.32,-0.002,1.39,-0.079,0.115,-0.003,1.1,3.567,0.009
1630217,Bane,2024,net_continuation_kappa,2.721,0.744,3.465,32480,16259,16221,-0.025,0.206,0.181,-0.519,0.183,-0.336,0.225,-0.055,0.17,0.164,0.017,0.181,1.761,0.085,1.846,1.619,0.429,2.048,0.042,-0.172,-0.13,0.31,0.19,0.5,0.744,0.302,1.046,0.316,0.298,0.614,-0.006,-0.111,-0.117,1.606,0.013,-0.544,1.925,0.31,0.0,1.958,2.702,0.019,0.436,-0.007,0.389,0.102,0.187,0.003,0.454,0.756,-0.012,2.042,0.006,-0.155,2.027,0.497,0.003,2.412,3.458,0.007
1628401,White,2024,net_continuation_kappa,1.22,2.23,3.45,46852,23425,23427,-0.133,0.101,-0.032,0.271,0.945,1.216,0.281,0.151,0.432,0.218,0.095,0.313,-0.03,0.522,0.492,0.595,1.812,2.407,0.597,0.267,0.864,0.786,0.182,0.968,-0.762,-0.035,-0.797,0.307,-0.751,-0.444,0.478,0.938,1.416,0.607,-0.012,0.138,0.188,0.785,0.001,1.99,1.228,-0.008,1.814,-0.002,1.046,0.617,0.187,-0.005,2.263,2.228,0.002,2.421,-0.014,1.184,0.805,0.972,-0.004,4.253,3.456,-0.006
1628371,Isaac,2024,net_continuation_kappa,-0.037,3.415,3.379,8714,4361,4353,0.069,0.198,0.267,0.405,1.177,1.582,-0.633,-0.104,-0.737,-0.492,-0.024,-0.516,-0.699,-0.175,-0.874,-1.352,1.085,-0.267,-0.09,0.103,0.013,0.248,1.476,1.724,1.157,0.75,1.907,0.093,1.023,1.116,0.156,0.457,0.613,-1.35,-0.002,0.474,-1.191,0.249,-0.001,-1.192,-0.035,-0.002,1.072,0.013,1.375,-0.199,1.48,-0.004,2.651,3.401,0.014,-0.278,0.011,1.849,-1.39,1.729,-0.005,1.459,3.366,0.013
203500,Adams,2024,net_continuation_kappa,2.704,0.653,3.357,27600,13836,13764,0.058,0.299,0.357,-0.228,0.303,0.075,0.471,0.121,0.592,-0.746,-0.193,-0.939,0.571,-0.787,-0.216,0.139,-0.251,-0.112,-0.857,0.929,0.072,-0.009,-1.273,-1.282,3.415,1.244,4.659,-0.161,-0.256,-0.417,0.154,-1.017,-0.863,0.126,0.013,-0.17,-0.175,-0.007,-0.002,-0.74,2.675,0.029,-0.257,0.006,0.602,-0.98,-1.273,0.0,-0.601,0.643,0.01,-0.131,0.019,0.432,-1.155,-1.28,-0.002,-1.341,3.318,0.039
1628969,Bridges,2024,net_continuation_kappa,1.805,1.531,3.337,58673,29311,29362,-0.169,-0.144,-0.313,0.598,0.122,0.72,0.557,0.234,0.791,-0.207,0.208,0.001,0.312,0.295,0.607,1.11,0.708,1.818,0.44,0.054,0.494,0.503,0.534,1.037,-0.237,0.246,0.009,0.234,0.61,0.844,0.264,-0.082,0.182,1.091,0.019,0.429,0.105,0.498,0.005,2.034,1.797,0.008,0.715,-0.007,-0.022,0.503,0.528,0.006,1.303,1.549,-0.018,1.806,0.012,0.407,0.608,1.026,0.011,3.337,3.346,-0.009
1628378,Mitchell,2024,net_continuation_kappa,3.118,0.174,3.292,49228,24623,24605,0.218,0.267,0.485,0.317,-0.023,0.294,0.545,0.001,0.546,0.177,0.056,0.233,0.37,-0.325,0.045,1.627,-0.04,1.587,0.277,-0.282,-0.005,1.376,0.443,1.819,-0.163,0.061,-0.102,0.543,0.384,0.927,0.83,0.055,0.885,1.627,-0.0,0.535,0.547,1.373,0.003,3.28,3.117,0.001,-0.024,-0.016,0.244,-0.269,0.439,0.004,0.137,0.198,-0.024,1.603,-0.016,0.779,0.278,1.812,0.007,3.417,3.315,-0.023
1627750,Murray,2024,net_continuation_kappa,2.776,0.478,3.254,38211,19132,19079,-0.423,-0.172,-0.595,0.327,-0.206,0.121,0.302,0.17,0.472,0.08,-0.043,0.037,1.355,0.983,2.338,1.66,0.724,2.384,-0.318,0.098,-0.22,0.935,-0.123,0.812,0.49,-0.226,0.264,0.427,-0.006,0.421,0.512,-0.12,0.392,1.641,0.019,-0.096,1.435,0.939,-0.004,2.258,2.748,0.028,0.732,-0.008,-0.378,0.94,-0.126,0.003,0.707,0.481,-0.003,2.373,0.011,-0.474,2.375,0.813,-0.001,2.965,3.229,0.025
203991,Capela,2024,net_continuation_kappa,0.19,3.046,3.236,39740,19854,19886,0.053,0.151,0.204,-0.566,0.736,0.17,0.238,0.312,0.55,-0.493,-0.11,-0.603,-0.154,-0.125,-0.279,-0.934,0.974,0.04,-0.968,0.931,-0.037,-0.282,-0.534,-0.816,2.361,1.684,4.045,-0.341,-0.261,-0.602,0.061,-0.274,-0.213,-0.922,-0.012,-0.513,-0.647,-0.28,-0.002,-2.172,0.189,0.001,0.964,0.01,0.887,-0.235,-0.535,0.001,1.361,3.045,0.001,0.042,-0.002,0.374,-0.882,-0.815,-0.001,-0.811,3.234,0.002
1630529,Jones,2024,net_continuation_kappa,1.333,1.842,3.175,28293,14144,14149,0.813,0.397,1.21,0.178,0.054,0.232,0.298,-0.032,0.266,-0.497,-0.162,-0.659,-0.601,0.016,-0.585,0.168,0.269,0.437,0.778,-0.001,0.777,0.662,1.282,1.944,-0.266,0.301,0.035,0.731,0.99,1.721,-0.068,0.291,0.223,0.191,-0.023,0.991,-1.098,0.663,-0.001,1.631,1.365,-0.032,0.273,-0.004,0.451,-0.146,1.281,0.001,1.554,1.855,-0.013,0.464,-0.027,1.442,-1.244,1.944,0.0,3.185,3.22,-0.045
1628384,Anunoby,2024,net_continuation_kappa,0.18,2.976,3.156,41551,20768,20783,0.329,-0.156,0.173,0.374,0.015,0.389,0.073,0.528,0.601,0.165,-0.153,0.012,0.192,1.072,1.264,1.128,1.306,2.434,-0.286,0.222,-0.064,-0.56,1.358,0.798,-0.102,0.093,-0.009,-0.021,0.862,0.841,-0.542,0.494,-0.048,1.133,-0.005,0.703,0.357,-0.563,0.003,0.287,0.185,-0.005,1.306,0.0,-0.141,0.919,1.356,0.002,2.886,2.979,-0.003,2.439,-0.005,0.562,1.276,0.793,0.005,3.173,3.164,-0.008
202683,Freedom,2024,net_continuation_kappa,3.245,-0.11,3.135,13335,6675,6660,-0.452,0.444,-0.008,-0.362,-0.4,-0.762,0.366,-0.389,-0.023,0.045,0.026,0.071,0.135,0.626,0.761,-0.27,0.312,0.042,-0.497,0.499,0.002,0.407,-1.271,-0.864,3.602,0.346,3.948,0.342,-0.759,-0.417,0.069,-0.508,-0.439,-0.268,-0.002,-0.814,0.18,0.411,-0.004,-0.358,3.244,0.001,0.307,0.005,0.044,0.652,-1.267,-0.004,-0.465,-0.119,0.009,0.039,0.003,-0.77,0.832,-0.856,-0.008,-0.823,3.125,0.01
201935,Harden,2024,net_continuation_kappa,3.607,-0.505,3.101,52684,26358,26326,0.145,-0.033,0.112,0.641,-0.22,0.421,0.126,-0.035,0.091,0.533,-0.215,0.318,0.145,-0.091,0.054,1.625,-0.591,1.034,1.627,0.146,1.773,0.298,0.02,0.318,0.046,-0.078,-0.032,0.183,0.335,0.518,0.117,-0.317,-0.2,1.59,0.035,0.786,0.678,0.3,-0.002,3.515,3.561,0.046,-0.594,0.003,-0.253,-0.306,0.018,0.002,-0.428,-0.506,0.001,0.996,0.038,0.533,0.372,0.318,-0.0,3.087,3.055,0.046
