player_id,player_name,Latest_Year,DECOMP_PRICING,off,def,net_rapm,possessions,off_poss,def_poss,oDECOMP_RIM_FREQ,dDECOMP_RIM_FREQ,nDECOMP_RIM_FREQ,oDECOMP_RIM_FG,dDECOMP_RIM_FG,nDECOMP_RIM_FG,oDECOMP_MID_FG,dDECOMP_MID_FG,nDECOMP_MID_FG,oDECOMP_THREE_FREQ,dDECOMP_THREE_FREQ,nDECOMP_THREE_FREQ,oDECOMP_THREE_FG,dDECOMP_THREE_FG,nDECOMP_THREE_FG,oDECOMP_EFG_PARENT,dDECOMP_EFG_PARENT,nDECOMP_EFG_PARENT,oDECOMP_FT,dDECOMP_FT,nDECOMP_FT,oDECOMP_TOV_VALUE,dDECOMP_TOV_VALUE,nDECOMP_TOV_VALUE,oDECOMP_SC,dDECOMP_SC,nDECOMP_SC,oDECOMP_BADPASS_TOV_VALUE,dDECOMP_BADPASS_TOV_VALUE,nDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_RIM,oDECOMP_THREE,oDECOMP_TOV_VALUE_split,oDECOMP_TOV_SPLIT_GAP,oFC,oDISPLAY_SUM,oRESID,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_RIM,dDECOMP_THREE,dDECOMP_TOV_VALUE_split,dDECOMP_TOV_SPLIT_GAP,dFC,dDISPLAY_SUM,dRESID,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_RIM,nDECOMP_THREE,nDECOMP_TOV_VALUE_split,nDECOMP_TOV_SPLIT_GAP,nFC,nDISPLAY_SUM,RESID
708,Garnett,2007,net_continuation_kappa,5.49,3.404,8.894,62136,31180,30956,0.048,0.298,0.346,0.778,1.06,1.838,3.119,0.56,3.679,-0.809,-0.116,-0.925,-0.071,0.136,0.065,3.054,1.955,5.009,0.787,0.42,1.207,1.141,-0.201,0.94,0.494,1.275,1.769,0.378,0.002,0.38,0.768,-0.202,0.566,3.065,-0.011,0.826,-0.88,1.146,-0.005,4.993,5.487,0.003,1.938,0.017,1.358,0.02,-0.2,-0.001,2.157,3.432,-0.028,5.003,0.006,2.184,-0.86,0.946,-0.006,7.15,8.919,-0.025
1495,Duncan,2007,net_continuation_kappa,3.123,4.287,7.41,62125,31222,30903,0.099,0.206,0.305,0.629,1.203,1.832,1.495,0.608,2.103,-0.425,0.277,-0.148,-0.424,0.187,-0.237,1.383,2.474,3.857,-0.088,0.668,0.58,0.097,-0.57,-0.473,1.733,1.703,3.436,-0.175,-0.368,-0.543,0.271,-0.196,0.075,1.374,0.009,0.728,-0.849,0.096,0.001,1.383,3.116,0.007,2.481,-0.007,1.409,0.464,-0.564,-0.006,2.579,4.282,0.005,3.855,0.002,2.137,-0.385,-0.468,-0.005,3.962,7.398,0.012
1938,Ginobili,2007,net_continuation_kappa,4.583,2.645,7.228,46817,23470,23347,0.741,-0.305,0.436,0.127,0.162,0.289,-0.086,0.099,0.013,0.569,-0.057,0.512,0.186,0.753,0.939,1.557,0.65,2.207,1.439,0.097,1.536,0.574,1.565,2.139,1.006,0.334,1.34,0.232,0.623,0.855,0.34,0.95,1.29,1.537,0.02,0.868,0.755,0.572,0.002,3.55,4.556,0.027,0.652,-0.002,-0.143,0.696,1.573,-0.008,2.314,2.648,-0.003,2.189,0.018,0.725,1.451,2.145,-0.006,5.864,7.204,0.024
1717,Nowitzki,2007,net_continuation_kappa,5.622,0.898,6.52,67025,33561,33464,-0.27,-0.014,-0.284,0.167,0.253,0.42,1.564,-0.154,1.41,-0.187,-0.083,-0.27,0.577,-0.168,0.409,1.867,-0.168,1.699,1.763,0.105,1.868,1.836,-0.085,1.751,0.191,1.038,1.229,0.414,0.13,0.544,1.425,-0.214,1.211,1.851,0.016,-0.103,0.39,1.839,-0.003,5.45,5.641,-0.019,-0.166,-0.002,0.239,-0.251,-0.084,-0.001,-0.146,0.892,0.006,1.685,0.014,0.136,0.139,1.755,-0.004,5.304,6.533,-0.013
1884,Davis,2007,net_continuation_kappa,4.814,1.656,6.471,43091,21561,21530,0.865,0.073,0.938,0.62,0.457,1.077,0.005,0.304,0.309,1.544,-0.2,1.344,-0.145,0.411,0.266,2.891,1.037,3.928,0.148,-0.239,-0.091,2.266,1.303,3.569,-0.493,-0.444,-0.937,0.484,0.27,0.754,1.782,1.031,2.813,2.889,0.002,1.485,1.399,2.266,0.0,5.303,4.81,0.004,1.045,-0.008,0.53,0.211,1.301,0.002,2.109,1.665,-0.009,3.934,-0.006,2.015,1.61,3.567,0.002,7.412,6.475,-0.004
1718,Pierce,2007,net_continuation_kappa,5.265,1.148,6.413,57346,28680,28666,0.567,0.098,0.665,0.454,0.34,0.794,1.169,-0.185,0.984,0.717,-0.179,0.538,0.738,-0.327,0.411,3.652,-0.242,3.41,1.607,-0.307,1.3,0.666,0.804,1.47,-0.666,0.905,0.239,0.255,0.313,0.568,0.409,0.494,0.903,3.645,0.007,1.021,1.455,0.664,0.002,5.918,5.252,0.013,-0.253,0.011,0.438,-0.506,0.807,-0.003,0.244,1.149,-0.001,3.392,0.018,1.459,0.949,1.471,-0.001,6.162,6.401,0.012
467,Kidd,2007,net_continuation_kappa,4.338,1.495,5.833,61543,30829,30714,0.39,0.035,0.425,-0.216,0.207,-0.009,0.394,0.089,0.483,0.478,-0.121,0.357,0.482,-0.54,-0.058,1.551,-0.325,1.226,0.952,-0.2,0.752,1.274,0.986,2.26,0.571,1.034,1.605,0.2,0.794,0.994,1.072,0.191,1.263,1.528,0.023,0.174,0.96,1.272,0.002,3.754,4.325,0.013,-0.33,0.005,0.242,-0.661,0.985,0.001,0.456,1.49,0.005,1.198,0.028,0.416,0.299,2.257,0.003,4.21,5.815,0.018
977,Bryant,2007,net_continuation_kappa,6.647,-0.937,5.71,64645,32364,32281,-0.18,-0.406,-0.586,0.772,-0.131,0.641,0.751,0.152,0.903,0.454,0.02,0.474,0.715,0.162,0.877,2.516,-0.198,2.318,1.399,-0.096,1.303,1.686,-0.355,1.331,1.072,-0.266,0.806,0.811,0.076,0.887,0.878,-0.431,0.447,2.512,0.004,0.592,1.169,1.689,-0.003,5.597,6.669,-0.022,-0.203,0.005,-0.537,0.182,-0.355,0.0,-0.654,-0.92,-0.017,2.309,0.009,0.055,1.351,1.334,-0.003,4.943,5.749,-0.039
959,Nash,2007,net_continuation_kappa,7.193,-1.536,5.657,63010,31557,31453,0.274,-0.038,0.236,1.277,-0.755,0.522,1.722,-0.365,1.357,0.84,-0.081,0.759,1.682,-0.488,1.194,5.806,-1.711,4.095,0.075,0.545,0.62,1.675,0.138,1.813,-0.347,-0.485,-0.832,-0.177,0.438,0.261,1.853,-0.304,1.549,5.795,0.011,1.551,2.522,1.676,-0.001,7.545,7.198,-0.005,-1.727,0.016,-0.793,-0.569,0.134,0.004,-1.044,-1.529,-0.007,4.068,0.027,0.758,1.953,1.81,0.003,6.501,5.669,-0.012
2544,James,2007,net_continuation_kappa,4.807,0.838,5.645,54184,27131,27053,0.438,-0.163,0.275,1.069,0.401,1.47,-0.383,-0.25,-0.633,0.286,0.109,0.395,-0.278,0.733,0.455,1.107,0.842,1.949,0.482,-0.351,0.131,2.168,0.144,2.312,1.032,0.254,1.286,0.942,0.155,1.097,1.234,-0.015,1.219,1.132,-0.025,1.507,0.008,2.176,-0.008,3.782,4.814,-0.007,0.83,0.012,0.238,0.842,0.14,0.004,0.623,0.877,-0.039,1.962,-0.013,1.745,0.85,2.316,-0.004,4.405,5.691,-0.046
2548,Wade,2007,net_continuation_kappa,4.656,0.611,5.267,45766,22913,22853,0.627,-0.117,0.51,0.759,0.375,1.134,0.227,-0.352,-0.125,-0.477,0.098,-0.379,0.508,0.018,0.526,1.668,0.024,1.692,1.266,-0.112,1.154,0.706,0.708,1.414,1.018,0.004,1.022,0.498,0.239,0.737,0.213,0.468,0.681,1.644,0.024,1.386,0.031,0.711,-0.005,3.616,4.634,0.022,0.022,0.002,0.258,0.116,0.707,0.001,0.618,0.622,-0.011,1.666,0.026,1.644,0.147,1.418,-0.004,4.234,5.256,0.011
1897,World Peace,2007,net_continuation_kappa,1.884,3.184,5.068,42258,21144,21114,0.181,0.374,0.555,0.396,0.093,0.489,-0.21,0.597,0.387,0.442,-0.088,0.354,0.305,-0.03,0.275,1.142,0.942,2.084,-0.011,0.395,0.384,0.613,1.235,1.848,0.132,0.614,0.746,0.684,0.608,1.292,-0.072,0.626,0.554,1.114,0.028,0.577,0.747,0.612,0.001,1.716,1.848,0.036,0.946,-0.004,0.467,-0.118,1.234,0.001,2.576,3.19,-0.006,2.06,0.024,1.044,0.629,1.846,0.002,4.292,5.038,0.03
1503,McGrady,2007,net_continuation_kappa,5.476,-0.476,5.0,52904,26503,26401,-0.372,0.085,-0.287,0.358,0.096,0.454,1.041,-0.268,0.773,0.882,-0.105,0.777,0.661,-0.213,0.448,2.559,-0.412,2.147,0.745,0.12,0.865,2.368,-0.086,2.282,-0.204,-0.102,-0.306,0.663,0.074,0.737,1.709,-0.162,1.547,2.57,-0.011,-0.014,1.543,2.372,-0.004,5.683,5.479,-0.003,-0.405,-0.007,0.181,-0.318,-0.088,0.002,-0.371,-0.473,-0.003,2.165,-0.018,0.167,1.225,2.284,-0.002,5.312,5.006,-0.006
406,O'Neal,2007,net_continuation_kappa,3.758,1.164,4.922,49211,24708,24503,1.573,1.225,2.798,2.047,0.065,2.112,1.275,0.125,1.4,-0.468,0.064,-0.404,0.882,-0.52,0.362,5.303,0.969,6.272,-1.736,0.569,-1.167,-0.996,-1.637,-2.633,1.179,1.264,2.443,-1.063,-0.935,-1.998,0.071,-0.704,-0.633,5.309,-0.006,3.62,0.414,-0.992,-0.004,2.577,3.756,0.002,0.959,0.01,1.29,-0.456,-1.639,0.002,-0.109,1.155,0.009,6.268,0.004,4.91,-0.042,-2.631,-0.002,2.468,4.911,0.011
1905,Kirilenko,2007,net_continuation_kappa,3.304,1.49,4.795,43576,21812,21764,0.896,-0.175,0.721,0.479,1.604,2.083,-0.211,-0.027,-0.238,-0.276,-0.019,-0.295,-0.097,-0.08,-0.177,0.789,1.307,2.096,1.359,-0.461,0.898,-0.377,0.532,0.155,1.538,0.111,1.649,-0.523,-0.001,-0.524,0.143,0.533,0.676,0.791,-0.002,1.375,-0.373,-0.38,0.003,1.773,3.311,-0.007,1.303,0.004,1.429,-0.099,0.532,0.0,1.374,1.485,0.005,2.094,0.002,2.804,-0.472,0.152,0.003,3.147,4.796,-0.001
951,Allen,2007,net_continuation_kappa,5.671,-1.207,4.464,51329,25715,25614,-0.12,0.113,-0.007,0.322,-0.363,-0.041,0.551,-0.498,0.053,1.219,-0.01,1.209,1.26,0.55,1.81,3.241,-0.195,3.046,0.638,-0.063,0.575,0.667,-0.391,0.276,1.127,-0.53,0.597,0.469,0.0,0.469,0.198,-0.39,-0.192,3.232,0.009,0.202,2.479,0.667,0.0,4.537,5.664,0.007,-0.208,0.013,-0.25,0.54,-0.39,-0.001,-0.662,-1.192,-0.015,3.024,0.022,-0.048,3.019,0.277,-0.001,3.875,4.472,-0.008
1890,Marion,2007,net_continuation_kappa,2.44,1.988,4.427,71128,35570,35558,0.318,0.013,0.331,0.841,0.139,0.98,0.299,0.465,0.764,0.075,-0.108,-0.033,0.2,0.076,0.276,1.73,0.614,2.344,-0.2,0.69,0.49,0.575,0.652,1.227,0.345,0.061,0.406,0.006,0.749,0.755,0.569,-0.105,0.464,1.733,-0.003,1.159,0.275,0.575,0.0,2.108,2.453,-0.013,0.585,0.029,0.152,-0.032,0.644,0.008,1.927,1.988,0.0,2.318,0.026,1.311,0.243,1.219,0.008,4.035,4.441,-0.014
1515,Parker,2007,net_continuation_kappa,3.373,1.019,4.392,10178,5098,5080,-0.437,0.263,-0.174,0.663,0.03,0.693,0.827,0.096,0.923,-0.099,-0.232,-0.331,1.416,0.215,1.631,2.352,0.365,2.717,0.59,0.023,0.613,1.151,0.596,1.747,-0.719,0.012,-0.707,0.025,0.007,0.032,1.125,0.591,1.716,2.37,-0.018,0.226,1.317,1.15,0.001,4.111,3.392,-0.019,0.372,-0.007,0.293,-0.017,0.598,-0.002,0.991,1.003,0.016,2.742,-0.025,0.519,1.3,1.748,-0.001,5.102,4.395,-0.003
739,Wallace,2007,net_continuation_kappa,2.131,2.075,4.205,57332,28735,28597,-0.236,0.12,-0.116,0.596,0.383,0.979,1.818,0.152,1.97,0.416,-0.011,0.405,0.089,0.035,0.124,2.692,0.68,3.372,-0.88,0.749,-0.131,0.109,-0.06,0.049,0.216,0.706,0.922,-0.749,-0.415,-1.164,0.855,0.352,1.207,2.683,0.009,0.36,0.505,0.106,0.003,1.912,2.128,0.003,0.679,0.001,0.503,0.024,-0.063,0.003,1.368,2.074,0.001,3.362,0.01,0.863,0.529,0.043,0.006,3.28,4.202,0.003
1497,Billups,2007,net_continuation_kappa,3.809,0.19,3.999,61932,31055,30877,-0.367,-0.309,-0.676,-0.263,0.627,0.364,0.17,-0.716,-0.546,0.568,0.217,0.785,0.266,0.519,0.785,0.374,0.343,0.717,1.836,-0.117,1.719,0.985,-0.467,0.518,0.609,0.437,1.046,0.348,-0.022,0.326,0.638,-0.444,0.194,0.374,0.0,-0.63,0.834,0.986,-0.001,3.195,3.804,0.005,0.338,0.005,0.318,0.736,-0.466,-0.001,-0.246,0.191,-0.001,0.712,0.005,-0.312,1.57,0.52,-0.002,2.949,3.995,0.004
2203,Battier,2007,net_continuation_kappa,-0.053,3.755,3.702,49470,24771,24699,-0.239,0.087,-0.152,-0.535,1.299,0.764,-0.852,0.935,0.083,0.308,0.048,0.356,0.521,0.44,0.961,-0.801,2.808,2.007,0.137,-0.047,0.09,0.081,0.662,0.743,0.532,0.347,0.879,0.009,0.236,0.245,0.072,0.426,0.498,-0.797,-0.004,-0.774,0.829,0.081,0.0,-0.579,-0.047,-0.006,2.809,-0.001,1.386,0.488,0.662,0.0,3.424,3.771,-0.016,2.012,-0.005,0.612,1.317,0.743,0.0,2.845,3.724,-0.022
2572,Howard,2007,net_continuation_kappa,2.773,0.654,3.426,37641,18795,18846,0.054,-0.142,-0.088,0.168,0.121,0.289,0.923,-0.13,0.793,-0.346,0.182,-0.164,-0.11,0.323,0.213,0.691,0.357,1.048,-0.116,-0.012,-0.128,0.165,0.65,0.815,2.008,-0.346,1.662,0.073,0.315,0.388,0.096,0.335,0.431,0.689,0.002,0.222,-0.456,0.169,-0.004,0.738,2.746,0.027,0.354,0.003,-0.021,0.505,0.65,0.0,0.992,0.646,0.008,1.043,0.005,0.201,0.049,0.819,-0.004,1.73,3.392,0.034
1902,Foster,2007,net_continuation_kappa,1.2,2.086,3.286,30818,15352,15466,-0.361,0.114,-0.247,0.061,-0.002,0.059,-0.48,-0.549,-1.029,-0.166,0.117,-0.049,0.816,0.268,1.084,-0.144,-0.045,-0.189,-0.613,0.388,-0.225,-0.09,0.181,0.091,2.041,1.564,3.605,-0.004,0.12,0.116,-0.086,0.06,-0.026,-0.13,-0.014,-0.3,0.65,-0.09,0.0,-0.833,1.208,-0.008,-0.052,0.007,0.112,0.385,0.18,0.001,0.517,2.081,0.005,-0.182,-0.007,-0.188,1.035,0.09,0.001,-0.316,3.289,-0.003
2732,Gordon,2007,net_continuation_kappa,2.108,0.858,2.966,30879,15478,15401,-0.748,0.087,-0.661,-0.261,0.573,0.312,0.837,0.58,1.417,0.18,-0.101,0.079,0.312,0.73,1.042,0.331,1.88,2.211,0.471,-0.688,-0.217,0.476,-0.071,0.405,0.835,-0.24,0.595,0.456,-0.197,0.259,0.021,0.125,0.146,0.32,0.011,-1.009,0.492,0.477,-0.001,1.267,2.102,0.006,1.869,0.011,0.66,0.629,-0.072,0.001,1.11,0.87,-0.012,2.189,0.022,-0.349,1.121,0.405,-0.0,2.377,2.972,-0.006
2736,Deng,2007,net_continuation_kappa,1.708,1.227,2.935,30470,15272,15198,0.464,-0.036,0.428,0.048,0.422,0.47,1.247,0.837,2.084,-0.339,-0.207,-0.546,0.016,-0.031,-0.015,1.415,0.992,2.407,0.154,-0.109,0.045,0.117,0.137,0.254,0.002,0.226,0.228,-0.124,0.091,-0.033,0.241,0.046,0.287,1.436,-0.021,0.512,-0.323,0.117,0.0,1.707,1.709,-0.001,0.985,0.007,0.386,-0.238,0.137,0.0,1.013,1.239,-0.012,2.421,-0.014,0.898,-0.561,0.254,0.0,2.72,2.948,-0.013
1882,Brand,2007,net_continuation_kappa,2.617,0.293,2.909,56157,28125,28032,-0.284,0.308,0.024,-0.01,0.207,0.197,0.64,-0.468,0.172,-0.439,0.073,-0.366,0.207,-0.128,0.079,0.12,-0.006,0.114,0.522,0.312,0.834,-0.331,-0.922,-1.253,2.306,0.92,3.226,-0.065,-0.368,-0.433,-0.266,-0.555,-0.821,0.114,0.006,-0.294,-0.232,-0.331,0.0,0.305,2.611,0.006,-0.008,0.002,0.515,-0.055,-0.923,0.001,-0.618,0.302,-0.009,0.106,0.008,0.221,-0.287,-1.254,0.001,-0.313,2.913,-0.004
224,Jones,2007,net_continuation_kappa,0.309,2.596,2.905,49014,24505,24509,0.026,0.234,0.26,-0.094,0.183,0.089,-0.234,0.17,-0.064,0.496,-0.055,0.441,0.113,0.052,0.165,0.337,0.592,0.929,-0.175,-0.149,-0.324,0.578,1.039,1.617,-0.423,1.141,0.718,0.45,0.618,1.068,0.132,0.42,0.552,0.307,0.03,-0.068,0.609,0.582,-0.004,0.71,0.287,0.022,0.584,0.008,0.417,-0.003,1.038,0.001,1.474,2.615,-0.019,0.891,0.038,0.349,0.606,1.62,-0.003,2.184,2.902,0.003
2397,Yao,2007,net_continuation_kappa,-0.066,2.933,2.867,43679,21915,21764,0.204,0.317,0.521,0.833,0.846,1.679,0.892,0.408,1.3,-0.418,0.062,-0.356,-0.279,-0.054,-0.333,1.236,1.591,2.827,0.194,0.922,1.116,-1.903,-1.058,-2.961,0.387,1.497,1.884,-0.975,-0.709,-1.684,-0.929,-0.349,-1.278,1.232,0.004,1.037,-0.697,-1.904,0.001,-0.477,-0.09,0.024,1.579,0.012,1.163,0.008,-1.058,-0.0,1.443,2.94,-0.007,2.811,0.016,2.2,-0.689,-2.962,0.001,0.966,2.85,0.017
124,Divac,2007,net_continuation_kappa,1.475,1.318,2.793,21014,10535,10479,0.779,0.88,1.659,0.696,0.075,0.771,1.478,-1.061,0.417,-0.143,-0.095,-0.238,0.503,-0.422,0.081,3.3,-0.626,2.674,-0.553,0.881,0.328,-0.228,-0.149,-0.377,-1.022,1.183,0.161,-0.273,-0.057,-0.33,0.043,-0.092,-0.049,3.313,-0.013,1.475,0.36,-0.23,0.002,2.532,1.51,-0.035,-0.623,-0.003,0.955,-0.517,-0.149,0.0,0.109,1.292,0.026,2.69,-0.016,2.43,-0.157,-0.379,0.002,2.641,2.802,-0.009
1713,Carter,2007,net_continuation_kappa,1.529,1.099,2.628,53463,26762,26701,-0.238,0.393,0.155,0.423,0.642,1.065,0.258,0.265,0.523,0.435,-0.086,0.349,-0.128,0.259,0.131,0.768,1.478,2.246,-0.306,0.035,-0.271,1.39,-0.554,0.836,-0.346,0.15,-0.196,0.609,-0.136,0.473,0.781,-0.42,0.361,0.75,0.018,0.185,0.307,1.39,-0.0,1.834,1.488,0.041,1.473,0.005,1.035,0.173,-0.556,0.002,0.954,1.104,-0.005,2.223,0.023,1.22,0.48,0.834,0.002,2.788,2.592,0.036
1802,Miller,2007,net_continuation_kappa,1.843,0.738,2.581,48820,24469,24351,0.215,0.149,0.364,0.515,0.107,0.622,0.289,0.01,0.299,-0.245,-0.197,-0.442,0.066,-0.925,-0.859,0.841,-0.851,-0.01,0.625,0.933,1.558,-0.192,-0.23,-0.422,0.578,0.894,1.472,-0.365,-0.138,-0.503,0.174,-0.096,0.078,0.84,0.001,0.73,-0.179,-0.191,-0.001,1.273,1.851,-0.008,-0.856,0.005,0.256,-1.122,-0.234,0.004,-0.153,0.741,-0.003,-0.016,0.006,0.986,-1.301,-0.425,0.003,1.12,2.592,-0.011
1891,Terry,2007,net_continuation_kappa,3.596,-1.09,2.506,58935,29520,29415,-0.528,-0.33,-0.858,0.234,-0.094,0.14,1.2,0.169,1.369,0.641,0.121,0.762,0.718,-0.177,0.541,2.256,-0.313,1.943,0.226,-0.348,-0.122,1.142,-0.555,0.587,-0.04,0.105,0.065,0.782,0.299,1.081,0.361,-0.856,-0.495,2.265,-0.009,-0.294,1.359,1.143,-0.001,3.633,3.593,0.003,-0.311,-0.002,-0.424,-0.056,-0.557,0.002,-1.214,-1.109,0.019,1.954,-0.011,-0.718,1.303,0.586,0.001,2.419,2.484,0.022
717,Sabonis,2007,net_continuation_kappa,0.63,1.857,2.486,4825,2427,2398,0.187,0.332,0.519,0.063,0.262,0.325,0.612,-0.287,0.325,-0.369,-0.102,-0.471,0.618,0.84,1.458,1.115,1.013,2.128,-0.207,-0.122,-0.329,0.123,0.6,0.723,-0.381,0.293,-0.088,-0.302,0.462,0.16,0.424,0.14,0.564,1.111,0.004,0.25,0.249,0.122,0.001,1.027,0.646,-0.016,1.045,-0.032,0.594,0.738,0.602,-0.002,1.523,1.816,0.041,2.156,-0.028,0.844,0.987,0.724,-0.001,2.55,2.462,0.024
200765,Rondo,2007,net_continuation_kappa,0.912,1.556,2.468,6911,3461,3450,0.191,-0.43,-0.239,-0.389,0.051,-0.338,-0.556,-0.523,-1.079,0.031,-0.019,0.012,0.729,0.636,1.365,0.001,-0.295,-0.294,-0.148,-0.137,-0.285,0.494,1.264,1.758,0.577,0.705,1.282,0.252,0.46,0.712,0.243,0.807,1.05,0.006,-0.005,-0.198,0.76,0.495,-0.001,0.352,0.929,-0.017,-0.285,-0.01,-0.379,0.617,1.267,-0.003,0.842,1.547,0.009,-0.279,-0.015,-0.577,1.377,1.762,-0.004,1.194,2.476,-0.008
2240,Arenas,2007,net_continuation_kappa,4.075,-1.644,2.431,59867,29983,29884,0.342,0.266,0.608,0.367,-0.5,-0.133,-0.297,0.34,0.043,0.458,-0.041,0.417,-0.027,-0.274,-0.301,0.838,-0.209,0.629,1.75,-0.372,1.378,0.905,0.046,0.951,0.594,-1.11,-0.516,0.541,-0.285,0.256,0.372,0.327,0.699,0.843,-0.005,0.709,0.431,0.913,-0.008,3.498,4.092,-0.017,-0.209,0.0,-0.234,-0.315,0.042,0.004,-0.535,-1.645,0.001,0.634,-0.005,0.475,0.116,0.955,-0.004,2.963,2.447,-0.016
1740,Lewis,2007,net_continuation_kappa,3.941,-1.58,2.361,53111,26582,26529,-0.495,0.291,-0.204,0.471,-0.444,0.027,0.505,-0.333,0.172,0.446,-0.296,0.15,0.761,-0.661,0.1,1.693,-1.435,0.258,0.765,0.533,1.298,0.935,-0.208,0.727,0.583,-0.455,0.128,0.553,0.248,0.801,0.38,-0.454,-0.074,1.688,0.005,-0.024,1.207,0.933,0.002,3.388,3.971,-0.03,-1.443,0.008,-0.153,-0.957,-0.206,-0.002,-1.118,-1.573,-0.007,0.245,0.013,-0.177,0.25,0.727,0.0,2.27,2.398,-0.037
2760,Varejao,2007,net_continuation_kappa,-0.286,2.64,2.354,16052,8004,8048,-0.119,0.263,0.144,0.179,-0.06,0.119,-0.966,1.048,0.082,-0.032,-0.142,-0.174,0.176,0.263,0.439,-0.748,1.372,0.624,-0.869,-0.579,-1.448,0.685,1.596,2.281,0.639,0.251,0.89,0.592,0.19,0.782,0.09,1.404,1.494,-0.762,0.014,0.06,0.144,0.682,0.003,-0.946,-0.307,0.021,1.372,-0.0,0.203,0.121,1.594,0.002,2.389,2.64,0.0,0.61,0.014,0.263,0.265,2.276,0.005,1.443,2.333,0.021
2073,Cardinal,2007,net_continuation_kappa,2.037,0.255,2.292,14386,7197,7189,0.326,0.703,1.029,0.19,-0.143,0.047,0.095,-0.56,-0.465,0.133,-0.172,-0.039,0.114,0.768,0.882,0.859,0.595,1.454,0.849,-0.394,0.455,0.558,0.419,0.977,-0.239,-0.374,-0.613,0.466,0.363,0.829,0.093,0.057,0.15,0.858,0.001,0.516,0.247,0.559,-0.001,2.265,2.026,0.011,0.596,-0.001,0.56,0.596,0.42,-0.001,0.621,0.247,0.008,1.454,0.0,1.076,0.843,0.979,-0.002,2.886,2.273,0.019
101108,Paul,2007,net_continuation_kappa,2.602,-0.335,2.267,19432,9736,9696,0.316,0.105,0.421,-0.463,-0.626,-1.089,-0.149,-0.059,-0.208,0.029,-0.285,-0.256,0.021,-0.234,-0.213,-0.253,-1.109,-1.362,0.486,-0.177,0.309,2.288,0.48,2.768,0.07,0.473,0.543,1.099,0.3,1.399,1.191,0.18,1.371,-0.246,-0.007,-0.147,0.05,2.29,-0.002,2.528,2.598,0.004,-1.099,-0.01,-0.521,-0.519,0.48,0.0,-0.796,-0.323,-0.012,-1.345,-0.017,-0.668,-0.469,2.77,-0.002,1.732,2.275,-0.008
468,Barry,2007,net_continuation_kappa,1.822,0.43,2.253,18194,9133,9061,-0.51,0.09,-0.42,0.249,0.264,0.513,-0.34,0.159,-0.181,0.755,0.349,1.104,1.306,-0.332,0.974,1.474,0.517,1.991,0.116,-0.344,-0.228,0.701,0.612,1.313,-0.465,-0.374,-0.839,0.272,0.196,0.468,0.426,0.419,0.845,1.46,0.014,-0.261,2.061,0.698,0.003,2.277,1.812,0.01,0.53,-0.013,0.354,0.017,0.615,-0.003,0.798,0.424,0.006,1.99,0.001,0.093,2.078,1.313,0.0,3.075,2.236,0.017
1888,Hamilton,2007,net_continuation_kappa,1.693,0.532,2.225,64963,32600,32363,0.156,-0.233,-0.077,0.263,0.019,0.282,0.649,0.874,1.523,-0.513,0.109,-0.404,0.109,-0.023,0.086,0.67,0.745,1.415,0.984,-0.133,0.851,0.31,0.331,0.641,-0.26,-0.41,-0.67,0.502,0.184,0.686,-0.191,0.148,-0.043,0.664,0.006,0.419,-0.404,0.311,-0.001,1.958,1.698,-0.005,0.746,-0.001,-0.214,0.086,0.332,-0.001,0.944,0.534,-0.002,1.41,0.005,0.205,-0.318,0.643,-0.002,2.902,2.232,-0.007
947,Iverson,2007,net_continuation_kappa,2.672,-0.468,2.204,59597,29798,29799,0.43,-0.343,0.087,-0.403,-0.198,-0.601,1.366,-0.203,1.163,-0.049,0.067,0.018,-0.659,0.164,-0.495,0.667,-0.499,0.168,1.153,-0.131,1.022,1.151,0.887,2.038,-0.294,-0.704,-0.998,0.259,0.813,1.072,0.893,0.074,0.967,0.685,-0.018,0.027,-0.708,1.152,-0.001,2.989,2.695,-0.023,-0.513,0.014,-0.541,0.231,0.887,0.0,0.243,-0.461,-0.007,0.172,-0.004,-0.514,-0.477,2.039,-0.001,3.232,2.234,-0.03
101236,Hayes,2007,net_continuation_kappa,-1.429,3.617,2.189,9166,4555,4611,0.493,0.241,0.734,-0.662,0.427,-0.235,0.623,0.089,0.712,0.092,0.2,0.292,-1.02,0.344,-0.676,-0.462,1.297,0.835,-1.328,0.055,-1.273,-0.374,0.816,0.442,0.728,1.451,2.179,-0.602,0.166,-0.436,0.228,0.647,0.875,-0.474,0.012,-0.169,-0.928,-0.374,0.0,-2.176,-1.448,0.019,1.301,-0.004,0.668,0.544,0.813,0.003,2.172,3.623,-0.006,0.827,0.008,0.499,-0.384,0.439,0.003,-0.004,2.175,0.014
