player_id,player_name,Latest_Year,DECOMP_PRICING,off,def,net_rapm,possessions,off_poss,def_poss,oDECOMP_RIM_FREQ,dDECOMP_RIM_FREQ,nDECOMP_RIM_FREQ,oDECOMP_RIM_FG,dDECOMP_RIM_FG,nDECOMP_RIM_FG,oDECOMP_MID_FG,dDECOMP_MID_FG,nDECOMP_MID_FG,oDECOMP_THREE_FREQ,dDECOMP_THREE_FREQ,nDECOMP_THREE_FREQ,oDECOMP_THREE_FG,dDECOMP_THREE_FG,nDECOMP_THREE_FG,oDECOMP_EFG_PARENT,dDECOMP_EFG_PARENT,nDECOMP_EFG_PARENT,oDECOMP_FT,dDECOMP_FT,nDECOMP_FT,oDECOMP_TOV_VALUE,dDECOMP_TOV_VALUE,nDECOMP_TOV_VALUE,oDECOMP_SC,dDECOMP_SC,nDECOMP_SC,oDECOMP_BADPASS_TOV_VALUE,dDECOMP_BADPASS_TOV_VALUE,nDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_RIM,oDECOMP_THREE,oDECOMP_TOV_VALUE_split,oDECOMP_TOV_SPLIT_GAP,oFC,oDISPLAY_SUM,oRESID,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_RIM,dDECOMP_THREE,dDECOMP_TOV_VALUE_split,dDECOMP_TOV_SPLIT_GAP,dFC,dDISPLAY_SUM,dRESID,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_RIM,nDECOMP_THREE,nDECOMP_TOV_VALUE_split,nDECOMP_TOV_SPLIT_GAP,nFC,nDISPLAY_SUM,RESID
201939,Curry,2018,net_continuation_kappa,10.252,-0.002,10.25,63330,31700,31630,1.296,-0.13,1.166,0.776,-0.278,0.498,0.748,0.026,0.774,1.117,0.158,1.275,3.654,-0.043,3.611,7.595,-0.268,7.327,1.066,-0.38,0.686,0.432,0.409,0.841,1.145,0.235,1.38,-0.397,0.258,-0.139,0.84,0.148,0.988,7.591,0.004,2.072,4.771,0.443,-0.011,9.089,10.234,0.018,-0.267,-0.001,-0.408,0.115,0.406,0.003,-0.238,-0.003,0.001,7.324,0.003,1.664,4.886,0.849,-0.008,8.851,10.231,0.019
101108,Paul,2018,net_continuation_kappa,6.789,2.81,9.598,51636,25880,25756,-0.73,0.045,-0.685,0.573,0.285,0.858,2.368,0.892,3.26,0.605,0.229,0.834,1.4,-0.071,1.329,4.207,1.379,5.586,0.553,-0.233,0.32,2.548,0.986,3.534,-0.52,0.683,0.163,1.485,0.303,1.788,1.056,0.687,1.743,4.216,-0.009,-0.157,2.005,2.541,0.007,7.317,6.797,-0.008,1.38,-0.001,0.33,0.158,0.99,-0.004,2.133,2.816,-0.006,5.596,-0.01,0.173,2.163,3.531,0.003,9.45,9.613,-0.015
2544,James,2018,net_continuation_kappa,7.343,1.067,8.411,69750,34915,34835,1.188,-0.038,1.15,2.486,0.209,2.695,0.695,-0.159,0.536,0.665,-0.15,0.515,1.272,-0.122,1.15,6.304,-0.258,6.046,0.355,0.331,0.686,0.186,0.503,0.689,0.49,0.486,0.976,-0.342,0.468,0.126,0.534,0.034,0.568,6.306,-0.002,3.674,1.937,0.192,-0.006,6.847,7.337,0.006,-0.26,0.002,0.171,-0.272,0.502,0.001,0.574,1.06,0.007,6.046,-0.0,3.845,1.665,0.694,-0.005,7.421,8.397,0.014
201935,Harden,2018,net_continuation_kappa,8.101,-0.729,7.373,66405,33236,33169,0.916,-0.05,0.866,0.772,-0.439,0.333,0.877,-0.038,0.839,0.921,-0.218,0.703,0.527,0.129,0.656,4.039,-0.635,3.404,2.965,-0.15,2.815,0.446,0.244,0.69,0.658,-0.208,0.45,0.042,0.147,0.189,0.394,0.099,0.493,4.013,0.026,1.688,1.448,0.436,0.01,7.424,8.082,0.019,-0.616,-0.019,-0.489,-0.089,0.246,-0.002,-0.522,-0.73,0.001,3.397,0.007,1.199,1.359,0.682,0.008,6.902,7.352,0.021
202695,Leonard,2018,net_continuation_kappa,4.152,2.902,7.054,41728,20900,20828,-0.495,-0.096,-0.591,0.613,0.14,0.753,0.746,0.449,1.195,-0.275,0.046,-0.229,1.133,0.05,1.183,1.748,0.586,2.334,0.983,0.18,1.163,1.403,0.87,2.273,0.014,1.279,1.293,0.876,0.396,1.272,0.522,0.471,0.993,1.722,0.026,0.118,0.858,1.398,0.005,4.108,4.122,0.03,0.589,-0.003,0.044,0.096,0.867,0.003,1.639,2.918,-0.016,2.311,0.023,0.162,0.954,2.265,0.008,5.747,7.04,0.014
203999,Jokić,2018,net_continuation_kappa,4.777,2.212,6.989,24859,12444,12415,0.06,0.438,0.498,0.326,0.16,0.486,1.732,-0.057,1.675,-0.071,-0.075,-0.146,0.605,-0.256,0.349,2.661,0.209,2.87,0.082,0.693,0.775,0.329,-0.511,-0.182,1.704,1.827,3.531,-0.186,-0.131,-0.317,0.512,-0.38,0.132,2.652,0.009,0.386,0.534,0.326,0.003,3.063,4.767,0.01,0.21,-0.001,0.598,-0.331,-0.511,0.0,0.392,2.219,-0.007,2.862,0.008,0.984,0.203,-0.185,0.003,3.455,6.986,0.003
200768,Lowry,2018,net_continuation_kappa,3.863,2.604,6.467,57471,28762,28709,0.454,0.245,0.699,0.214,-0.072,0.142,-0.031,0.634,0.603,0.595,0.013,0.608,0.425,-0.138,0.287,1.664,0.687,2.351,1.061,-0.163,0.898,0.555,1.73,2.285,0.593,0.343,0.936,0.398,0.229,0.627,0.151,1.496,1.647,1.657,0.007,0.668,1.02,0.549,0.006,3.273,3.866,-0.003,0.682,0.005,0.173,-0.125,1.725,0.005,2.249,2.592,0.012,2.339,0.012,0.841,0.895,2.274,0.011,5.522,6.458,0.009
201566,Westbrook,2018,net_continuation_kappa,6.28,-0.185,6.095,56962,28526,28436,1.68,-0.31,1.37,0.879,0.024,0.903,0.471,-0.214,0.257,-0.181,0.112,-0.069,0.162,-0.265,-0.103,3.024,-0.66,2.364,1.555,-0.105,1.45,0.97,0.698,1.668,0.712,-0.129,0.583,0.082,0.448,0.53,0.889,0.255,1.144,3.011,0.013,2.559,-0.019,0.971,-0.001,5.536,6.248,0.032,-0.653,-0.007,-0.286,-0.153,0.703,-0.005,-0.06,-0.189,0.004,2.358,0.006,2.273,-0.172,1.674,-0.006,5.476,6.059,0.036
202710,Butler III,2018,net_continuation_kappa,3.067,2.705,5.772,52570,26276,26294,-0.021,-0.112,-0.133,-0.227,0.587,0.36,0.449,-0.11,0.339,-0.304,0.131,-0.173,0.081,0.545,0.626,-0.006,1.041,1.035,1.302,0.128,1.43,1.143,1.124,2.267,0.625,0.436,1.061,0.716,0.786,1.502,0.426,0.338,0.764,-0.022,0.016,-0.248,-0.223,1.142,0.001,2.423,3.048,0.019,1.041,0.0,0.475,0.676,1.124,0.0,2.293,2.729,-0.024,1.019,0.016,0.227,0.453,2.266,0.001,4.716,5.777,-0.005
203110,Green,2018,net_continuation_kappa,0.768,4.759,5.528,61882,30931,30951,0.032,0.645,0.677,0.965,0.778,1.743,-1.109,0.909,-0.2,0.875,-0.268,0.607,0.033,0.428,0.461,0.797,2.49,3.287,0.218,0.217,0.435,-0.107,1.369,1.262,-0.142,0.692,0.55,-0.635,0.732,0.097,0.532,0.642,1.174,0.796,0.001,0.997,0.908,-0.103,-0.004,0.907,0.765,0.003,2.492,-0.002,1.423,0.16,1.374,-0.005,4.078,4.77,-0.011,3.288,-0.001,2.42,1.068,1.271,-0.009,4.985,5.535,-0.007
