player_id,player_name,Latest_Year,DECOMP_PRICING,off,def,net_rapm,possessions,off_poss,def_poss,oDECOMP_RIM_FREQ,dDECOMP_RIM_FREQ,nDECOMP_RIM_FREQ,oDECOMP_RIM_FG,dDECOMP_RIM_FG,nDECOMP_RIM_FG,oDECOMP_MID_FG,dDECOMP_MID_FG,nDECOMP_MID_FG,oDECOMP_THREE_FREQ,dDECOMP_THREE_FREQ,nDECOMP_THREE_FREQ,oDECOMP_THREE_FG,dDECOMP_THREE_FG,nDECOMP_THREE_FG,oDECOMP_EFG_PARENT,dDECOMP_EFG_PARENT,nDECOMP_EFG_PARENT,oDECOMP_FT,dDECOMP_FT,nDECOMP_FT,oDECOMP_TOV_VALUE,dDECOMP_TOV_VALUE,nDECOMP_TOV_VALUE,oDECOMP_SC,dDECOMP_SC,nDECOMP_SC,oDECOMP_BADPASS_TOV_VALUE,dDECOMP_BADPASS_TOV_VALUE,nDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_RIM,oDECOMP_THREE,oDECOMP_TOV_VALUE_split,oDECOMP_TOV_SPLIT_GAP,oFC,oDISPLAY_SUM,oRESID,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_RIM,dDECOMP_THREE,dDECOMP_TOV_VALUE_split,dDECOMP_TOV_SPLIT_GAP,dFC,dDISPLAY_SUM,dRESID,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_RIM,nDECOMP_THREE,nDECOMP_TOV_VALUE_split,nDECOMP_TOV_SPLIT_GAP,nFC,nDISPLAY_SUM,RESID
203507,Antetokounmpo,2023,net_continuation_kappa,3.536,4.413,7.949,53545,26882,26663,1.149,0.608,1.757,2.032,0.848,2.88,-0.159,0.308,0.149,0.143,-0.154,-0.011,-0.696,0.906,0.21,2.486,2.524,5.01,0.121,0.343,0.464,0.416,-0.224,0.192,0.506,1.765,2.271,0.857,0.038,0.895,-0.444,-0.263,-0.707,2.469,0.017,3.181,-0.553,0.413,0.003,3.006,3.512,0.024,2.516,0.008,1.456,0.752,-0.225,0.001,2.635,4.4,0.013,4.985,0.025,4.637,0.199,0.188,0.004,5.641,7.912,0.037
201939,Curry,2023,net_continuation_kappa,5.797,1.551,7.347,45902,22973,22929,0.949,0.139,1.088,1.418,-0.494,0.924,0.709,0.307,1.016,0.711,0.077,0.788,1.69,0.525,2.215,5.488,0.572,6.06,0.496,-0.193,0.303,-0.223,1.355,1.132,0.036,-0.187,-0.151,-0.504,0.29,-0.214,0.286,1.062,1.348,5.477,0.011,2.367,2.401,-0.218,-0.005,5.75,5.786,0.011,0.554,0.018,-0.355,0.602,1.352,0.003,1.716,1.529,0.022,6.031,0.029,2.012,3.003,1.134,-0.002,7.466,7.315,0.032
202331,George,2023,net_continuation_kappa,3.542,3.594,7.135,43385,21699,21686,-0.08,0.077,-0.003,0.608,0.525,1.133,0.782,0.63,1.412,0.517,-0.152,0.365,1.207,0.036,1.243,3.04,1.109,4.149,0.364,-0.018,0.346,0.317,1.473,1.79,-0.173,1.032,0.859,-0.479,0.753,0.274,0.796,0.719,1.515,3.034,0.006,0.528,1.724,0.317,-0.0,3.715,3.542,0.0,1.116,-0.007,0.602,-0.116,1.472,0.001,2.571,3.603,-0.009,4.15,-0.001,1.13,1.608,1.789,0.001,6.286,7.145,-0.01
203954,Embiid,2023,net_continuation_kappa,3.721,3.32,7.041,46191,23164,23027,-0.319,0.772,0.453,1.463,0.743,2.206,0.214,0.7,0.914,-0.806,-0.114,-0.92,1.231,0.647,1.878,1.782,2.747,4.529,2.037,0.489,2.526,-0.284,-0.897,-1.181,0.176,0.98,1.156,0.16,-0.272,-0.112,-0.445,-0.625,-1.07,1.783,-0.001,1.144,0.425,-0.285,0.001,3.536,3.712,0.009,2.748,-0.001,1.515,0.533,-0.897,0.0,2.34,3.32,0.0,4.531,-0.002,2.659,0.958,-1.182,0.001,5.876,7.032,0.009
2544,James,2023,net_continuation_kappa,4.744,2.226,6.97,47370,23694,23676,1.33,0.084,1.414,2.158,0.371,2.529,-0.278,0.449,0.171,0.288,-0.121,0.167,0.391,0.194,0.585,3.908,0.968,4.876,-0.167,0.226,0.059,0.366,0.341,0.707,0.634,0.682,1.316,-0.441,-0.009,-0.45,0.808,0.349,1.157,3.889,0.019,3.488,0.679,0.367,-0.001,4.088,4.722,0.022,0.977,-0.009,0.455,0.073,0.34,0.001,1.544,2.226,0.0,4.866,0.01,3.943,0.752,0.707,0.0,5.632,6.948,0.022
1628369,Tatum,2023,net_continuation_kappa,4.558,2.197,6.755,62479,31262,31217,0.15,0.031,0.181,0.009,0.315,0.324,0.211,0.318,0.529,0.102,-0.07,0.032,1.179,0.788,1.967,1.651,1.372,3.023,0.672,0.253,0.925,1.235,0.006,1.241,1.003,0.556,1.559,0.351,0.231,0.582,0.881,-0.224,0.657,1.651,0.0,0.159,1.281,1.232,0.003,3.558,4.561,-0.003,1.382,-0.01,0.346,0.718,0.007,-0.001,1.641,2.197,0.0,3.033,-0.01,0.505,1.999,1.239,0.002,5.199,6.758,-0.003
202695,Leonard,2023,net_continuation_kappa,5.725,1.027,6.752,37944,18991,18953,-0.822,0.138,-0.684,0.978,-0.115,0.863,0.928,0.257,1.185,-0.055,0.129,0.074,1.16,-0.305,0.855,2.197,0.096,2.293,1.097,0.081,1.178,1.328,0.177,1.505,1.108,0.67,1.778,0.943,0.144,1.087,0.385,0.033,0.418,2.189,0.008,0.156,1.105,1.328,0.0,4.614,5.722,0.003,0.104,-0.008,0.023,-0.176,0.177,0.0,0.362,1.032,-0.005,2.293,-0.0,0.179,0.929,1.505,0.0,4.976,6.754,-0.002
201142,Durant,2023,net_continuation_kappa,5.412,1.334,6.746,37815,18925,18890,-0.795,0.182,-0.613,1.31,0.613,1.923,2.422,0.084,2.506,-0.633,-0.098,-0.731,1.801,0.688,2.489,4.113,1.481,5.594,1.51,-0.018,1.492,-0.252,-0.318,-0.57,0.034,0.188,0.222,-0.464,-0.386,-0.85,0.214,0.068,0.282,4.105,0.008,0.515,1.168,-0.25,-0.002,5.363,5.397,0.015,1.469,0.012,0.795,0.59,-0.318,0.0,1.133,1.321,0.013,5.574,0.02,1.31,1.758,-0.568,-0.002,6.496,6.718,0.028
203999,Jokić,2023,net_continuation_kappa,5.523,0.936,6.46,59085,29609,29476,0.721,0.376,1.097,1.516,-0.415,1.101,2.411,-0.116,2.295,-0.311,-0.333,-0.644,0.228,-0.548,-0.32,4.554,-1.031,3.523,0.63,0.534,1.164,-1.155,-0.189,-1.344,1.488,1.631,3.119,-1.173,0.086,-1.087,0.017,-0.277,-0.26,4.565,-0.011,2.237,-0.083,-1.156,0.001,4.04,5.528,-0.005,-1.036,0.005,-0.039,-0.881,-0.191,0.002,-0.691,0.94,-0.004,3.529,-0.006,2.198,-0.964,-1.347,0.003,3.349,6.468,-0.008
203081,Lillard,2023,net_continuation_kappa,7.287,-1.502,5.785,49011,24517,24494,0.504,-0.083,0.421,0.672,-0.152,0.52,1.079,0.141,1.22,0.539,0.234,0.773,1.065,-0.603,0.462,3.87,-0.472,3.398,2.03,-0.228,1.802,1.293,-0.543,0.75,0.101,-0.258,-0.157,-0.263,-0.585,-0.848,1.556,0.041,1.597,3.859,0.011,1.176,1.604,1.293,-0.0,7.182,7.283,0.004,-0.463,-0.009,-0.235,-0.369,-0.544,0.001,-1.234,-1.492,-0.01,3.396,0.002,0.941,1.235,0.749,0.001,5.948,5.791,-0.006
