player_id,player_name,Latest_Year,DECOMP_PRICING,off,def,net_rapm,possessions,off_poss,def_poss,oDECOMP_RIM_FREQ,dDECOMP_RIM_FREQ,nDECOMP_RIM_FREQ,oDECOMP_RIM_FG,dDECOMP_RIM_FG,nDECOMP_RIM_FG,oDECOMP_MID_FG,dDECOMP_MID_FG,nDECOMP_MID_FG,oDECOMP_THREE_FREQ,dDECOMP_THREE_FREQ,nDECOMP_THREE_FREQ,oDECOMP_THREE_FG,dDECOMP_THREE_FG,nDECOMP_THREE_FG,oDECOMP_EFG_PARENT,dDECOMP_EFG_PARENT,nDECOMP_EFG_PARENT,oDECOMP_FT,dDECOMP_FT,nDECOMP_FT,oDECOMP_TOV_VALUE,dDECOMP_TOV_VALUE,nDECOMP_TOV_VALUE,oDECOMP_SC,dDECOMP_SC,nDECOMP_SC,oDECOMP_BADPASS_TOV_VALUE,dDECOMP_BADPASS_TOV_VALUE,nDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_RIM,oDECOMP_THREE,oDECOMP_TOV_VALUE_split,oDECOMP_TOV_SPLIT_GAP,oFC,oDISPLAY_SUM,oRESID,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_RIM,dDECOMP_THREE,dDECOMP_TOV_VALUE_split,dDECOMP_TOV_SPLIT_GAP,dFC,dDISPLAY_SUM,dRESID,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_RIM,nDECOMP_THREE,nDECOMP_TOV_VALUE_split,nDECOMP_TOV_SPLIT_GAP,nFC,nDISPLAY_SUM,RESID
2544,James,2014,net_continuation_kappa,7.561,1.217,8.779,68521,34365,34156,0.661,-0.069,0.592,1.665,0.334,1.999,1.0,-0.017,0.983,0.42,-0.086,0.334,0.902,-0.048,0.854,4.625,0.117,4.742,1.473,-0.014,1.459,1.66,0.775,2.435,-0.215,0.349,0.134,0.52,0.779,1.299,1.129,0.01,1.139,4.648,-0.023,2.326,1.322,1.649,0.011,7.781,7.566,-0.005,0.114,0.003,0.265,-0.134,0.789,-0.014,0.875,1.224,-0.007,4.762,-0.02,2.591,1.188,2.438,-0.003,8.656,8.79,-0.011
1717,Nowitzki,2014,net_continuation_kappa,5.596,1.924,7.52,50683,25411,25272,-0.49,0.269,-0.221,0.256,0.025,0.281,2.741,-0.294,2.447,-0.33,-0.14,-0.47,1.25,0.612,1.862,3.427,0.484,3.911,1.219,0.467,1.686,1.311,-0.225,1.086,-0.364,1.194,0.83,0.216,-0.05,0.166,1.09,-0.185,0.905,3.427,0.0,-0.234,0.92,1.306,0.005,5.957,5.593,0.003,0.472,0.012,0.294,0.472,-0.235,0.01,0.714,1.908,0.016,3.899,0.012,0.06,1.392,1.071,0.015,6.671,7.501,0.019
201142,Durant,2014,net_continuation_kappa,6.346,0.432,6.778,70668,35385,35283,0.093,-0.25,-0.157,1.083,0.535,1.618,0.973,0.856,1.829,0.253,-0.1,0.153,-0.115,0.18,0.065,2.292,1.218,3.51,2.282,-0.334,1.948,0.705,-0.556,0.149,1.077,0.111,1.188,0.961,-0.271,0.69,-0.26,-0.291,-0.551,2.287,0.005,1.176,0.138,0.701,0.004,5.274,6.351,-0.005,1.221,-0.003,0.285,0.08,-0.562,0.006,0.331,0.442,-0.01,3.508,0.002,1.461,0.218,0.139,0.01,5.605,6.793,-0.015
101108,Paul,2014,net_continuation_kappa,5.043,1.363,6.406,47627,23854,23773,-0.542,0.251,-0.291,0.755,-0.324,0.431,1.377,0.187,1.564,0.273,-0.103,0.17,0.245,-0.408,-0.163,2.09,-0.392,1.698,0.815,-0.523,0.292,2.038,1.517,3.555,0.072,0.774,0.846,1.371,0.604,1.975,0.669,0.915,1.584,2.108,-0.018,0.213,0.518,2.04,-0.002,4.961,5.033,0.01,-0.397,0.005,-0.073,-0.511,1.519,-0.002,0.597,1.371,-0.008,1.711,-0.013,0.14,0.007,3.559,-0.004,5.558,6.404,0.002
1938,Ginobili,2014,net_continuation_kappa,5.522,0.498,6.021,40539,20342,20197,1.061,0.036,1.097,0.67,-0.103,0.567,0.037,-0.275,-0.238,0.985,0.08,1.065,1.001,0.288,1.289,3.747,0.033,3.78,1.155,-0.12,1.035,0.068,0.864,0.932,0.558,-0.27,0.288,-0.741,0.146,-0.595,0.797,0.711,1.508,3.754,-0.007,1.731,1.986,0.056,0.012,4.977,5.535,-0.013,0.026,0.007,-0.067,0.368,0.857,0.007,0.77,0.5,-0.002,3.78,0.0,1.664,2.354,0.913,0.019,5.747,6.035,-0.014
201939,Curry,2014,net_continuation_kappa,4.688,0.693,5.381,51061,25530,25531,-0.189,0.389,0.2,0.586,-0.422,0.164,1.047,0.611,1.658,0.524,0.08,0.604,1.854,-0.209,1.645,3.822,0.433,4.255,0.071,-0.218,-0.147,0.195,0.869,1.064,0.608,-0.387,0.221,-0.247,0.211,-0.036,0.439,0.652,1.091,3.822,0.0,0.397,2.378,0.192,0.003,4.088,4.696,-0.008,0.449,-0.016,-0.033,-0.129,0.863,0.006,1.1,0.713,-0.02,4.271,-0.016,0.364,2.249,1.055,0.009,5.188,5.409,-0.028
200768,Lowry,2014,net_continuation_kappa,3.203,1.983,5.186,42094,21060,21034,0.179,0.408,0.587,-0.437,0.001,-0.436,-0.292,0.634,0.342,0.572,0.083,0.655,0.459,0.283,0.742,0.464,1.417,1.881,1.052,-0.543,0.509,0.656,1.089,1.745,1.005,0.032,1.037,0.328,-0.11,0.218,0.335,1.215,1.55,0.481,-0.017,-0.258,1.031,0.663,-0.007,2.189,3.194,0.009,1.409,0.008,0.409,0.366,1.105,-0.016,1.955,1.987,-0.004,1.89,-0.009,0.151,1.397,1.768,-0.023,4.144,5.181,0.005
2555,Collison,2014,net_continuation_kappa,1.625,3.096,4.721,32818,16401,16417,-0.07,1.145,1.075,-0.401,-0.102,-0.503,0.443,0.392,0.835,0.039,-0.055,-0.016,0.446,-0.074,0.372,0.45,1.323,1.773,0.181,0.193,0.374,-0.487,1.334,0.847,1.477,0.256,1.733,0.131,0.204,0.335,-0.622,1.143,0.521,0.457,-0.007,-0.471,0.485,-0.491,0.004,0.151,1.628,-0.003,1.306,0.017,1.043,-0.129,1.347,-0.013,2.833,3.089,0.007,1.763,0.01,0.572,0.356,0.856,-0.009,2.984,4.717,0.004
201144,Conley,2014,net_continuation_kappa,3.726,0.953,4.679,53935,27010,26925,0.711,0.046,0.757,-0.111,-0.149,-0.26,0.39,-0.192,0.198,-0.224,-0.022,-0.246,0.604,0.235,0.839,1.393,-0.098,1.295,0.334,0.121,0.455,2.288,0.633,2.921,-0.261,0.272,0.011,1.213,0.44,1.653,1.076,0.187,1.263,1.37,0.023,0.6,0.38,2.289,-0.001,3.992,3.731,-0.005,-0.082,-0.016,-0.103,0.213,0.627,0.006,0.672,0.944,0.009,1.288,0.007,0.497,0.593,2.916,0.005,4.664,4.675,0.004
200746,Aldridge,2014,net_continuation_kappa,1.758,2.516,4.274,53162,26570,26592,-0.823,0.018,-0.805,0.575,0.445,1.02,1.079,-0.114,0.965,-0.414,0.239,-0.175,0.238,0.526,0.764,0.665,1.114,1.779,0.052,0.414,0.466,0.318,0.395,0.713,0.712,0.599,1.311,0.06,0.242,0.302,0.263,0.163,0.426,0.655,0.01,-0.248,-0.176,0.323,-0.005,1.025,1.737,0.021,1.114,0.0,0.463,0.765,0.405,-0.01,1.923,2.522,-0.006,1.769,0.01,0.215,0.589,0.728,-0.015,2.948,4.259,0.015
